Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"راؤ مالدیوجی","رانی لاچھو دئی",24,"5 6 7 8 9 10 48 49 50 51 52 53 54 55 56","1:9 2:9 3:9 4:9 5:9 6:9 7:9 8:9 9:9 10:9 10:10 11:10 43:53 45:53 48:53 49:53 51:53 52:53 53:53 54:53 54:55 55:55 56:55 56:56"
"راؤ مالدیوجی","رانی لاڈا",10,"5 6 7 8 9","1:9 2:9 3:9 4:9 5:9 6:9 7:9 8:9 9:9 10:9"
"راؤ مالدیوجی","رانی نورنگ دئی",11,"5 6 7 8 9 10","1:10 2:10 3:10 4:10 5:10 6:10 7:10 8:10 9:10 10:10 11:10"
"راؤ مالدیوجی","رانی پارتی",10,"5 6 7 8 9","1:9 2:9 3:9 4:9 5:9 6:9 7:9 8:9 9:9 10:9"
"راؤ مالدیوجی","رانی پرماجی",7,"3 4 5 6","1:6 2:6 3:6 4:6 5:6 6:6 7:6"
"راؤ مالدیوجی","رانی ہیر اوئی",10,"5 6 7 8 9","1:9 2:9 3:9 4:9 5:9 6:9 7:9 8:9 9:9 10:9"
"راؤ مالدیوجی","راول جیسا میر",53,"1 2 3 4 5 6 9 10 11 12 13 14 15 16 17 20 21 22 23 27 29 30 31 32 33 40 41 42 43 44 45 46","1:2 2:2 3:2 3:3 4:3 4:4 5:4 5:5 6:5 6:6 7:6 7:11 8:11 9:11 10:11 11:11 12:11 12:13 14:13 14:14 15:14 15:15 16:15 16:16 17:16 17:17 18:17 18:23 19:23 20:23 21:23 22:23 23:23 24:23 24:31 27:31 28:31 29:31 30:31 31:31 32:31 32:33 34:33 35:45 36:45 37:45 38:45 39:45 40:45 42:45 43:45 45:45 48:45"
"راؤ مالدیوجی","راگھو جی جوتشی",22,"2 3 4 5 6 10 11 12 13 14 16 17","1:4 2:4 3:4 4:4 5:4 5:5 6:5 6:6 7:6 7:13 8:13 9:13 10:13 11:13 12:13 14:13 14:14 15:14 15:17 16:17 17:17 18:17"
"راؤ مالدیوجی","شیر شاہ سوری",41,"16 17 18 19 20 21 22 23 26 27 28 29 30 35 36 37 38 39 40 41 45 46 47 48 49 50 51","11:21 12:21 14:21 15:21 16:21 17:21 18:21 19:21 20:21 21:21 22:21 22:22 23:22 23:23 24:23 24:28 27:28 28:28 29:28 29:29 30:29 30:30 31:30 31:40 32:40 34:40 35:40 36:40 37:40 38:40 39:40 40:40 42:40 42:49 43:49 45:49 48:49 49:49 51:49 51:51 52:51"
"راؤ مالدیوجی","مار رام",57,"4 5 6 7 10 11 12 13 14 18 19 20 21 27 28 29 30 31 32 33 37 38 39 40 41 42 47 48 50 51 52 53 54 55","1:7 2:7 3:7 4:7 5:7 6:7 7:7 8:7 8:12 9:12 10:12 11:12 12:12 14:12 14:14 15:14 15:21 16:21 17:21 18:21 19:21 20:21 21:21 22:21 22:32 23:32 24:32 27:32 28:32 29:32 30:32 31:32 32:32 34:32 34:41 35:41 36:41 37:41 38:41 39:41 40:41 42:41 42:42 43:42 43:52 45:52 48:52 49:52 51:52 52:52 53:52 53:53 54:53 54:54 55:54 55:55 56:55"
"راؤ مالدیوجی","مل او دے سنگھ",21,"37 38 39 40 41 42 43 44 46 47 50 51 52 53","32:42 34:42 35:42 36:42 37:42 38:42 39:42 40:42 42:42 43:42 43:43 45:43 45:47 48:47 48:52 49:52 51:52 52:52 53:52 53:53 54:53"
"راؤ مالدیوجی","وزیر اعظم",7,"3 4 5 6","1:6 2:6 3:6 4:6 5:6 6:6 7:6"
"راؤ مالدیوجی","چند رسین",30,"22 23 24 25 27 38 39 40 41 42 43 44 48 50 51 52 54 55","17:27 18:27 19:27 20:27 21:27 22:27 23:27 24:27 27:27 28:27 34:43 35:43 36:43 37:43 38:43 39:43 40:43 42:43 43:43 45:43 45:52 48:52 49:52 51:52 52:52 53:52 53:55 54:55 55:55 56:55"
"راؤ مالدیوجی","چندر رجوتی",11,"14 15 16 17 18 19","9:19 10:19 11:19 12:19 14:19 15:19 16:19 17:19 18:19 19:19 20:19"
"راؤ مالدیوجی","چندو جی",11,"12 13 14 15 16 17","7:17 8:17 9:17 10:17 11:17 12:17 14:17 15:17 16:17 17:17 18:17"
"راؤ مالدیوجی","ہمایوں بادشاہ",21,"16 17 18 19 20 21 22 23 26 27 28 29","11:21 12:21 14:21 15:21 16:21 17:21 18:21 19:21 20:21 21:21 22:21 22:22 23:22 23:23 24:23 24:28 27:28 28:28 29:28 29:29 30:29"
"رانی اندر","رانی راج بھائی",1,"9","9:9"
"رانی اندر","رانی سروپ دئی",3,"8 9","9:7 9:8 9:9"
"رانی اندر","رانی لا پھل دئی",1,"8","9:7"
"رانی اندر","رانی لاچھو دئی",1,"9","9:9"
"رانی اندر","رانی لاڈا",1,"9","9:9"
"رانی اندر","رانی نورنگ دئی",1,"9","9:10"
"رانی اندر","رانی پارتی",1,"9","9:9"
"رانی اندر","رانی پرماجی",1,"7","9:6"
"رانی اندر","رانی ہیر اوئی",1,"9","9:9"
"رانی اندر","راول جیسا میر",6,"5 6 7 10","9:2 9:3 9:4 9:5 9:6 9:11"
"رانی اندر","راگھو جی جوتشی",4,"6 7 11","9:4 9:5 9:6 9:13"
"رانی اندر","مار رام",2,"8 10","9:7 9:12"
"رانی اندر","وزیر اعظم",1,"7","9:6"
"رانی اندر","چندر رجوتی",1,"14","9:19"
"رانی اندر","چندو جی",1,"13","9:17"
"رانی راج بھائی","رانی سروپ دئی",3,"8 9","9:7 9:8 9:9"
"رانی راج بھائی","رانی لا پھل دئی",1,"8","9:7"
"رانی راج بھائی","رانی لاچھو دئی",1,"9","9:9"
"رانی راج بھائی","رانی لاڈا",1,"9","9:9"
"رانی راج بھائی","رانی نورنگ دئی",1,"9","9:10"
"رانی راج بھائی","رانی پارتی",1,"9","9:9"
"رانی راج بھائی","رانی پرماجی",1,"7","9:6"
"رانی راج بھائی","رانی ہیر اوئی",1,"9","9:9"
"رانی راج بھائی","راول جیسا میر",6,"5 6 7 10","9:2 9:3 9:4 9:5 9:6 9:11"
"رانی راج بھائی","راگھو جی جوتشی",4,"6 7 11","9:4 9:5 9:6 9:13"
"رانی راج بھائی","مار رام",2,"8 10","9:7 9:12"
"رانی راج بھائی","وزیر اعظم",1,"7","9:6"
"رانی راج بھائی","چندر رجوتی",1,"14","9:19"
"رانی راج بھائی","چندو جی",1,"13","9:17"
"رانی سروپ دئی","رانی لا پھل دئی",2,"7","7:7 8:7"
"رانی سروپ دئی","رانی لاچھو دئی",6,"8 9 52 53 54","7:9 8:9 9:9 52:53 54:53 54:55"
"رانی سروپ دئی","رانی لاڈا",3,"8 9","7:9 8:9 9:9"
"رانی سروپ دئی","رانی نورنگ دئی",3,"8 9","7:10 8:10 9:10"
"رانی سروپ دئی","رانی پارتی",3,"8 9","7:9 8:9 9:9"
"رانی سروپ دئی","رانی پرماجی",1,"6","7:6"
"رانی سروپ دئی","رانی ہیر اوئی",3,"8 9","7:9 8:9 9:9"
"رانی سروپ دئی","راول جیسا میر",17,"4 5 6 9 10 17 18 19 22 37 43 48","7:2 7:3 7:4 7:5 7:6 7:11 8:11 9:11 22:13 22:14 22:15 22:16 22:17 22:23 42:33 42:45 52:45"
"رانی سروپ دئی","راگھو جی جوتشی",9,"5 6 10 11 17 18 19","7:4 7:5 7:6 7:13 8:13 9:13 22:13 22:14 22:17"
"رانی سروپ دئی","شیر شاہ سوری",6,"21 22 41 45 50 51","22:21 22:22 42:40 42:49 52:49 52:51"
"رانی سروپ دئی","مار رام",16,"7 10 17 18 21 27 37 41 42 47 52 53 54","7:7 8:7 8:12 9:12 22:12 22:14 22:21 22:32 42:32 42:41 42:42 52:42 52:52 54:52 54:53 54:54"
"رانی سروپ دئی","مل او دے سنگھ",7,"42 47 49 52 53","42:42 52:42 52:43 52:47 52:52 54:52 54:53"
"رانی سروپ دئی","وزیر اعظم",1,"6","7:6"
"رانی سروپ دئی","چند رسین",6,"24 42 47 52 53 54","22:27 42:43 52:43 52:52 54:52 54:55"
"رانی سروپ دئی","چندر رجوتی",2,"14 20","9:19 22:19"
"رانی سروپ دئی","چندو جی",4,"12 13 19","7:17 8:17 9:17 22:17"
"رانی سروپ دئی","ہمایوں بادشاہ",2,"21 22","22:21 22:22"
"رانی لا پھل دئی","رانی لاچھو دئی",1,"8","7:9"
"رانی لا پھل دئی","رانی لاڈا",1,"8","7:9"
"رانی لا پھل دئی","رانی نورنگ دئی",1,"8","7:10"
"رانی لا پھل دئی","رانی پارتی",1,"8","7:9"
"رانی لا پھل دئی","رانی پرماجی",1,"6","7:6"
"رانی لا پھل دئی","رانی ہیر اوئی",1,"8","7:9"
"رانی لا پھل دئی","راول جیسا میر",6,"4 5 6 9","7:2 7:3 7:4 7:5 7:6 7:11"
"رانی لا پھل دئی","راگھو جی جوتشی",4,"5 6 10","7:4 7:5 7:6 7:13"
"رانی لا پھل دئی","مار رام",1,"7","7:7"
"رانی لا پھل دئی","وزیر اعظم",1,"6","7:6"
"رانی لا پھل دئی","چندو جی",1,"12","7:17"
"رانی لاچھو دئی","رانی لاڈا",2,"9","9:9 10:9"
"رانی لاچھو دئی","رانی نورنگ دئی",2,"9 10","9:10 10:10"
"رانی لاچھو دئی","رانی پارتی",2,"9","9:9 10:9"
"رانی لاچھو دئی","رانی پرماجی",1,"7","9:6"
"رانی لاچھو دئی","رانی ہیر اوئی",2,"9","9:9 10:9"
"رانی لاچھو دئی","راول جیسا میر",8,"5 6 7 10 49","9:2 9:3 9:4 9:5 9:6 9:11 10:11 53:45"
"رانی لاچھو دئی","راگھو جی جوتشی",5,"6 7 11","9:4 9:5 9:6 9:13 10:13"
"رانی لاچھو دئی","شیر شاہ سوری",2,"51 52","53:49 53:51"
"رانی لاچھو دئی","مار رام",9,"8 10 11 52 53 54 55","9:7 9:12 10:12 53:52 53:53 55:53 55:54 55:55 56:55"
"رانی لاچھو دئی","مل او دے سنگھ",5,"48 50 52 53 54","53:43 53:47 53:52 53:53 55:53"
"رانی لاچھو دئی","وزیر اعظم",1,"7","9:6"
"رانی لاچھو دئی","چند رسین",5,"48 52 54 55","53:43 53:52 53:55 55:55 56:55"
"رانی لاچھو دئی","چندر رجوتی",2,"14","9:19 10:19"
"رانی لاچھو دئی","چندو جی",2,"13","9:17 10:17"
"رانی لاڈا","رانی نورنگ دئی",1,"9","9:10"
"رانی لاڈا","رانی پارتی",1,"9","9:9"
"رانی لاڈا","رانی پرماجی",1,"7","9:6"
"رانی لاڈا","رانی ہیر اوئی",1,"9","9:9"
"رانی لاڈا","راول جیسا میر",6,"5 6 7 10","9:2 9:3 9:4 9:5 9:6 9:11"
"رانی لاڈا","راگھو جی جوتشی",4,"6 7 11","9:4 9:5 9:6 9:13"
"رانی لاڈا","مار رام",2,"8 10","9:7 9:12"
"رانی لاڈا","وزیر اعظم",1,"7","9:6"
"رانی لاڈا","چندر رجوتی",1,"14","9:19"
"رانی لاڈا","چندو جی",1,"13","9:17"
"رانی نورنگ دئی","رانی پارتی",1,"9","10:9"
"رانی نورنگ دئی","رانی پرماجی",1,"8","10:6"
"رانی نورنگ دئی","رانی ہیر اوئی",1,"9","10:9"
"رانی نورنگ دئی","راول جیسا میر",6,"6 7 8 10","10:2 10:3 10:4 10:5 10:6 10:11"
"رانی نورنگ دئی","راگھو جی جوتشی",4,"7 8 11","10:4 10:5 10:6 10:13"
"رانی نورنگ دئی","مار رام",2,"8 11","10:7 10:12"
"رانی نورنگ دئی","وزیر اعظم",1,"8","10:6"
"رانی نورنگ دئی","چندر رجوتی",1,"14","10:19"
"رانی نورنگ دئی","چندو جی",1,"13","10:17"
"رانی پارتی","رانی پرماجی",1,"7","9:6"
"رانی پارتی","رانی ہیر اوئی",1,"9","9:9"
"رانی پارتی","راول جیسا میر",6,"5 6 7 10","9:2 9:3 9:4 9:5 9:6 9:11"
"رانی پارتی","راگھو جی جوتشی",4,"6 7 11","9:4 9:5 9:6 9:13"
"رانی پارتی","مار رام",2,"8 10","9:7 9:12"
"رانی پارتی","وزیر اعظم",1,"7","9:6"
"رانی پارتی","چندر رجوتی",1,"14","9:19"
"رانی پارتی","چندو جی",1,"13","9:17"
"رانی پرماجی","رانی ہیر اوئی",1,"7","6:9"
"رانی پرماجی","راول جیسا میر",5,"4 5 6","6:2 6:3 6:4 6:5 6:6"
"رانی پرماجی","راگھو جی جوتشی",3,"5 6","6:4 6:5 6:6"
"رانی پرماجی","مار رام",1,"6","6:7"
"رانی پرماجی","وزیر اعظم",1,"6","6:6"
"رانی ہیر اوئی","راول جیسا میر",6,"5 6 7 10","9:2 9:3 9:4 9:5 9:6 9:11"
"رانی ہیر اوئی","راگھو جی جوتشی",4,"6 7 11","9:4 9:5 9:6 9:13"
"رانی ہیر اوئی","مار رام",2,"8 10","9:7 9:12"
"رانی ہیر اوئی","وزیر اعظم",1,"7","9:6"
"رانی ہیر اوئی","چندر رجوتی",1,"14","9:19"
"رانی ہیر اوئی","چندو جی",1,"13","9:17"
"راول جیسا میر","راگھو جی جوتشی",17,"3 4 5 6 8 12 13 14 16 17 20","2:4 3:4 4:4 5:4 5:5 6:5 6:6 11:6 11:13 13:13 14:13 14:14 15:14 15:17 16:17 17:17 23:17"
"راول جیسا میر","شیر شاہ سوری",17,"16 17 18 19 22 23 27 29 30 35 36 42 47","11:21 13:21 14:21 15:21 16:21 17:21 23:21 23:22 23:23 31:23 31:28 31:29 31:30 31:40 33:40 45:40 45:49"
"راول جیسا میر","مار رام",22,"4 5 6 9 11 12 13 14 18 19 22 27 31 32 37 43 48","2:7 3:7 4:7 5:7 6:7 11:7 11:12 13:12 13:14 14:14 15:14 15:21 16:21 17:21 23:21 23:32 31:32 33:32 33:41 45:41 45:42 45:52"
"راول جیسا میر","مل او دے سنگھ",4,"37 43 44 46","33:42 45:42 45:43 45:47"
"راول جیسا میر","وزیر اعظم",6,"4 5 6 8","2:6 3:6 4:6 5:6 6:6 11:6"
"راول جیسا میر","چند رسین",6,"22 25 29 38 44 48","17:27 23:27 31:27 33:43 45:43 45:52"
"راول جیسا میر","چندر رجوتی",7,"15 16 17 18 21","11:19 13:19 14:19 15:19 16:19 17:19 23:19"
"راول جیسا میر","چندو جی",7,"14 15 16 17 20","11:17 13:17 14:17 15:17 16:17 17:17 23:17"
"راول جیسا میر","ہمایوں بادشاہ",12,"16 17 18 19 22 23 27 29 30","11:21 13:21 14:21 15:21 16:21 17:21 23:21 23:22 23:23 31:23 31:28 31:29"
"راگھو جی جوتشی","شیر شاہ سوری",3,"17 19","13:21 14:21 17:21"
"راگھو جی جوتشی","مار رام",9,"5 6 10 12 13 14 15 19","4:7 5:7 6:7 13:7 13:12 13:14 14:14 17:14 17:21"
"راگھو جی جوتشی","وزیر اعظم",4,"5 6 9","4:6 5:6 6:6 13:6"
"راگھو جی جوتشی","چند رسین",1,"22","17:27"
"راگھو جی جوتشی","چندر رجوتی",3,"16 18","13:19 14:19 17:19"
"راگھو جی جوتشی","چندو جی",3,"15 17","13:17 14:17 17:17"
"راگھو جی جوتشی","ہمایوں بادشاہ",3,"17 19","13:21 14:21 17:21"
"شیر شاہ سوری","مار رام",15,"16 17 21 27 30 31 36 40 45 50 51","21:12 21:14 21:21 22:21 22:32 23:32 28:32 29:32 30:32 40:32 40:41 49:41 49:42 49:52 51:52"
"شیر شاہ سوری","مل او دے سنگھ",6,"41 45 46 48 50 51","40:42 49:42 49:43 49:47 49:52 51:52"
"شیر شاہ سوری","چند رسین",8,"24 25 27 41 46 50 51","21:27 22:27 23:27 28:27 40:43 49:43 49:52 51:52"
"شیر شاہ سوری","چندر رجوتی",1,"20","21:19"
"شیر شاہ سوری","چندو جی",1,"19","21:17"
"شیر شاہ سوری","ہمایوں بادشاہ",10,"21 22 23 25 28 29","21:21 22:21 22:22 23:22 23:23 28:23 28:28 29:28 29:29 30:29"
"مار رام","مل او دے سنگھ",10,"37 41 42 47 49 52 53","32:42 41:42 42:42 52:42 52:43 52:47 52:52 53:52 53:53 54:53"
"مار رام","وزیر اعظم",1,"6","7:6"
"مار رام","چند رسین",10,"24 29 42 47 52 54 55","21:27 32:27 41:43 42:43 52:43 52:52 53:52 53:55 54:55 55:55"
"مار رام","چندر رجوتی",3,"15 16 20","12:19 14:19 21:19"
"مار رام","چندو جی",4,"12 14 15 19","7:17 12:17 14:17 21:17"
"مار رام","ہمایوں بادشاہ",7,"16 17 21 27 30","12:21 14:21 21:21 32:22 32:23 32:28 32:29"
"مل او دے سنگھ","چند رسین",7,"42 43 45 49 52 54","42:43 43:43 47:43 47:52 52:52 53:52 53:55"
"چند رسین","چندر رجوتی",1,"23","27:19"
"چند رسین","چندو جی",1,"22","27:17"
"چند رسین","ہمایوں بادشاہ",4,"24 25 27","27:21 27:22 27:23 27:28"
"چندر رجوتی","چندو جی",1,"18","19:17"
"چندر رجوتی","ہمایوں بادشاہ",1,"20","19:21"
"چندو جی","ہمایوں بادشاہ",1,"19","17:21"
