Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"حق صاحب","علن",51,"15 16 20 23 26 27 28 29 30 31 32 36 37 38 44 49 62 64 65 66 67 68 69 73 74 76 80 81 82 83 84 86 87 90 92 95 96 97 100 101","20:10 20:12 20:20 26:20 26:27 27:27 28:27 28:28 31:28 31:29 31:30 31:32 32:32 33:32 33:40 34:40 35:40 36:40 48:40 48:50 64:60 64:64 66:64 66:67 67:67 68:67 68:68 69:68 69:69 70:69 70:77 72:77 76:77 84:77 84:78 84:79 84:81 84:82 84:83 84:84 89:84 89:85 89:91 90:91 94:91 94:97 96:97 97:97 98:97 98:103 99:103"
"حق صاحب","فرحت",17,"39 40 46 47 64 65 66 67 72 73 74 76 80","34:44 35:44 36:44 48:44 48:45 48:46 64:65 66:65 66:67 67:67 68:67 68:76 69:76 70:76 72:76 76:76 84:76"
"حق صاحب","فضل حق وکیل",6,"37 38 39 45","32:42 33:42 34:42 35:42 36:42 48:42"
"حق صاحب","فیاض خان",59,"19 20 23 29 30 32 33 34 35 36 43 44 45 62 64 65 66 67 68 69 70 71 72 74 76 80 81 82 85 87 88 89 90 92 93 94 95 96 97 99","20:18 20:19 20:21 26:21 26:33 27:33 28:33 31:33 32:33 33:33 34:33 34:34 35:34 35:35 36:35 36:36 48:38 48:39 48:41 48:42 48:43 64:61 64:64 66:64 66:65 66:66 67:66 67:68 68:68 69:68 69:69 70:69 70:70 72:70 72:72 76:72 76:77 84:77 84:79 84:80 84:81 84:86 89:86 89:87 89:88 89:89 90:89 90:90 94:90 94:91 94:93 94:94 96:94 96:96 97:96 97:97 98:97 98:100 99:100"
"حق صاحب","لالہ رگھو بر دیال",4,"23 26 48","20:26 26:26 27:26 48:48"
"حق صاحب","مزمل",17,"79 83 87 89 90 92 93 94 95 96 97 99","76:83 84:83 84:90 89:90 90:90 94:90 94:92 94:93 94:94 96:94 96:95 96:96 97:96 97:97 98:97 98:100 99:100"
"حق صاحب","ملن",18,"35 36 37 38 44 66 67 68 69 76 78 82 83","31:40 32:40 33:40 34:40 35:40 36:40 48:40 64:69 66:69 67:69 68:69 69:69 70:69 72:81 76:81 84:81 84:82 84:83"
"حق صاحب","مٹھوا",12,"24 27 28 29 30 48 66 67 68","20:28 26:28 27:28 28:28 31:28 31:30 48:48 64:68 66:68 67:68 68:68 69:68"
"حق صاحب","نمبردار صاحب",36,"20 23 28 29 31 32 33 34 35 36 48 64 65 66 67 68 69 73 74 76 80 84 86 91 92 94 95","20:20 26:20 26:31 27:31 28:31 31:31 32:31 32:32 33:32 33:33 34:33 34:34 35:34 35:35 36:35 36:36 48:48 64:64 66:64 66:67 67:67 68:67 68:69 69:69 70:69 70:76 72:76 76:76 84:76 84:84 89:84 89:94 90:94 94:94 96:94 96:95"
"حق صاحب","نمبردارنی",39,"23 26 36 37 38 44 45 46 47 48 62 63 64 65 66 67 72 73 74 76 80 93 94 96 97 98 99","20:26 26:26 27:26 31:41 32:41 33:41 34:41 35:41 36:41 48:41 48:42 48:43 48:44 48:45 48:46 48:47 48:48 64:61 64:62 64:63 64:65 66:65 66:67 67:67 68:67 68:76 69:76 70:76 72:76 76:76 84:76 89:98 90:98 94:98 96:98 97:98 98:98 99:98 99:99"
"حق صاحب","نوابن",32,"37 38 39 45 46 47 63 64 65 66 67 68 72 73 74 76 80 81 93 95 96 97 98 99","32:42 33:42 34:42 35:42 36:42 48:42 48:45 48:47 64:63 64:64 66:64 66:65 66:67 67:67 68:67 68:68 69:68 69:76 70:76 72:76 76:76 84:76 84:78 89:97 90:97 94:97 96:97 97:97 98:97 98:98 99:98 99:99"
"حق صاحب","ڈپٹی صاحب",7,"37 38 39 45 48","32:42 33:42 34:42 35:42 36:42 48:42 48:48"
"حق صاحب","کالے خاں",52,"15 16 17 20 23 26 27 28 29 30 31 32 36 37 38 44 46 48 59 60 65 66 67 68 69 72 73 75 76 80 81 83 84 86 87 93 95 96 97 100","20:10 20:12 20:15 20:20 26:20 26:27 27:27 28:27 28:28 31:28 31:29 31:30 31:32 32:32 33:32 33:40 34:40 35:40 36:40 48:40 48:44 48:48 64:55 64:57 64:67 66:67 67:67 68:67 68:69 69:69 70:69 70:74 72:74 76:74 76:77 84:77 84:78 84:79 84:82 84:83 84:84 89:84 89:85 89:86 89:97 90:97 94:97 96:97 97:97 98:97 98:102 99:102"
"حق صاحب","گلشن",40,"15 16 17 18 22 25 26 36 37 38 44 45 47 64 65 67 68 69 74 75 77 81 82 93 95 96 97 99 100","20:11 20:13 20:14 20:15 20:16 20:24 26:24 26:25 26:26 27:26 31:41 32:41 33:41 34:41 35:41 36:41 48:41 48:43 48:46 48:47 64:65 66:65 66:69 67:69 68:69 69:69 70:69 70:78 72:78 76:78 84:78 84:81 89:97 90:97 94:97 96:97 97:97 98:97 98:101 99:101"
"حمید ڈاکیہ","خان صاحب",1,"50","46:55"
"حمید ڈاکیہ","خلیفہ",1,"50","46:55"
"حمید ڈاکیہ","دلی والی 1",2,"72 77","76:68 76:78"
"حمید ڈاکیہ","دلی کباب والا",1,"78","76:80"
"حمید ڈاکیہ","رشید",3,"45 48 97","41:50 46:50 97:98"
"حمید ڈاکیہ","رفیا",18,"23 25 27 30 31 32 36 37 40 41 43 46 71 72 76 97","27:20 27:24 27:27 33:27 33:28 33:29 33:30 33:32 33:40 35:40 41:40 41:41 46:41 46:47 76:67 76:69 76:77 97:97"
"حمید ڈاکیہ","سبطین",39,"22 23 24 25 26 27 30 31 32 33 34 35 38 39 40 42 44 47 71 72 73 74 76 93 94 95 96 97","27:17 27:18 27:19 27:20 27:21 27:24 27:25 27:26 27:27 33:27 33:29 33:31 33:32 33:33 35:33 35:34 35:35 41:35 41:36 41:37 41:38 41:39 41:43 46:43 46:48 76:66 76:68 76:69 76:70 76:72 76:77 97:89 97:90 97:92 97:93 97:94 97:95 97:96 97:97"
"حمید ڈاکیہ","سکھ اسٹیشن ماسٹر",1,"72","76:68"
"حمید ڈاکیہ","شیرو",14,"23 27 30 31 32 36 37 40 44 47 74 75 77 100","27:20 27:27 33:27 33:29 33:32 33:40 35:40 41:40 41:48 46:48 76:73 76:74 76:79 97:104"
"حمید ڈاکیہ","علن",18,"23 27 30 31 32 36 37 40 45 48 71 72 76 94 97","27:20 27:27 33:27 33:28 33:29 33:30 33:32 33:40 35:40 41:40 41:50 46:50 76:67 76:68 76:69 76:77 97:91 97:97"
"حمید ڈاکیہ","فرحت",7,"39 42 45 46 71 76","35:44 41:44 46:44 46:45 46:46 76:67 76:76"
"حمید ڈاکیہ","فضل حق وکیل",4,"37 38 41 44","33:42 35:42 41:42 46:42"
"حمید ڈاکیہ","فیاض خان",32,"22 23 24 30 33 34 35 38 39 40 41 43 44 71 72 73 74 76 92 93 94 95 96 97","27:18 27:19 27:21 27:33 33:33 35:33 35:34 35:35 41:35 41:36 41:37 41:38 41:39 41:41 46:41 46:42 46:43 76:66 76:68 76:69 76:70 76:72 76:77 97:87 97:88 97:89 97:90 97:91 97:93 97:94 97:96 97:97"
"حمید ڈاکیہ","لالہ رگھو بر دیال",3,"26 44 47","27:26 41:48 46:48"
"حمید ڈاکیہ","مزمل",8,"79 93 94 95 96 97","76:83 97:90 97:92 97:93 97:94 97:95 97:96 97:97"
"حمید ڈاکیہ","ملن",5,"36 37 40 72 78","33:40 35:40 41:40 76:69 76:81"
"حمید ڈاکیہ","مٹھوا",6,"27 30 31 44 47 72","27:28 33:28 33:30 41:48 46:48 76:68"
"حمید ڈاکیہ","نمبردار صاحب",17,"23 29 32 33 34 35 38 44 47 71 72 76 95 96","27:20 27:31 33:31 33:32 33:33 35:33 35:34 35:35 41:35 41:36 41:48 46:48 76:67 76:69 76:76 97:94 97:95"
"حمید ڈاکیہ","نمبردارنی",13,"26 37 38 41 43 44 45 46 71 76 97","27:26 33:41 35:41 41:41 46:41 46:42 46:43 46:44 46:45 46:46 76:67 76:76 97:98"
"حمید ڈاکیہ","نوابن",10,"37 38 41 44 45 46 71 72 76 97","33:42 35:42 41:42 46:42 46:45 46:47 76:67 76:68 76:76 97:97"
"حمید ڈاکیہ","ڈپٹی صاحب",5,"37 38 41 44 47","33:42 35:42 41:42 46:42 46:48"
"حمید ڈاکیہ","کالے خاں",18,"23 27 30 31 32 36 37 40 42 45 47 71 72 75 76 97","27:20 27:27 33:27 33:28 33:29 33:30 33:32 33:40 35:40 41:40 41:44 46:44 46:48 76:67 76:69 76:74 76:77 97:97"
"حمید ڈاکیہ","گلشن",12,"25 26 37 38 41 43 44 46 72 77 97","27:24 27:25 27:26 33:41 35:41 41:41 46:41 46:43 46:46 76:69 76:78 97:97"
"خان صاحب","خلیفہ",5,"55 56 60","55:55 56:55 56:56 64:56 64:57"
"خان صاحب","دلی والی 1",6,"58 62 63 64","55:61 56:61 64:61 64:62 64:63 64:64"
"خان صاحب","رشید",1,"52","55:50"
"خان صاحب","رفیا",7,"51 52 53 54 59 60 64","55:47 55:50 55:51 55:54 55:64 56:64 64:64"
"خان صاحب","سبطین",8,"51 52 54 55 58 62 64","55:48 55:50 55:54 55:55 56:55 56:61 64:61 64:64"
"خان صاحب","سکھ اسٹیشن ماسٹر",1,"66","64:68"
"خان صاحب","شیرو",6,"51 53 57 58 62 68","55:48 55:51 55:60 56:60 64:60 64:73"
"خان صاحب","علن",7,"52 53 54 57 58 62 64","55:50 55:51 55:53 55:60 56:60 64:60 64:64"
"خان صاحب","فرحت",5,"50 60 64","55:45 55:46 55:65 56:65 64:65"
"خان صاحب","فیاض خان",4,"58 62 64","55:61 56:61 64:61 64:64"
"خان صاحب","لالہ رگھو بر دیال",1,"51","55:48"
"خان صاحب","ملن",1,"66","64:69"
"خان صاحب","مٹھوا",2,"51 66","55:48 64:68"
"خان صاحب","نمبردار صاحب",4,"51 59 60 64","55:48 55:64 56:64 64:64"
"خان صاحب","نمبردارنی",10,"50 51 58 62 63 64","55:45 55:46 55:47 55:48 55:61 56:61 64:61 64:62 64:63 64:65"
"خان صاحب","نوابن",6,"50 51 59 63 64","55:45 55:47 55:63 56:63 64:63 64:64"
"خان صاحب","ڈپٹی صاحب",1,"51","55:48"
"خان صاحب","کالے خاں",8,"51 52 53 55 56 60 65","55:48 55:50 55:51 55:55 56:55 56:57 64:57 64:67"
"خان صاحب","گلشن",5,"50 51 60 64","55:46 55:47 55:65 56:65 64:65"
"خلیفہ","دلی والی 1",3,"58 59","55:61 56:61 57:61"
"خلیفہ","رشید",1,"52","55:50"
"خلیفہ","رفیا",16,"7 8 9 10 11 12 51 52 53 54 59 60","12:3 12:4 12:5 12:6 12:7 12:8 12:9 12:10 12:12 55:47 55:50 55:51 55:54 55:64 56:64 57:64"
"خلیفہ","سبطین",14,"7 8 9 10 11 12 51 52 54 55 58 59","12:2 12:4 12:5 12:6 12:9 12:11 12:12 55:48 55:50 55:54 55:55 56:55 56:61 57:61"
"خلیفہ","شیرو",6,"12 51 53 57 58","12:12 55:48 55:51 55:60 56:60 57:60"
"خلیفہ","علن",14,"8 9 10 11 12 52 53 54 57 58","12:4 12:5 12:6 12:7 12:8 12:9 12:10 12:12 55:50 55:51 55:53 55:60 56:60 57:60"
"خلیفہ","فرحت",5,"50 60 61","55:45 55:46 55:65 56:65 57:65"
"خلیفہ","فضل حق وکیل",1,"8","12:4"
"خلیفہ","فیاض خان",7,"7 10 15 58 59","12:2 12:3 12:8 12:18 55:61 56:61 57:61"
"خلیفہ","لالہ رگھو بر دیال",1,"51","55:48"
"خلیفہ","مزمل",1,"7","12:3"
"خلیفہ","ملن",2,"8 10","12:4 12:8"
"خلیفہ","مٹھوا",1,"51","55:48"
"خلیفہ","نمبردار صاحب",5,"16 51 59 60","12:20 55:48 55:64 56:64 57:64"
"خلیفہ","نمبردارنی",7,"50 51 58 59","55:45 55:46 55:47 55:48 55:61 56:61 57:61"
"خلیفہ","نوابن",5,"50 51 59 60","55:45 55:47 55:63 56:63 57:63"
"خلیفہ","ڈپٹی صاحب",2,"8 51","12:5 55:48"
"خلیفہ","کالے خاں",15,"8 9 10 11 12 51 52 53 55 56 57","12:4 12:5 12:6 12:7 12:8 12:9 12:10 12:12 55:48 55:50 55:51 55:55 56:55 56:57 57:57"
"خلیفہ","گلشن",8,"9 11 12 50 51 60 61","12:6 12:11 12:13 55:46 55:47 55:65 56:65 57:65"
"دلی والی 1","دلی کباب والا",1,"79","78:80"
"دلی والی 1","رفیا",13,"56 57 62 63 64 66 67 68 73 77 78","61:51 61:54 61:64 62:64 63:64 64:64 65:64 65:67 68:67 68:69 78:69 78:77 78:78"
"دلی والی 1","سبطین",18,"57 58 61 63 64 65 66 67 68 73 74 75 77 78","61:54 61:55 61:61 62:61 62:64 63:64 64:64 65:64 65:65 68:65 68:66 68:68 78:68 78:69 78:70 78:72 78:77 78:78"
"دلی والی 1","سکھ اسٹیشن ماسٹر",7,"64 65 66 68 73","61:68 62:68 63:68 64:68 65:68 68:68 78:68"
"دلی والی 1","شیرو",9,"56 60 68 69 70 75 76 78","61:51 61:60 63:73 64:73 65:73 68:73 78:73 78:74 78:79"
"دلی والی 1","علن",15,"56 57 60 62 63 64 66 67 68 73 77 78","61:51 61:53 61:60 61:64 62:64 63:64 64:64 65:64 65:67 68:67 68:68 78:68 78:69 78:77 78:78"
"دلی والی 1","فرحت",9,"63 64 65 66 67 72 77","61:65 62:65 63:65 64:65 65:65 68:65 68:67 68:76 78:76"
"دلی والی 1","فیاض خان",16,"61 63 64 65 66 67 68 73 74 75 77 78","61:61 62:61 62:64 63:64 64:64 65:64 65:65 68:65 68:66 68:68 78:68 78:69 78:70 78:72 78:77 78:79"
"دلی والی 1","مزمل",1,"80","78:83"
"دلی والی 1","ملن",8,"65 66 67 68 73 79","61:69 62:69 63:69 64:69 65:69 68:69 78:69 78:81"
"دلی والی 1","مٹھوا",7,"64 65 66 68 73","61:68 62:68 63:68 64:68 65:68 68:68 78:68"
"دلی والی 1","نمبردار صاحب",11,"62 63 64 66 67 68 73 77 81","61:64 62:64 63:64 64:64 65:64 65:67 68:67 68:69 78:69 78:76 78:84"
"دلی والی 1","نمبردارنی",12,"61 62 63 64 65 66 67 72 77","61:61 62:61 62:62 63:62 63:63 64:63 64:65 65:65 68:65 68:67 68:76 78:76"
"دلی والی 1","نوابن",13,"62 63 64 65 66 67 68 73 77 78","61:63 62:63 63:63 64:63 64:64 65:64 65:65 68:65 68:67 68:68 78:68 78:76 78:78"
"دلی والی 1","کالے خاں",14,"56 58 59 64 65 66 67 68 73 76 77 78","61:51 61:55 61:57 61:67 62:67 63:67 64:67 65:67 68:67 68:69 78:69 78:74 78:77 78:78"
"دلی والی 1","گلشن",9,"63 64 65 66 68 73 78","61:65 62:65 63:65 64:65 65:65 68:65 68:69 78:69 78:78"
"دلی کباب والا","رفیا",4,"78 79 81","80:77 80:78 80:79 80:82"
"دلی کباب والا","سبطین",6,"75 76 78 79 81","80:70 80:72 80:77 80:78 80:79 80:82"
"دلی کباب والا","شیرو",4,"76 77 79 81","80:73 80:74 80:79 80:82"
"دلی کباب والا","علن",4,"78 79 80","80:77 80:78 80:79 80:81"
"دلی کباب والا","فرحت",1,"78","80:76"
"دلی کباب والا","فیاض خان",5,"75 76 78 79 80","80:70 80:72 80:77 80:79 80:80"
"دلی کباب والا","مزمل",1,"81","80:83"
"دلی کباب والا","ملن",1,"80","80:81"
"دلی کباب والا","نمبردار صاحب",2,"78 82","80:76 80:84"
"دلی کباب والا","نمبردارنی",1,"78","80:76"
"دلی کباب والا","نوابن",2,"78 79","80:76 80:78"
"دلی کباب والا","کالے خاں",5,"77 78 79 81","80:74 80:77 80:78 80:79 80:82"
"دلی کباب والا","گلشن",2,"79 80","80:78 80:81"
"رشید","رفیا",6,"45 48 50 97 100","50:40 50:41 50:47 50:50 98:97 98:103"
"رشید","سبطین",12,"46 49 50 93 94 95 96 97 98","50:43 50:48 50:50 98:89 98:90 98:92 98:93 98:94 98:95 98:96 98:97 98:98"
"رشید","شیرو",4,"45 49 50 101","50:40 50:48 50:51 98:104"
"رشید","علن",5,"45 50 94 97 100","50:40 50:50 98:91 98:97 98:103"
"رشید","فرحت",3,"47 48","50:44 50:45 50:46"
"رشید","فضل حق وکیل",1,"46","50:42"
"رشید","فیاض خان",12,"45 46 93 94 95 96 97 99","50:41 50:42 50:43 98:88 98:89 98:90 98:91 98:93 98:94 98:96 98:97 98:100"
"رشید","لالہ رگھو بر دیال",1,"49","50:48"
"رشید","مزمل",8,"94 95 96 97 99","98:90 98:92 98:93 98:94 98:95 98:96 98:97 98:100"
"رشید","ملن",1,"45","50:40"
"رشید","مٹھوا",1,"49","50:48"
"رشید","نمبردار صاحب",3,"49 96","50:48 98:94 98:95"
"رشید","نمبردارنی",9,"45 46 47 48 49 98","50:41 50:42 50:43 50:44 50:45 50:46 50:47 50:48 98:98"
"رشید","نوابن",5,"46 47 48 97 98","50:42 50:45 50:47 98:97 98:98"
"رشید","ڈپٹی صاحب",2,"46 49","50:42 50:48"
"رشید","کالے خاں",6,"45 47 49 50 97 100","50:40 50:44 50:48 50:50 98:97 98:102"
"رشید","گلشن",6,"45 46 48 97 99","50:41 50:43 50:46 50:47 98:97 98:101"
"رفیا","سبطین",97,"1 2 3 4 5 6 8 9 10 11 12 13 14 15 17 18 19 20 22 24 25 26 27 28 29 30 31 32 36 37 38 39 41 42 45 47 49 50 52 54 59 62 64 65 66 67 68 69 73 74 77 78 79 80 82 83 84 85 93 94 95 96 97 100 101 102 103","1:1 3:1 3:2 3:4 4:4 5:4 5:5 6:5 6:6 7:6 7:9 8:9 9:9 10:9 10:11 12:11 12:12 15:12 15:14 15:15 20:15 20:17 20:18 20:19 20:20 24:20 24:21 24:24 27:24 27:25 27:26 27:27 28:27 28:29 29:29 30:29 30:31 32:31 32:32 40:32 40:33 40:34 40:35 40:36 40:37 40:38 40:39 40:43 41:43 47:43 47:48 50:48 50:50 51:50 51:54 54:54 64:54 64:55 64:61 64:64 67:64 67:65 67:66 67:68 69:68 69:69 77:69 77:70 77:72 77:77 78:77 78:78 79:78 79:79 82:79 82:82 83:82 83:83 84:83 84:84 85:84 85:85 97:89 97:90 97:92 97:93 97:94 97:95 97:96 97:97 103:97 103:98 103:99 103:100 103:101 103:102 103:103"
"رفیا","سکھ اسٹیشن ماسٹر",3,"66 67 68","64:68 67:68 69:68"
"رفیا","شیرو",45,"7 8 9 10 11 12 13 17 20 22 25 27 28 29 31 32 36 40 44 47 49 50 51 52 57 62 68 70 71 75 78 79 80 82 100 103","3:12 4:12 5:12 6:12 7:12 8:12 9:12 10:12 12:12 15:12 15:20 20:20 24:20 24:27 27:27 28:27 28:29 29:29 30:29 30:32 32:32 40:32 40:40 41:40 41:48 47:48 50:48 50:51 51:51 54:51 54:60 64:60 64:73 67:73 69:73 77:73 77:74 77:79 78:79 79:79 82:79 82:82 83:82 97:104 103:104"
"رفیا","علن",68,"2 3 4 5 6 7 8 9 10 11 12 13 17 20 22 25 27 28 29 30 31 32 36 40 45 48 50 51 52 53 57 62 64 65 67 68 69 73 77 78 79 80 81 82 83 84 85 94 97 100 103","1:4 3:4 4:4 5:4 5:5 6:5 6:6 7:6 7:7 8:7 8:8 9:8 9:9 10:9 10:10 12:10 12:12 15:12 15:20 20:20 24:20 24:27 27:27 28:27 28:28 29:28 29:29 30:29 30:30 32:30 32:32 40:32 40:40 41:40 41:50 47:50 50:50 51:50 51:51 54:51 54:53 54:60 64:60 64:64 67:64 67:67 69:67 69:68 69:69 77:69 77:77 78:77 78:78 79:78 79:79 82:79 82:81 82:82 83:82 83:83 84:83 84:84 85:84 85:85 97:91 97:97 103:97 103:103"
"رفیا","فرحت",11,"42 45 46 64 66 67 68 72 76","40:44 41:44 47:44 47:45 47:46 64:65 67:65 67:67 69:67 69:76 77:76"
"رفیا","فضل حق وکیل",8,"2 3 4 37 41 44","1:4 3:4 4:4 5:4 32:42 40:42 41:42 47:42"
"رفیا","فیاض خان",75,"1 2 3 6 7 8 13 14 15 16 19 20 22 28 30 31 32 36 37 38 39 40 41 44 45 56 57 62 64 65 66 67 68 69 73 74 77 78 79 80 81 84 85 92 93 94 95 96 97 100 101 102 103","1:1 3:1 3:2 3:3 4:3 4:8 5:8 6:8 7:8 8:8 9:8 9:18 10:18 12:18 15:18 20:18 20:19 20:21 24:21 24:33 27:33 28:33 29:33 30:33 32:33 40:33 40:34 40:35 40:36 40:37 40:38 40:39 40:41 41:41 47:41 47:42 47:43 51:61 54:61 64:61 64:64 67:64 67:65 67:66 67:68 69:68 69:69 77:69 77:70 77:72 77:77 78:77 78:79 79:79 82:79 82:80 82:81 82:86 83:86 84:86 85:86 97:87 97:88 97:89 97:90 97:91 97:93 97:94 97:96 97:97 103:97 103:100 103:101 103:102 103:103"
"رفیا","لالہ رگھو بر دیال",7,"23 25 26 44 47 49","20:26 24:26 27:26 40:48 41:48 47:48 50:48"
"رفیا","مزمل",23,"2 3 80 81 82 83 87 93 94 95 96 97 100 101 102 104","1:3 3:3 4:3 77:83 78:83 79:83 82:83 83:83 84:83 84:90 85:90 97:90 97:92 97:93 97:94 97:95 97:96 97:97 103:97 103:100 103:101 103:102 103:105"
"رفیا","ملن",25,"2 3 4 6 7 8 35 36 40 66 68 69 73 79 80 81 82 83","1:4 3:4 4:4 5:4 5:8 6:8 7:8 8:8 9:8 30:40 32:40 40:40 41:40 64:69 67:69 69:69 77:69 77:81 78:81 79:81 82:81 82:82 83:82 83:83 84:83"
"رفیا","مٹھوا",15,"24 26 27 28 29 30 31 44 47 49 66 67 68","20:28 24:28 27:28 28:28 29:28 29:30 30:30 32:30 40:48 41:48 47:48 50:48 64:68 67:68 69:68"
"رفیا","نمبردار صاحب",39,"15 16 17 20 22 27 29 30 31 32 36 37 38 44 47 49 59 64 65 67 68 69 73 76 80 81 83 84 89 95 96","10:20 12:20 15:20 20:20 24:20 24:31 27:31 28:31 29:31 30:31 32:31 32:32 40:32 40:33 40:34 40:35 40:36 40:48 41:48 47:48 50:48 54:64 64:64 67:64 67:67 69:67 69:69 77:69 77:76 77:84 78:84 79:84 82:84 83:84 84:84 85:84 85:94 97:94 97:95"
"رفیا","نمبردارنی",29,"23 25 26 36 40 41 44 45 46 47 48 49 56 57 62 63 64 66 67 68 72 76 97 100 101","20:26 24:26 27:26 32:41 40:41 41:41 47:41 47:42 47:43 47:44 47:45 47:46 47:47 50:47 50:48 51:61 54:61 64:61 64:62 64:63 64:65 67:65 67:67 69:67 69:76 77:76 97:98 103:98 103:99"
"رفیا","نوابن",24,"37 41 44 46 47 48 58 63 64 65 66 67 68 72 76 77 78 97 100 101","32:42 40:42 41:42 47:42 47:45 47:47 50:47 54:63 64:63 64:64 67:64 67:65 67:67 69:67 69:68 69:76 77:76 77:78 78:78 79:78 97:97 103:97 103:98 103:99"
"رفیا","ڈپٹی صاحب",11,"3 4 5 37 41 44 47 49","1:5 3:5 4:5 5:5 6:5 32:42 40:42 41:42 47:42 47:48 50:48"
"رفیا","کالے خاں",69,"2 3 4 5 6 7 8 9 10 11 12 13 15 17 20 22 25 27 28 29 30 31 32 36 40 42 45 47 49 50 51 52 54 59 60 65 67 68 69 73 75 77 78 79 80 82 83 84 85 97 100 102 103","1:4 3:4 4:4 5:4 5:5 6:5 6:6 7:6 7:7 8:7 8:8 9:8 9:9 10:9 10:10 12:10 12:12 15:12 15:15 20:15 20:20 24:20 24:27 27:27 28:27 28:28 29:28 29:29 30:29 30:30 32:30 32:32 40:32 40:40 41:40 41:44 47:44 47:48 50:48 50:50 51:50 51:51 54:51 54:55 64:55 64:57 64:67 67:67 69:67 69:69 77:69 77:74 77:77 78:77 78:78 79:78 79:79 82:79 82:82 83:82 83:83 84:83 84:84 85:84 85:85 97:97 103:97 103:102 103:103"
"رفیا","گلشن",43,"3 4 5 6 9 10 11 12 14 15 17 18 22 24 25 26 36 40 41 44 45 46 47 48 64 66 68 69 73 77 78 80 81 97 100 102","1:6 3:6 4:6 5:6 6:6 7:6 7:11 8:11 9:11 10:11 12:11 12:13 15:13 15:14 15:15 20:15 20:16 20:24 24:24 27:24 27:25 27:26 32:41 40:41 41:41 47:41 47:43 47:46 47:47 50:47 64:65 67:65 67:69 69:69 77:69 77:78 78:78 79:78 79:81 82:81 97:97 103:97 103:101"
"سبطین","سکھ اسٹیشن ماسٹر",6,"64 66 67 68","61:68 64:68 65:68 66:68 68:68 69:68"
"سبطین","شیرو",68,"7 8 9 10 11 12 13 17 18 19 20 24 25 26 27 28 29 30 31 32 36 37 38 39 41 45 48 49 50 52 57 60 68 69 70 71 72 75 78 79 80 82 99 100 101 102 103 104","2:12 4:12 5:12 6:12 9:12 11:12 12:12 14:12 14:20 15:20 17:20 18:20 19:20 20:20 21:20 21:27 24:27 25:27 26:27 27:27 29:27 29:29 31:29 31:32 32:32 33:32 33:40 34:40 35:40 36:40 37:40 38:40 39:40 43:40 43:48 48:48 50:48 50:51 54:51 54:60 55:60 61:60 64:73 65:73 66:73 68:73 69:73 70:73 72:73 77:73 77:74 77:79 78:79 79:79 82:79 82:82 83:82 94:104 95:104 96:104 97:104 98:104 99:104 100:104 101:104 102:104 103:104 105:104"
"سبطین","علن",97,"2 3 4 5 6 7 8 9 10 11 12 13 17 18 19 20 24 25 26 27 28 29 30 31 32 36 37 38 39 41 46 49 50 52 53 57 60 62 64 66 67 68 69 73 74 77 78 79 80 81 82 83 84 85 87 90 91 94 95 96 97 100 101 102 103 104","1:4 2:4 4:4 5:4 5:5 6:5 6:6 9:6 9:7 9:8 9:9 11:9 11:10 11:12 12:12 14:12 14:20 15:20 17:20 18:20 19:20 20:20 21:20 21:27 24:27 25:27 26:27 27:27 29:27 29:28 29:29 31:29 31:30 31:32 32:32 33:32 33:40 34:40 35:40 36:40 37:40 38:40 39:40 43:40 43:50 48:50 50:50 54:50 54:51 54:53 54:60 55:60 61:60 61:64 64:64 65:64 65:67 66:67 68:67 68:68 69:68 69:69 70:69 70:77 72:77 77:77 78:77 78:78 79:78 79:79 82:79 82:81 82:82 83:82 83:83 84:83 84:84 85:84 85:85 89:85 89:91 90:91 92:91 92:97 93:97 94:97 95:97 96:97 97:97 98:97 98:103 99:103 100:103 101:103 102:103 103:103 105:103"
"سبطین","فرحت",22,"39 40 41 43 46 47 60 63 64 65 66 67 72 73 74 76","34:44 35:44 36:44 37:44 38:44 39:44 43:44 48:44 48:45 48:46 55:65 61:65 64:65 65:65 66:65 66:67 68:67 68:76 69:76 70:76 72:76 77:76"
"سبطین","فضل حق وکیل",13,"2 3 4 37 38 39 40 42","1:4 2:4 4:4 5:4 32:42 33:42 34:42 35:42 36:42 37:42 38:42 39:42 43:42"
