Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"حمید ڈاکیہ","ملن",3,"37 40 78","35:40 41:40 76:81"
"حمید ڈاکیہ","مٹھوا",4,"27 30 31 47","27:28 33:28 33:30 46:48"
"حمید ڈاکیہ","نمبردار صاحب",12,"29 32 33 34 35 38 47 76 95 96","27:31 33:31 33:32 33:33 35:33 35:34 35:35 41:36 46:48 76:76 97:94 97:95"
"حمید ڈاکیہ","نمبردارنی",10,"26 41 43 44 45 46 76 97","27:26 41:41 46:41 46:42 46:43 46:44 46:45 46:46 76:76 97:98"
"حمید ڈاکیہ","نوابن",6,"41 44 45 46 76 97","41:42 46:42 46:45 46:47 76:76 97:97"
"حمید ڈاکیہ","ڈپٹی صاحب",3,"41 44 47","41:42 46:42 46:48"
"حمید ڈاکیہ","کالے خاں",13,"27 30 31 32 37 40 42 45 47 75 76 97","27:27 33:28 33:29 33:30 33:32 35:40 41:40 41:44 46:44 46:48 76:74 76:77 97:97"
"حمید ڈاکیہ","گلشن",9,"25 26 41 43 44 46 77 97","27:24 27:25 27:26 41:41 46:41 46:43 46:46 76:78 97:97"
"خان صاحب","خلیفہ",3,"55 56","55:55 56:55 56:56"
"خان صاحب","دلی والی 1",5,"58 62 63 64","56:61 64:61 64:62 64:63 64:64"
"خان صاحب","رشید",1,"52","55:50"
"خان صاحب","رفیا",4,"52 53 54 64","55:50 55:51 55:54 64:64"
"خان صاحب","سبطین",7,"52 54 55 58 62 64","55:50 55:54 55:55 56:55 56:61 64:61 64:64"
"خان صاحب","سکھ اسٹیشن ماسٹر",1,"66","64:68"
"خان صاحب","شیرو",4,"53 57 58 62","55:51 55:60 56:60 64:60"
"خان صاحب","علن",7,"52 53 54 57 58 62 64","55:50 55:51 55:53 55:60 56:60 64:60 64:64"
"خان صاحب","فرحت",1,"64","64:65"
"خان صاحب","فیاض خان",3,"58 62 64","56:61 64:61 64:64"
"خان صاحب","ملن",1,"66","64:69"
"خان صاحب","مٹھوا",1,"66","64:68"
"خان صاحب","نمبردار صاحب",1,"64","64:64"
"خان صاحب","نمبردارنی",5,"58 62 63 64","56:61 64:61 64:62 64:63 64:65"
"خان صاحب","نوابن",2,"63 64","64:63 64:64"
"خان صاحب","کالے خاں",6,"52 53 55 56 65","55:50 55:51 55:55 56:55 56:57 64:67"
"خان صاحب","گلشن",1,"64","64:65"
"خلیفہ","دلی والی 1",2,"58 59","56:61 57:61"
"خلیفہ","رشید",1,"52","55:50"
"خلیفہ","رفیا",8,"9 10 11 12 52 53 54","12:7 12:8 12:9 12:10 12:12 55:50 55:51 55:54"
"خلیفہ","سبطین",9,"10 11 12 52 54 55 58 59","12:9 12:11 12:12 55:50 55:54 55:55 56:55 56:61 57:61"
"خلیفہ","شیرو",5,"12 53 57 58","12:12 55:51 55:60 56:60 57:60"
"خلیفہ","علن",11,"9 10 11 12 52 53 54 57 58","12:7 12:8 12:9 12:10 12:12 55:50 55:51 55:53 55:60 56:60 57:60"
"خلیفہ","فیاض خان",3,"10 58 59","12:8 56:61 57:61"
"خلیفہ","ملن",1,"10","12:8"
"خلیفہ","نمبردارنی",2,"58 59","56:61 57:61"
"خلیفہ","کالے خاں",11,"9 10 11 12 52 53 55 56 57","12:7 12:8 12:9 12:10 12:12 55:50 55:51 55:55 56:55 56:57 57:57"
"خلیفہ","گلشن",2,"11 12","12:11 12:13"
"دلی والی 1","دلی کباب والا",1,"79","78:80"
"دلی والی 1","رفیا",10,"62 63 64 66 67 68 77 78","61:64 62:64 63:64 64:64 65:64 65:67 68:67 68:69 78:77 78:78"
"دلی والی 1","سبطین",12,"61 63 64 65 66 67 68 77 78","61:61 62:61 62:64 63:64 64:64 65:64 65:65 68:65 68:66 68:68 78:77 78:78"
"دلی والی 1","سکھ اسٹیشن ماسٹر",4,"65 66 68","63:68 64:68 65:68 68:68"
"دلی والی 1","شیرو",5,"60 70 75 76 78","61:60 68:73 78:73 78:74 78:79"
"دلی والی 1","علن",11,"60 62 63 64 66 67 68 77 78","61:60 61:64 62:64 63:64 64:64 65:64 65:67 68:67 68:68 78:77 78:78"
"دلی والی 1","فرحت",8,"63 64 65 66 67 77","61:65 62:65 63:65 64:65 65:65 68:65 68:67 78:76"
"دلی والی 1","فیاض خان",12,"61 63 64 65 66 67 68 77 78","61:61 62:61 62:64 63:64 64:64 65:64 65:65 68:65 68:66 68:68 78:77 78:79"
"دلی والی 1","مزمل",1,"80","78:83"
"دلی والی 1","ملن",4,"66 67 68 79","64:69 65:69 68:69 78:81"
"دلی والی 1","مٹھوا",4,"65 66 68","63:68 64:68 65:68 68:68"
"دلی والی 1","نمبردار صاحب",9,"62 63 64 66 67 68 77","61:64 62:64 63:64 64:64 65:64 65:67 68:67 68:69 78:76"
"دلی والی 1","نمبردارنی",11,"61 62 63 64 65 66 67 77","61:61 62:61 62:62 63:62 63:63 64:63 64:65 65:65 68:65 68:67 78:76"
"دلی والی 1","نوابن",12,"62 63 64 65 66 67 68 77 78","61:63 62:63 63:63 64:63 64:64 65:64 65:65 68:65 68:67 68:68 78:76 78:78"
"دلی والی 1","کالے خاں",10,"59 64 65 66 67 68 76 77 78","61:57 62:67 63:67 64:67 65:67 68:67 68:69 78:74 78:77 78:78"
"دلی والی 1","گلشن",8,"63 64 65 66 68 78","61:65 62:65 63:65 64:65 65:65 68:65 68:69 78:78"
"دلی کباب والا","رفیا",4,"78 79 81","80:77 80:78 80:79 80:82"
"دلی کباب والا","سبطین",4,"78 79 81","80:77 80:78 80:79 80:82"
"دلی کباب والا","شیرو",2,"79 81","80:79 80:82"
"دلی کباب والا","علن",4,"78 79 80","80:77 80:78 80:79 80:81"
"دلی کباب والا","فرحت",1,"78","80:76"
"دلی کباب والا","فیاض خان",3,"78 79 80","80:77 80:79 80:80"
"دلی کباب والا","مزمل",1,"81","80:83"
"دلی کباب والا","ملن",1,"80","80:81"
"دلی کباب والا","نمبردار صاحب",2,"78 82","80:76 80:84"
"دلی کباب والا","نمبردارنی",1,"78","80:76"
"دلی کباب والا","نوابن",2,"78 79","80:76 80:78"
"دلی کباب والا","کالے خاں",4,"78 79 81","80:77 80:78 80:79 80:82"
"دلی کباب والا","گلشن",2,"79 80","80:78 80:81"
"رشید","رفیا",4,"48 50 97 100","50:47 50:50 98:97 98:103"
"رشید","سبطین",8,"49 50 95 96 97 98","50:48 50:50 98:93 98:94 98:95 98:96 98:97 98:98"
"رشید","شیرو",2,"49 50","50:48 50:51"
"رشید","علن",3,"50 97 100","50:50 98:97 98:103"
"رشید","فرحت",2,"47 48","50:45 50:46"
"رشید","فیاض خان",5,"95 96 97 99","98:93 98:94 98:96 98:97 98:100"
"رشید","لالہ رگھو بر دیال",1,"49","50:48"
"رشید","مزمل",6,"95 96 97 99","98:93 98:94 98:95 98:96 98:97 98:100"
"رشید","مٹھوا",1,"49","50:48"
"رشید","نمبردار صاحب",3,"49 96","50:48 98:94 98:95"
"رشید","نمبردارنی",5,"47 48 49 98","50:45 50:46 50:47 50:48 98:98"
"رشید","نوابن",4,"47 48 97 98","50:45 50:47 98:97 98:98"
"رشید","ڈپٹی صاحب",1,"49","50:48"
"رشید","کالے خاں",4,"49 50 97 100","50:48 50:50 98:97 98:102"
"رشید","گلشن",4,"48 97 99","50:46 50:47 98:97 98:101"
"رفیا","سبطین",87,"1 2 3 4 5 6 8 9 10 11 12 13 14 15 17 18 19 20 22 24 25 26 27 28 29 30 31 32 37 38 39 41 42 45 47 49 50 52 54 62 64 65 66 67 68 69 74 77 78 79 80 82 83 84 85 94 95 96 97 100 101 102 103","1:1 3:1 3:2 3:4 4:4 5:4 5:5 6:5 6:6 7:6 7:9 8:9 9:9 10:9 10:11 12:11 12:12 15:12 15:14 15:15 20:15 20:17 20:18 20:19 20:20 24:20 24:21 24:24 27:24 27:25 27:26 27:27 28:27 28:29 29:29 30:29 30:31 32:31 32:32 40:35 40:36 40:37 40:38 40:39 40:43 41:43 47:43 47:48 50:48 50:50 51:50 51:54 54:54 64:61 64:64 67:64 67:65 67:66 67:68 69:68 69:69 77:72 77:77 78:77 78:78 79:78 79:79 82:79 82:82 83:82 83:83 84:83 84:84 85:84 85:85 97:92 97:93 97:94 97:95 97:96 97:97 103:98 103:99 103:100 103:101 103:102 103:103"
"رفیا","سکھ اسٹیشن ماسٹر",3,"66 67 68","64:68 67:68 69:68"
"رفیا","شیرو",35,"9 10 11 12 13 17 20 22 25 27 28 29 31 32 40 47 49 50 51 52 62 71 75 78 79 80 82 103","7:12 8:12 9:12 10:12 12:12 15:12 15:20 20:20 24:20 24:27 27:27 28:27 28:29 29:29 30:29 30:32 32:32 40:40 41:40 47:48 50:48 50:51 51:51 54:51 64:60 69:73 77:73 77:74 77:79 78:79 79:79 82:79 82:82 83:82 103:104"
"رفیا","علن",62,"2 3 4 5 6 7 8 9 10 11 12 13 17 20 22 25 27 28 29 30 31 32 40 48 50 51 52 53 62 64 65 67 68 69 77 78 79 80 81 82 83 84 85 97 103","1:4 3:4 4:4 5:4 5:5 6:5 6:6 7:6 7:7 8:7 8:8 9:8 9:9 10:9 10:10 12:10 12:12 15:12 15:20 20:20 24:20 24:27 27:27 28:27 28:28 29:28 29:29 30:29 30:30 32:30 32:32 40:40 41:40 47:50 50:50 51:50 51:51 54:51 54:53 64:60 64:64 67:64 67:67 69:67 69:68 69:69 77:77 78:77 78:78 79:78 79:79 82:79 82:81 82:82 83:82 83:83 84:83 84:84 85:84 85:85 97:97 103:103"
"رفیا","فرحت",10,"42 45 46 64 66 67 68 76","40:44 41:44 47:44 47:45 47:46 64:65 67:65 67:67 69:67 77:76"
"رفیا","فضل حق وکیل",7,"2 3 4 41 44","1:4 3:4 4:4 5:4 40:42 41:42 47:42"
"رفیا","فیاض خان",57,"1 2 3 6 7 8 16 19 20 22 30 31 32 37 38 39 40 41 44 45 62 64 65 66 67 68 69 74 77 78 79 80 81 84 85 95 96 97 101 102 103","1:1 3:1 3:2 3:3 4:3 4:8 5:8 6:8 7:8 8:8 9:8 15:18 20:18 20:19 20:21 24:21 28:33 29:33 30:33 32:33 40:35 40:36 40:37 40:38 40:39 40:41 41:41 47:42 47:43 64:61 64:64 67:64 67:65 67:66 67:68 69:68 69:69 77:72 77:77 78:77 78:79 79:79 82:79 82:80 82:81 82:86 83:86 84:86 85:86 97:93 97:94 97:96 97:97 103:100 103:101 103:102 103:103"
"رفیا","لالہ رگھو بر دیال",4,"25 26 47 49","24:26 27:26 47:48 50:48"
"رفیا","مزمل",19,"2 3 80 81 82 83 87 94 95 96 97 101 102 104","1:3 3:3 4:3 78:83 79:83 82:83 83:83 84:83 85:90 97:92 97:93 97:94 97:95 97:96 97:97 103:100 103:101 103:102 103:105"
"رفیا","ملن",22,"2 3 4 6 7 8 40 66 68 69 79 80 81 82 83","1:4 3:4 4:4 5:4 5:8 6:8 7:8 8:8 9:8 40:40 41:40 64:69 67:69 69:69 77:81 78:81 79:81 82:81 82:82 83:82 83:83 84:83"
"رفیا","مٹھوا",12,"26 27 28 29 30 31 47 49 66 67 68","24:28 27:28 28:28 29:28 29:30 30:30 32:30 47:48 50:48 64:68 67:68 69:68"
"رفیا","نمبردار صاحب",26,"17 20 22 29 30 31 32 37 38 47 49 64 65 67 68 69 76 81 83 84 95 96","15:20 20:20 24:20 27:31 28:31 29:31 30:31 32:31 32:32 40:35 40:36 47:48 50:48 64:64 67:64 67:67 69:67 69:69 77:76 79:84 82:84 83:84 84:84 85:84 97:94 97:95"
"رفیا","نمبردارنی",23,"25 26 40 41 44 45 46 47 48 49 62 63 64 66 67 68 76 97 100 101","24:26 27:26 40:41 41:41 47:42 47:43 47:44 47:45 47:46 47:47 50:47 50:48 64:61 64:62 64:63 64:65 67:65 67:67 69:67 77:76 97:98 103:98 103:99"
"رفیا","نوابن",20,"41 44 46 47 48 63 64 65 66 67 68 76 77 78 97 100 101","40:42 41:42 47:42 47:45 47:47 50:47 64:63 64:64 67:64 67:65 67:67 69:67 69:68 77:76 77:78 78:78 79:78 97:97 103:98 103:99"
"رفیا","ڈپٹی صاحب",10,"3 4 5 41 44 47 49","1:5 3:5 4:5 5:5 6:5 40:42 41:42 47:42 47:48 50:48"
"رفیا","کالے خاں",64,"2 3 4 5 6 7 8 9 10 11 12 13 15 17 20 22 25 27 28 29 30 31 32 40 42 45 47 49 50 51 52 54 65 67 68 69 75 77 78 79 80 82 83 84 85 97 102 103","1:4 3:4 4:4 5:4 5:5 6:5 6:6 7:6 7:7 8:7 8:8 9:8 9:9 10:9 10:10 12:10 12:12 15:12 15:15 20:15 20:20 24:20 24:27 27:27 28:27 28:28 29:28 29:29 30:29 30:30 32:30 32:32 40:40 41:40 41:44 47:44 47:48 50:48 50:50 51:50 51:51 54:51 54:55 64:67 67:67 69:67 69:69 77:74 77:77 78:77 78:78 79:78 79:79 82:79 82:82 83:82 83:83 84:83 84:84 85:84 85:85 97:97 103:102 103:103"
"رفیا","گلشن",39,"3 4 5 6 9 10 11 12 14 15 17 18 22 24 25 26 40 41 45 46 47 48 64 66 68 69 77 78 80 81 97 102","1:6 3:6 4:6 5:6 6:6 7:6 7:11 8:11 9:11 10:11 12:11 12:13 15:13 15:14 15:15 20:15 20:16 20:24 24:24 27:24 27:25 27:26 40:41 41:41 47:43 47:46 47:47 50:47 64:65 67:65 67:69 69:69 77:78 78:78 79:78 79:81 82:81 97:97 103:101"
"سبطین","سکھ اسٹیشن ماسٹر",5,"66 67 68","64:68 65:68 66:68 68:68 69:68"
"سبطین","شیرو",51,"10 11 12 13 17 18 19 20 25 26 27 28 29 30 31 32 37 38 39 41 45 48 49 50 52 57 60 70 71 72 75 78 79 80 82 101 102 103 104","9:12 11:12 12:12 14:12 15:20 17:20 18:20 19:20 20:20 21:20 24:27 25:27 26:27 27:27 29:27 29:29 31:29 31:32 32:32 33:32 35:40 36:40 37:40 38:40 39:40 43:40 43:48 48:48 50:48 50:51 54:51 55:60 61:60 68:73 69:73 70:73 72:73 77:73 77:74 77:79 78:79 79:79 82:79 82:82 83:82 99:104 100:104 101:104 102:104 103:104 105:104"
"سبطین","علن",90,"2 3 4 5 6 7 8 9 10 11 12 13 17 18 19 20 25 26 27 28 29 30 31 32 37 38 39 41 49 50 52 53 57 60 62 64 66 67 68 69 74 77 78 79 80 81 82 83 84 85 87 90 91 94 95 96 97 100 101 102 103 104","1:4 2:4 4:4 5:4 5:5 6:5 6:6 9:6 9:7 9:8 9:9 11:9 11:10 11:12 12:12 14:12 15:20 17:20 18:20 19:20 20:20 21:20 24:27 25:27 26:27 27:27 29:27 29:28 29:29 31:29 31:30 31:32 32:32 33:32 35:40 36:40 37:40 38:40 39:40 43:40 48:50 50:50 54:50 54:51 54:53 55:60 61:60 61:64 64:64 65:64 65:67 66:67 68:67 68:68 69:68 69:69 70:69 72:77 77:77 78:77 78:78 79:78 79:79 82:79 82:81 82:82 83:82 83:83 84:83 84:84 85:84 85:85 89:85 89:91 90:91 92:91 92:97 93:97 94:97 95:97 96:97 97:97 98:97 98:103 99:103 100:103 101:103 102:103 103:103 105:103"
"سبطین","فرحت",13,"41 43 46 47 63 64 65 66 67 74 76","39:44 43:44 48:44 48:45 48:46 61:65 64:65 65:65 66:65 66:67 68:67 72:76 77:76"
"سبطین","فضل حق وکیل",8,"2 3 4 39 40 42","1:4 2:4 4:4 5:4 37:42 38:42 39:42 43:42"
"سبطین","فیاض خان",96,"1 2 3 6 7 8 16 17 18 19 20 21 22 31 32 33 34 35 36 37 38 39 41 42 43 45 61 62 64 65 66 67 68 69 70 71 72 74 77 78 79 80 81 84 85 87 88 89 90 91 92 93 94 95 96 97 99 100 101 102 103 104 106","1:1 2:1 2:2 4:2 4:3 4:8 5:8 6:8 9:8 14:18 15:18 17:18 18:18 19:18 19:19 20:19 20:21 21:21 24:21 29:33 31:33 32:33 33:33 34:33 34:34 35:34 35:35 36:35 36:36 37:36 37:37 38:37 38:38 39:38 39:39 43:39 43:41 43:42 43:43 48:43 61:61 64:61 64:64 65:64 65:65 66:65 66:66 68:66 68:68 69:68 69:69 70:69 70:70 72:70 72:72 77:72 77:77 78:77 78:79 79:79 82:79 82:80 82:81 82:86 83:86 84:86 85:86 89:86 89:87 89:88 89:89 90:89 90:90 92:90 92:91 92:93 93:93 94:93 94:94 95:94 95:96 96:96 97:96 97:97 98:97 98:100 99:100 100:100 101:100 101:101 102:101 102:102 103:102 103:103 105:103 105:107"
"سبطین","لالہ رگھو بر دیال",8,"23 25 26 45 48 49","21:26 24:26 25:26 26:26 27:26 43:48 48:48 50:48"
"سبطین","مزمل",34,"2 3 80 81 82 83 87 89 90 91 92 93 94 95 96 97 99 100 101 102 104 105","1:3 2:3 4:3 78:83 79:83 82:83 83:83 84:83 85:90 89:90 90:90 92:90 92:92 93:92 93:93 94:93 94:94 95:94 95:95 96:95 96:96 97:96 97:97 98:97 98:100 99:100 100:100 101:100 101:101 102:101 102:102 103:102 103:105 105:105"
"سبطین","ملن",27,"2 3 4 6 7 8 37 38 39 41 66 67 68 69 79 80 81 82 83","1:4 2:4 4:4 5:4 5:8 6:8 9:8 35:40 36:40 37:40 38:40 39:40 43:40 64:69 65:69 66:69 68:69 69:69 70:69 77:81 78:81 79:81 82:81 82:82 83:82 83:83 84:83"
"سبطین","مٹھوا",15,"26 27 28 29 30 45 48 49 66 67 68","24:28 25:28 26:28 27:28 29:28 29:30 31:30 43:48 48:48 50:48 64:68 65:68 66:68 68:68 69:68"
"سبطین","نمبردار صاحب",48,"17 18 19 20 28 29 30 31 32 33 34 35 36 45 48 49 62 64 66 67 68 69 74 76 81 83 84 91 92 93 94 95","15:20 17:20 18:20 19:20 20:20 21:20 26:31 27:31 29:31 31:31 32:31 32:32 33:32 33:33 34:33 34:34 35:34 35:35 36:35 36:36 37:36 43:48 48:48 50:48 61:64 64:64 65:64 65:67 66:67 68:67 68:69 69:69 70:69 72:76 77:76 79:84 82:84 83:84 84:84 85:84 89:94 90:94 92:94 93:94 94:94 95:94 95:95 96:95"
"سبطین","نمبردارنی",39,"23 25 26 38 39 40 42 43 45 46 47 48 49 61 62 63 64 65 66 67 74 76 95 96 97 98 99","21:26 24:26 25:26 26:26 27:26 36:41 37:41 38:41 39:41 43:41 43:42 43:43 48:43 48:44 48:45 48:46 48:47 48:48 50:48 61:61 64:61 64:62 64:63 64:65 65:65 66:65 66:67 68:67 72:76 77:76 93:98 94:98 95:98 96:98 97:98 98:98 99:98 99:99 100:99"
"سبطین","نوابن",33,"39 40 42 44 46 47 62 63 64 65 66 67 68 74 76 77 78 94 95 96 97 98 99","37:42 38:42 39:42 43:42 43:45 48:45 48:47 61:63 64:63 64:64 65:64 65:65 66:65 66:67 68:67 68:68 69:68 72:76 77:76 77:78 78:78 79:78 92:97 93:97 94:97 95:97 96:97 97:97 98:97 98:98 99:98 99:99 100:99"
"سبطین","ڈپٹی صاحب",12,"3 4 5 39 40 42 45 48 49","1:5 2:5 4:5 5:5 6:5 37:42 38:42 39:42 43:42 43:48 48:48 50:48"
"سبطین","کالے خاں",93,"2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 18 19 20 25 26 27 28 29 30 31 32 37 38 39 41 43 46 48 49 50 52 54 55 59 65 66 67 68 69 72 73 75 77 78 79 80 82 83 84 85 87 94 95 96 97 100 101 102 103 104","1:4 2:4 4:4 5:4 5:5 6:5 6:6 9:6 9:7 9:8 9:9 11:9 11:10 11:12 12:12 14:12 14:15 15:15 17:15 17:20 18:20 19:20 20:20 21:20 24:27 25:27 26:27 27:27 29:27 29:28 29:29 31:29 31:30 31:32 32:32 33:32 35:40 36:40 37:40 38:40 39:40 43:40 43:44 48:44 48:48 50:48 50:50 54:50 54:51 54:55 55:55 61:57 64:67 65:67 66:67 68:67 68:69 69:69 70:69 70:74 72:74 77:74 77:77 78:77 78:78 79:78 79:79 82:79 82:82 83:82 83:83 84:83 84:84 85:84 85:85 89:85 89:86 92:97 93:97 94:97 95:97 96:97 97:97 98:97 98:102 99:102 100:102 101:102 102:102 103:102 103:103 105:103 105:104"
"سبطین","گلشن",59,"3 4 5 6 7 10 11 12 13 14 15 16 21 22 24 25 26 38 39 40 42 43 45 47 63 64 65 67 68 69 77 78 80 81 94 95 96 97 99 100 101","1:6 2:6 4:6 5:6 6:6 9:6 9:11 11:11 12:11 12:13 14:13 14:14 15:14 15:15 17:15 17:16 19:24 20:24 21:24 24:24 25:24 25:25 26:25 26:26 27:26 36:41 37:41 38:41 39:41 43:41 43:43 48:43 48:46 48:47 61:65 64:65 65:65 66:65 66:69 68:69 69:69 70:69 77:78 78:78 79:78 79:81 82:81 92:97 93:97 94:97 95:97 96:97 97:97 98:97 98:101 99:101 100:101 101:101 102:101"
"سکھ اسٹیشن ماسٹر","شیرو",1,"70","68:73"
"سکھ اسٹیشن ماسٹر","علن",3,"66 67 68","68:64 68:67 68:68"
"سکھ اسٹیشن ماسٹر","فرحت",2,"66 67","68:65 68:67"
"سکھ اسٹیشن ماسٹر","فیاض خان",4,"66 67 68","68:64 68:65 68:66 68:68"
"سکھ اسٹیشن ماسٹر","ملن",1,"68","68:69"
"سکھ اسٹیشن ماسٹر","مٹھوا",1,"68","68:68"
"سکھ اسٹیشن ماسٹر","نمبردار صاحب",3,"66 67 68","68:64 68:67 68:69"
"سکھ اسٹیشن ماسٹر","نمبردارنی",3,"65 66 67","68:63 68:65 68:67"
"سکھ اسٹیشن ماسٹر","نوابن",5,"65 66 67 68","68:63 68:64 68:65 68:67 68:68"
"سکھ اسٹیشن ماسٹر","کالے خاں",2,"67 68","68:67 68:69"
"سکھ اسٹیشن ماسٹر","گلشن",2,"66 68","68:65 68:69"
"شیرو","علن",29,"9 10 11 12 20 27 28 29 30 31 32 40 49 50 51 60 70 71 75 78 79 80 81 82 103","12:7 12:8 12:9 12:10 12:12 20:20 27:27 29:27 29:28 29:29 32:29 32:30 32:32 40:40 48:50 51:50 51:51 60:60 73:68 73:69 73:77 74:77 79:77 79:78 79:79 82:79 82:81 82:82 104:103"
"شیرو","فرحت",8,"42 46 47 62 74 75 77","40:44 48:44 48:45 48:46 60:65 73:76 74:76 79:76"
"شیرو","فضل حق وکیل",1,"41","40:42"
"شیرو","فیاض خان",31,"10 19 20 31 32 37 38 39 40 45 60 70 71 72 75 78 79 80 81 84 102 103 105","12:8 20:18 20:19 20:21 29:33 32:33 40:35 40:36 40:37 40:38 40:39 40:41 48:43 60:61 73:68 73:69 73:70 73:72 73:77 74:77 79:77 79:79 82:79 82:80 82:81 82:86 104:100 104:101 104:102 104:103 104:107"
"شیرو","لالہ رگھو بر دیال",3,"26 48 49","27:26 48:48 51:48"
"شیرو","مزمل",6,"81 82 102 103 104","79:83 82:83 104:100 104:101 104:102 104:105"
"شیرو","ملن",6,"10 40 71 80 81 82","12:8 40:40 73:69 79:81 82:81 82:82"
"شیرو","مٹھوا",7,"27 28 29 31 48 49 70","27:28 29:28 29:30 32:30 48:48 51:48 73:68"
"شیرو","نمبردار صاحب",16,"20 29 30 31 32 37 38 48 49 62 71 74 75 77 81 83","20:20 27:31 29:31 32:31 32:32 40:35 40:36 48:48 51:48 60:64 73:69 73:76 74:76 79:76 79:84 82:84"
"شیرو","نمبردارنی",14,"26 40 45 46 47 48 49 60 74 75 77 101","27:26 40:41 48:43 48:44 48:45 48:46 48:47 48:48 51:48 60:61 73:76 74:76 79:76 104:99"
"شیرو","نوابن",10,"41 46 47 61 70 74 75 77 78 101","40:42 48:45 48:47 60:63 73:68 73:76 74:76 79:76 79:78 104:99"
"شیرو","ڈپٹی صاحب",3,"41 48 49","40:42 48:48 51:48"
"شیرو","کالے خاں",34,"9 10 11 12 17 20 27 28 29 30 31 32 40 46 48 49 50 51 57 58 71 73 74 76 78 79 80 82 103 104","12:7 12:8 12:9 12:10 12:12 20:15 20:20 27:27 29:27 29:28 29:29 32:29 32:30 32:32 40:40 48:44 48:48 51:48 51:50 51:51 60:55 60:57 73:69 73:74 74:74 79:74 79:77 79:78 79:79 82:79 82:82 104:102 104:103 104:104"
"شیرو","گلشن",20,"11 12 17 18 22 25 26 40 45 47 62 71 75 76 78 80 81 102","12:11 12:13 20:15 20:16 20:24 27:24 27:25 27:26 40:41 48:43 48:46 48:47 60:65 73:69 73:78 74:78 79:78 79:81 82:81 104:101"
"علن","فرحت",9,"42 47 48 62 64 66 67 76","40:44 50:45 50:46 60:65 64:65 67:65 67:67 68:67 77:76"
"علن","فضل حق وکیل",3,"4 41","4:4 5:4 40:42"
"علن","فیاض خان",59,"2 3 6 7 8 19 20 30 31 32 37 38 39 40 60 62 64 65 66 67 68 69 74 77 78 79 80 81 84 85 88 89 90 91 95 96 97 101 102 103","4:1 4:2 4:3 4:8 5:8 6:8 7:8 8:8 9:8 20:18 20:19 20:21 28:33 29:33 30:33 32:33 40:35 40:36 40:37 40:38 40:39 40:41 60:61 64:61 64:64 67:64 67:65 67:66 67:68 68:68 69:68 69:69 77:72 77:77 78:77 78:79 79:79 81:79 81:80 81:81 82:81 82:86 83:86 84:86 85:86 91:86 91:87 91:88 91:89 91:90 91:91 97:93 97:94 97:96 97:97 103:100 103:101 103:102 103:103"
"علن","لالہ رگھو بر دیال",2,"26 49","27:26 50:48"
"علن","مزمل",20,"3 80 81 82 83 87 90 91 94 95 96 97 101 102 104","4:3 78:83 79:83 81:83 82:83 83:83 84:83 85:90 91:90 91:92 97:92 97:93 97:94 97:95 97:96 97:97 103:100 103:101 103:102 103:105"
"علن","ملن",21,"4 6 7 8 40 66 68 69 79 80 81 82 83","4:4 5:4 5:8 6:8 7:8 8:8 9:8 40:40 64:69 67:69 68:69 69:69 77:81 78:81 79:81 81:81 82:81 82:82 83:82 83:83 84:83"
"علن","مٹھوا",11,"27 28 29 30 31 49 66 67 68","27:28 28:28 29:28 29:30 30:30 32:30 50:48 64:68 67:68 68:68 69:68"
"علن","نمبردار صاحب",27,"20 29 30 31 32 37 38 49 62 64 65 67 68 69 76 81 82 83 84 92 95 96","20:20 27:31 28:31 29:31 30:31 32:31 32:32 40:35 40:36 50:48 60:64 64:64 67:64 67:67 68:67 68:69 69:69 77:76 79:84 81:84 82:84 83:84 84:84 85:84 91:94 97:94 97:95"
"علن","نمبردارنی",18,"26 40 47 48 49 60 62 63 64 66 67 76 97 100 101","27:26 40:41 50:45 50:46 50:47 50:48 60:61 64:61 64:62 64:63 64:65 67:65 67:67 68:67 77:76 97:98 103:98 103:99"
"علن","نوابن",19,"41 47 48 61 63 64 65 66 67 68 76 77 78 97 100 101","40:42 50:45 50:47 60:63 64:63 64:64 67:64 67:65 67:67 68:67 68:68 69:68 77:76 77:78 78:78 79:78 97:97 103:98 103:99"
"علن","ڈپٹی صاحب",5,"4 5 41 49","4:5 5:5 6:5 40:42 50:48"
"علن","کالے خاں",59,"4 5 6 7 8 9 10 11 12 17 20 27 28 29 30 31 32 40 49 50 51 52 54 57 58 65 67 68 69 75 77 78 79 80 81 82 83 84 85 88 97 102 103","4:4 5:4 5:5 6:5 6:6 7:6 7:7 8:7 8:8 9:8 9:9 10:9 10:10 12:10 12:12 20:15 20:20 27:27 28:27 28:28 29:28 29:29 30:29 30:30 32:30 32:32 40:40 50:48 50:50 51:50 51:51 53:51 53:55 60:55 60:57 64:67 67:67 68:67 68:69 69:69 77:74 77:77 78:77 78:78 79:78 79:79 81:79 81:82 82:82 83:82 83:83 84:83 84:84 85:84 85:85 91:86 97:97 103:102 103:103"
