Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"بچھیری (گھوڑی)","ملک (دارا کی کہانی)",22,"3 4 42 49 58 59 60 61 66 67 68 69 74 75 79","2:4 3:4 5:4 41:44 54:44 54:45 54:63 55:63 56:63 57:63 58:63 59:63 70:63 70:64 70:65 70:66 70:67 70:68 70:69 70:78 72:78 80:78"
"بچھیری (گھوڑی)","ملک سمندر خاں",2,"42 49","41:44 54:44"
"بچھیری (گھوڑی)","مندی",5,"36 40 46 52 53","41:32 41:40 41:51 54:51 54:53"
"بچھیری (گھوڑی)","منہا یبل",1,"40","41:40"
"بچھیری (گھوڑی)","موجو",7,"4 5 6 13 14 15","2:7 3:7 5:7 18:8 18:9 18:10 18:12"
"بچھیری (گھوڑی)","مولو تیلی",1,"21","18:24"
"بچھیری (گھوڑی)","نبو میراثی",1,"21","18:24"
"بچھیری (گھوڑی)","نور و ماچھی",1,"98","94:102"
"بچھیری (گھوڑی)","نوراں",1,"19","18:21"
"بچھیری (گھوڑی)","نوری کاٹو",3,"71 72 76","70:72 72:72 80:72"
"بچھیری (گھوڑی)","ٹو (نر گھوڑا)",10,"2 3 4 5 18 55 56 57","2:3 3:3 5:3 5:5 18:19 54:57 55:57 56:57 57:57 58:57"
"بچھیری (گھوڑی)","ٹھمکی",7,"4 5 6 13 14 15","2:7 3:7 5:7 18:8 18:9 18:10 18:12"
"بچھیری (گھوڑی)","پھتی",4,"73 74 78","70:76 72:76 80:76 80:77"
"بچھیری (گھوڑی)","پھلا",13,"2 3 4 41 54 55 56 57 58 59","2:3 3:3 5:3 41:41 54:54 55:54 55:56 56:56 57:56 57:58 58:58 59:58 59:59"
"بچھیری (گھوڑی)","پھمن",9,"77 81 86 87 88 89 96 97","72:82 80:82 91:82 91:84 91:85 91:87 91:88 91:101 94:101"
"بچھیری (گھوڑی)","پھمن کی نانی",10,"76 80 86 87 88 89 99","72:81 80:81 91:81 91:82 91:83 91:84 91:85 91:86 91:88 94:104"
"بچھیری (گھوڑی)","چاچا حنفیا",3,"23 40 53","18:28 41:40 54:53"
"بچھیری (گھوڑی)","چدی",9,"57 58 59 65 70 71","54:60 55:60 56:60 57:60 58:60 59:60 70:60 70:71 72:71"
"بچھیری (گھوڑی)","چوہدری تغیرے",7,"70 71 76 80 92 93 94","70:70 72:70 72:80 80:80 91:93 94:93 94:94"
"بچھیری (گھوڑی)","چوہدری جلال",3,"19 36 37","18:20 41:31 41:33"
"بچھیری (گھوڑی)","کئی رانی (گھوڑی)",4,"62 63 68","57:67 58:67 59:67 70:67"
"بچھیری (گھوڑی)","کالا بدل (ریچھ)",19,"4 5 6 13 14 15 18 40 56 57 58 77 81 86 90","2:7 3:7 5:7 18:8 18:9 18:10 18:12 18:19 41:39 54:58 55:58 56:58 57:58 58:58 59:58 72:82 80:82 91:82 91:90"
"بچھیری (گھوڑی)","کرملی",7,"1 2 3 4 5 18","2:1 2:2 3:2 3:3 5:3 5:5 18:19"
"بچھیری (گھوڑی)","کرنل صاحب",4,"1 18 85 90","2:1 18:18 80:90 91:90"
"بچھیری (گھوڑی)","کماں",12,"57 58 59 60 65 73 74 78 79","54:61 55:61 56:61 57:61 58:61 59:61 70:61 70:77 72:77 80:77 80:78 80:79"
"بچھیری (گھوڑی)","گازی",7,"55 56 57 58","54:56 55:56 56:56 57:56 57:58 58:58 59:58"
"بچھیری (گھوڑی)","گاما",1,"19","18:20"
"بچھیری (گھوڑی)","گاموں مراثی",12,"1 2 3 4 5 18 36 37 38","2:1 2:2 3:2 3:3 5:3 5:4 5:5 18:18 41:31 41:33 41:34 41:35"
"بچھیری (گھوڑی)","گاگو",11,"41 54 55 56 57 58 59","41:41 54:54 55:54 55:56 56:56 57:56 57:57 58:57 58:58 59:58 59:59"
"بچھیری (گھوڑی)","گلو (مراثی کا منڈا)",6,"37 38 70 71 72 76","41:34 41:35 70:70 72:70 72:72 80:72"
"بچھیری (گھوڑی)","گومی",1,"53","54:52"
"بچھیری (گھوڑی)","گھینا",9,"57 58 59 65 70 71","54:60 55:60 56:60 57:60 58:60 59:60 70:60 70:71 72:71"
"بیبو","تائی",5,"62 69 70","63:61 63:62 65:74 66:74 67:74"
"بیبو","جاگیردار",5,"58 59 60 61","63:54 63:55 63:57 63:58 63:60"
"بیبو","حضرت صاحب",2,"59 60","63:56 63:57"
"بیبو","حیدری",4,"66 67 68","63:70 65:70 66:70 67:70"
"بیبو","دارو",4,"64 65 66","63:66 65:66 66:66 67:66"
"بیبو","دارے لوہار",7,"63 64 65 66 67","63:63 65:63 65:65 66:65 66:66 67:66 67:67"
"بیبو","دھاموں",5,"64 65 66 67","63:66 65:66 66:66 67:66 67:67"
"بیبو","راوی",17,"58 59 60 61 62 63 64 65 66 67","63:53 63:54 63:55 63:56 63:57 63:58 63:59 63:60 63:61 63:62 63:63 65:63 65:65 66:65 66:66 67:66 67:67"
"بیبو","سردار",5,"64 65 68 69","63:65 65:65 66:65 66:71 67:71"
"بیبو","سفید پوش",3,"58 59 60","63:54 63:56 63:57"
"بیبو","سلامتے",4,"67 68 69","63:72 65:72 66:72 67:72"
"بیبو","سلیمان (کسان)",4,"66 67 68","63:70 65:70 66:70 67:70"
"بیبو","سکندر",2,"71","66:76 67:76"
"بیبو","سکیراں",1,"58","63:53"
"بیبو","شدین",5,"61 67 68 69","63:60 63:71 65:71 66:71 67:71"
"بیبو","شوقاں (گھوڑی)",4,"66 67 68","63:70 65:70 66:70 67:70"
"بیبو","لالو",1,"72","67:77"
"بیبو","ملا اسماعیل",3,"62 71","63:61 66:76 67:76"
"بیبو","ملک (دارا کی کہانی)",8,"63 64 65 66 67","63:63 65:63 65:64 65:65 66:65 66:66 67:66 67:67"
"بیبو","مندی",1,"58","63:53"
"بیبو","نوری کاٹو",4,"67 68 69","63:72 65:72 66:72 67:72"
"بیبو","ٹو (نر گھوڑا)",1,"60","63:57"
"بیبو","پھتی",2,"71","66:76 67:76"
"بیبو","پھلا",4,"58 59 60 61","63:54 63:56 63:58 63:59"
"بیبو","چاچا حنفیا",1,"58","63:53"
"بیبو","چدی",5,"61 67 68 69","63:60 63:71 65:71 66:71 67:71"
"بیبو","چوہدری تغیرے",4,"66 67 68","63:70 65:70 66:70 67:70"
"بیبو","کئی رانی (گھوڑی)",4,"65 66 67","63:67 65:67 66:67 67:67"
"بیبو","کالا بدل (ریچھ)",1,"60","63:58"
"بیبو","کماں",2,"62 72","63:61 67:77"
"بیبو","گازی",2,"59 60","63:56 63:58"
"بیبو","گاگو",5,"58 59 60 61","63:54 63:56 63:57 63:58 63:59"
"بیبو","گلو (مراثی کا منڈا)",4,"66 67 68","63:70 65:70 66:70 67:70"
"بیبو","گھینا",5,"61 67 68 69","63:60 63:71 65:71 66:71 67:71"
"تائی","جاگیردار",6,"56 57 58 59 60","61:52 61:54 61:55 61:57 61:58 61:60"
"تائی","حضرت صاحب",2,"58 59","61:56 61:57"
"تائی","حیدری",10,"65 66 72 73 77 78 79","61:70 62:70 74:70 74:72 74:80 75:80 76:80 77:80 78:80 79:80"
"تائی","دارو",3,"63 64 70","61:66 62:66 74:66"
"تائی","دارے لوہار",7,"62 69 70 71","61:63 62:63 74:65 74:66 74:67 74:68 74:69"
"تائی","دھاموں",6,"63 64 70 71","61:66 62:66 74:66 74:67 74:68 74:69"
"تائی","راوی",32,"56 57 58 59 60 61 62 69 70 71 72 73 74 75 76 77 78 79","61:51 61:52 61:53 61:54 61:55 61:56 61:57 61:58 61:59 61:60 61:61 62:61 62:62 74:65 74:66 74:67 74:68 74:69 74:70 74:71 74:72 74:73 74:74 75:74 75:76 76:76 77:76 77:77 78:77 78:78 79:78 79:79"
"تائی","سردار",11,"63 69 72 73 79 80 81","61:65 62:65 74:65 74:71 74:73 74:84 75:84 76:84 77:84 78:84 79:84"
"تائی","سردار گور دیال سنگھ",6,"79 80 81","74:84 75:84 76:84 77:84 78:84 79:84"
"تائی","سردار گور دیال سنگھ کی کنجری صندلاں",3,"82 83","77:87 78:87 79:87"
"تائی","سفید پوش",3,"57 58 59","61:54 61:56 61:57"
"تائی","سلامتے",8,"67 73 77 78 79","62:72 74:72 74:80 75:80 76:80 77:80 78:80 79:80"
"تائی","سلیمان (کسان)",3,"65 66 72","61:70 62:70 74:70"
"تائی","سکندر",6,"75 76 77","74:76 75:76 76:76 77:76 77:77 78:77"
"تائی","سکیراں",2,"56 57","61:51 61:53"
"تائی","شاداں",1,"56","61:52"
"تائی","شدین",6,"56 60 66 72 73","61:52 61:60 61:71 62:71 74:71 74:73"
"تائی","شوقاں (گھوڑی)",10,"65 66 72 73 77 78 79","61:70 62:70 74:70 74:72 74:80 75:80 76:80 77:80 78:80 79:80"
"تائی","غلام علی",6,"78 79 80 81","74:83 75:83 76:83 77:83 78:83 79:83"
"تائی","لالو",5,"75 76 77","74:77 75:77 76:77 77:77 78:77"
"تائی","ملا اسماعیل",6,"61 75 76","61:61 62:61 74:76 75:76 76:76 77:76"
"تائی","ملّا گھیچری",1,"56","61:51"
"تائی","ملک (دارا کی کہانی)",14,"62 69 70 71 76 77 78","61:63 62:63 74:64 74:65 74:66 74:67 74:68 74:69 74:78 75:78 76:78 77:78 78:78 79:78"
"تائی","مندی",2,"56 57","61:51 61:53"
"تائی","نوری کاٹو",2,"67 73","62:72 74:72"
"تائی","ٹو (نر گھوڑا)",1,"59","61:57"
"تائی","پھتی",6,"75 76 77","74:76 75:76 76:76 77:76 77:77 78:77"
"تائی","پھلا",4,"57 58 59 60","61:54 61:56 61:58 61:59"
"تائی","پھمن",6,"78 79 80","74:82 75:82 76:82 77:82 78:82 79:82"
"تائی","پھمن کی نانی",6,"77 78 79 80","74:81 75:81 76:81 77:81 78:81 79:81"
"تائی","چاچا حنفیا",1,"57","61:53"
"تائی","چدی",4,"60 66 72","61:60 61:71 62:71 74:71"
"تائی","چوہدری تغیرے",9,"65 66 72 77 78 79","61:70 62:70 74:70 74:80 75:80 76:80 77:80 78:80 79:80"
"تائی","کئی رانی (گھوڑی)",3,"64 70","61:67 62:67 74:67"
"تائی","کالا بدل (ریچھ)",7,"59 78 79 80","61:58 74:82 75:82 76:82 77:82 78:82 79:82"
"تائی","کماں",10,"61 75 76 77 78 79","61:61 62:61 74:77 75:77 76:77 77:77 78:77 78:78 79:78 79:79"
"تائی","گازی",2,"58 59","61:56 61:58"
"تائی","گاگو",5,"57 58 59 60","61:54 61:56 61:57 61:58 61:59"
"تائی","گلو (مراثی کا منڈا)",4,"65 66 72 73","61:70 62:70 74:70 74:72"
"تائی","گومی",1,"56","61:52"
"تائی","گھینا",4,"60 66 72","61:60 61:71 62:71 74:71"
"تاباں","حضرت صاحب",3,"105 106 109","110:101 110:102 110:108"
"تاباں","دارو",2,"108","110:106 110:107"
"تاباں","راوی",15,"105 106 107 108 109 110 111 112","110:100 110:101 110:102 110:103 110:104 110:105 110:106 110:107 110:108 110:109 110:110 111:110 111:111 112:111 112:112"
"تاباں","سردار",2,"107 108","110:105 110:106"
"تاباں","سردار گور دیال سنگھ",2,"107 108","110:105 110:106"
"تاباں","سردار گور دیال سنگھ کی کنجری صندلاں",2,"107 108","110:105 110:106"
"تاباں","سید کرم شاہ",1,"108","110:107"
"تاباں","عمری بھرین",1,"106","110:102"
"تاباں","غفورے ڈرائیور",5,"110 111 112","110:110 111:110 111:111 112:111 112:112"
"تاباں","نور و ماچھی",2,"106","110:102 110:103"
"تاباں","پھمن",4,"105 106 110","110:101 110:102 110:110 111:110"
"تاباں","پھمن کی نانی",2,"107","110:104 110:105"
"جاگیردار","حضرت صاحب",7,"52 54 55 56 57","49:56 52:56 54:56 55:56 57:56 57:57 58:57"
"جاگیردار","حیدری",1,"65","60:70"
"جاگیردار","دارو",3,"61 62 63","57:66 58:66 60:66"
"جاگیردار","دارے لوہار",5,"58 59 60 61","54:63 55:63 57:63 58:63 60:63"
"جاگیردار","دھاموں",3,"61 62 63","57:66 58:66 60:66"
"جاگیردار","راوی",28,"44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60","49:39 49:40 49:41 49:42 49:43 49:44 49:45 49:46 49:47 49:48 49:49 52:49 52:50 52:51 52:52 54:52 54:53 54:54 55:54 55:55 57:55 57:56 57:57 58:57 58:58 60:58 60:59 60:60"
"جاگیردار","رشیدہ",1,"44","49:39"
"جاگیردار","سردار",4,"60 61 62","55:65 57:65 58:65 60:65"
"جاگیردار","سفید پوش",8,"51 53 54 55 56 57","49:54 52:54 54:54 55:54 55:56 57:56 57:57 58:57"
"جاگیردار","سلیمان (کسان)",1,"65","60:70"
"جاگیردار","سکیراں",5,"44 50 51 52 53","49:40 49:51 52:51 52:53 54:53"
"جاگیردار","شاداں",3,"50 52 53","49:52 52:52 54:52"
"جاگیردار","شدین",10,"49 50 51 52 53 57 58 59 60","49:49 52:49 52:50 52:52 54:52 54:60 55:60 57:60 58:60 60:60"
"جاگیردار","شوقاں (گھوڑی)",1,"65","60:70"
"جاگیردار","ضابطے خاں",7,"45 46 47 48","49:42 49:43 49:44 49:45 49:46 49:47 49:48"
"جاگیردار","متاب ٹیڑی",6,"45 46 47 48","49:42 49:43 49:45 49:46 49:47 49:48"
"جاگیردار","متاب کی بیوی",2,"46 48","49:43 49:48"
"جاگیردار","ملا اسماعیل",7,"45 56 57 58 59 60","49:42 52:61 54:61 55:61 57:61 58:61 60:61"
"جاگیردار","ملّا گھیچری",2,"50 51","49:51 52:51"
"جاگیردار","ملک (دارا کی کہانی)",7,"46 47 58 59 60 61","49:44 49:45 54:63 55:63 57:63 58:63 60:63"
"جاگیردار","ملک سمندر خاں",1,"46","49:44"
"جاگیردار","مندی",5,"44 50 51 52 53","49:40 49:51 52:51 52:53 54:53"
"جاگیردار","منہا یبل",1,"44","49:40"
"جاگیردار","ٹو (نر گھوڑا)",6,"53 54 55 56 57","49:57 52:57 54:57 55:57 57:57 58:57"
"جاگیردار","پھلا",11,"45 51 53 54 55 56 57 58 59","49:41 49:54 52:54 54:54 55:54 55:56 57:56 57:58 58:58 60:58 60:59"
"جاگیردار","چاچا حنفیا",4,"44 51 52 53","49:40 49:53 52:53 54:53"
"جاگیردار","چدی",6,"56 57 58 59 60","52:60 54:60 55:60 57:60 58:60 60:60"
"جاگیردار","چوہدری تغیرے",1,"65","60:70"
"جاگیردار","کئی رانی (گھوڑی)",3,"62 63","57:67 58:67 60:67"
"جاگیردار","کالا بدل (ریچھ)",8,"44 53 55 56 57 58 59","49:39 49:58 52:58 54:58 55:58 57:58 58:58 60:58"
"جاگیردار","کماں",6,"56 57 58 59 60","52:61 54:61 55:61 57:61 58:61 60:61"
"جاگیردار","گازی",8,"52 54 55 56 57 58 59","49:56 52:56 54:56 55:56 57:56 57:58 58:58 60:58"
"جاگیردار","گاگو",12,"45 51 53 54 55 56 57 58 59","49:41 49:54 52:54 54:54 55:54 55:56 57:56 57:57 58:57 58:58 60:58 60:59"
"جاگیردار","گلو (مراثی کا منڈا)",1,"65","60:70"
"جاگیردار","گومی",3,"50 52 53","49:52 52:52 54:52"
"جاگیردار","گھینا",6,"56 57 58 59 60","52:60 54:60 55:60 57:60 58:60 60:60"
"حضرت صاحب","حیدری",1,"97","101:93"
"حضرت صاحب","دارو",6,"61 103 104 107","56:66 57:66 101:106 102:106 108:106 108:107"
"حضرت صاحب","دارے لوہار",2,"59 60","56:63 57:63"
"حضرت صاحب","دھاموں",7,"23 29 30 31 61","18:28 19:28 31:28 31:30 31:32 56:66 57:66"
"حضرت صاحب","راوی",71,"2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 26 27 28 29 30 31 51 52 53 54 55 56 57 96 97 98 99 100 101 102 105 106 107 108","3:1 3:2 3:3 4:3 4:4 5:4 5:5 6:5 6:6 11:6 11:7 11:8 11:9 11:10 11:11 13:11 13:12 13:13 14:13 14:14 15:14 15:15 18:15 18:16 18:17 18:18 19:18 19:19 31:21 31:22 31:23 31:24 31:25 31:26 31:27 31:28 31:29 31:30 31:31 56:46 56:47 56:48 56:49 56:50 56:51 56:52 56:53 56:54 56:55 56:56 57:56 57:57 101:91 101:93 101:94 101:95 101:96 101:97 101:98 101:99 101:100 101:101 102:101 102:102 108:102 108:103 108:104 108:105 108:106 108:107 108:108"
"حضرت صاحب","رسولاں",5,"98 99 100","101:95 101:96 101:97 101:98 101:99"
"حضرت صاحب","رشیدہ",7,"17 18 20 26 35","13:22 14:22 15:22 18:22 19:22 31:22 31:39"
"حضرت صاحب","رضیہ",4,"98 99","101:95 101:96 101:97 101:98"
"حضرت صاحب","سردار",13,"19 21 27 28 29 60 61 103 106 107","14:24 15:24 18:24 19:24 31:24 31:26 31:27 56:65 57:65 101:105 102:105 108:105 108:106"
"حضرت صاحب","سردار گور دیال سنگھ",4,"103 106 107","101:105 102:105 108:105 108:106"
"حضرت صاحب","سردار گور دیال سنگھ کی کنجری صندلاں",4,"103 106 107","101:105 102:105 108:105 108:106"
"حضرت صاحب","سفید پوش",4,"55 56 57","56:54 56:56 57:56 57:57"
"حضرت صاحب","سلامتے",7,"15 16 17 19 31","11:20 13:20 14:20 15:20 18:20 19:20 31:31"
"حضرت صاحب","سلیمان (کسان)",12,"17 18 20 26 96 98 99 100","13:22 14:22 15:22 18:22 19:22 31:22 101:92 101:95 101:96 101:97 101:98 101:99"
"حضرت صاحب","سٹین فورڈ (گھوڑا)",5,"2 3 4","3:1 3:2 3:4 4:4 5:4"
"حضرت صاحب","سکیراں",8,"23 29 30 31 53 54","18:28 19:28 31:28 31:29 31:30 31:32 56:51 56:53"
"حضرت صاحب","سید کرم شاہ",17,"2 3 4 5 6 8 14 15 16 18 104 107","3:1 3:4 4:4 5:4 5:5 6:5 6:6 11:6 11:18 13:18 14:18 15:18 18:18 19:18 101:107 102:107 108:107"
"حضرت صاحب","شاداں",1,"54","56:52"
"حضرت صاحب","شبیر",4,"98 99","101:95 101:96 101:97 101:98"
"حضرت صاحب","شدین",5,"52 53 54 58","56:49 56:50 56:52 56:60 57:60"
"حضرت صاحب","شوقاں (گھوڑی)",2,"96 97","101:91 101:93"
"حضرت صاحب","صاحب زادہ نصیر الدین شاہ",9,"9 10 12 13 14 15 17","4:14 5:14 6:14 11:14 13:14 14:14 15:14 15:16 18:16"
"حضرت صاحب","صفیہ",8,"16 17 18 19 20 26","11:21 13:21 14:21 15:21 18:21 19:21 31:21 31:22"
"حضرت صاحب","ضابطے خاں",3,"51 52","56:46 56:47 56:48"
"حضرت صاحب","عمری بھرین",3,"101 102 105","101:102 102:102 108:102"
"حضرت صاحب","غفورے ڈرائیور",3,"105 106 109","101:110 102:110 108:110"
"حضرت صاحب","غلام علی",7,"9 10 12 13 14","4:14 5:14 6:14 11:14 13:14 14:14 15:14"
"حضرت صاحب","متاب ٹیڑی",3,"51 52","56:46 56:47 56:48"
"حضرت صاحب","متاب کی بیوی",1,"52","56:48"
"حضرت صاحب","ملا اسماعیل",5,"2 24 30 58 59","3:1 19:29 31:29 56:61 57:61"
"حضرت صاحب","ملّا گھیچری",4,"24 30 53","19:29 31:29 31:30 56:51"
"حضرت صاحب","ملک (دارا کی کہانی)",5,"3 4 59 60","3:4 4:4 5:4 56:63 57:63"
"حضرت صاحب","مندی",5,"24 30 31 53 54","19:29 31:29 31:32 56:51 56:53"
"حضرت صاحب","منہا یبل",3,"24 30 35","19:29 31:29 31:40"
"حضرت صاحب","موجو",10,"5 6 9 10 11 12","3:7 4:7 5:7 6:7 11:7 11:8 11:9 11:10 11:12 13:12"
"حضرت صاحب","مولو تیلی",8,"19 21 27 28 29","14:24 15:24 18:24 19:24 31:24 31:25 31:26 31:27"
"حضرت صاحب","نبو میراثی",8,"19 21 27 28 29","14:24 15:24 18:24 19:24 31:24 31:25 31:26 31:27"
"حضرت صاحب","نور و ماچھی",4,"101 102 105","101:102 102:102 108:102 108:103"
"حضرت صاحب","نوراں",7,"16 17 18 19 20 26","11:21 13:21 14:21 15:21 18:21 19:21 31:21"
"حضرت صاحب","ٹو (نر گھوڑا)",14,"3 4 5 15 16 17 18 19 30 56 57","3:3 4:3 4:5 5:5 6:5 11:19 13:19 14:19 15:19 18:19 19:19 31:30 56:57 57:57"
"حضرت صاحب","ٹھمکی",10,"5 6 9 10 11 12","3:7 4:7 5:7 6:7 11:7 11:8 11:9 11:10 11:12 13:12"
"حضرت صاحب","پھلا",7,"3 36 55 56 57","3:3 4:3 31:41 56:54 56:56 57:56 57:58"
"حضرت صاحب","پھمن",5,"101 102 105 109","101:101 102:101 102:102 108:102 108:110"
"حضرت صاحب","پھمن کی نانی",4,"102 103 106","101:104 102:104 108:104 108:105"
"حضرت صاحب","چاچا حنفیا",6,"23 29 30 35 54","18:28 19:28 31:28 31:30 31:40 56:53"
"حضرت صاحب","چدی",2,"58","56:60 57:60"
"حضرت صاحب","چوہدری تغیرے",2,"97","101:93 101:94"
"حضرت صاحب","چوہدری جلال",7,"15 16 17 19 31","11:20 13:20 14:20 15:20 18:20 19:20 31:31"
"حضرت صاحب","کئی رانی (گھوڑی)",1,"62","57:67"
"حضرت صاحب","کالا بدل (ریچھ)",18,"5 6 9 10 11 12 16 17 18 19 35 57","3:7 4:7 5:7 6:7 11:7 11:8 11:9 11:10 11:12 13:12 13:19 14:19 15:19 18:19 19:19 31:39 56:58 57:58"
"حضرت صاحب","کرملی",13,"2 3 4 5 15 16 17 18 19","3:1 3:2 3:3 4:3 4:5 5:5 6:5 11:19 13:19 14:19 15:19 18:19 19:19"
"حضرت صاحب","کرنل صاحب",8,"2 14 15 16 18 19","3:1 11:18 13:18 14:18 15:18 18:18 19:18 19:19"
"حضرت صاحب","کماں",2,"58 59","56:61 57:61"
"حضرت صاحب","گازی",3,"56 57","56:56 57:56 57:58"
"حضرت صاحب","گاما",6,"15 16 17 19","11:20 13:20 14:20 15:20 18:20 19:20"
"حضرت صاحب","گاموں مراثی",15,"2 3 4 5 14 15 16 18 31","3:1 3:2 3:3 4:3 4:4 5:4 5:5 6:5 11:18 13:18 14:18 15:18 18:18 19:18 31:31"
"حضرت صاحب","گاگو",5,"36 55 56 57","31:41 56:54 56:56 57:56 57:57"
"حضرت صاحب","گلو (مراثی کا منڈا)",1,"32","31:34"
"حضرت صاحب","گومی",1,"54","56:52"
"حضرت صاحب","گھینا",2,"58","56:60 57:60"
"حیدری","دارو",1,"68","70:66"
"حیدری","دارے لوہار",6,"66 67 68 69","70:63 70:65 70:66 70:67 70:68 70:69"
"حیدری","دھاموں",4,"68 69","70:66 70:67 70:68 70:69"
"حیدری","راوی",31,"65 66 67 68 69 70 71 72 76 77 78 79 80 88 89 90 91 92 93","70:60 70:61 70:62 70:63 70:65 70:66 70:67 70:68 70:69 70:70 72:70 72:71 72:72 80:72 80:73 80:74 80:76 80:77 80:78 80:79 80:80 93:83 93:84 93:85 93:86 93:87 93:88 93:89 93:90 93:91 93:93"
"حیدری","رسولاں",1,"94","93:95"
"حیدری","رضیہ",1,"94","93:95"
"حیدری","سردار",10,"67 70 71 72 76 82 88 89 90 91","70:65 70:71 72:71 72:73 80:73 80:84 93:84 93:85 93:87 93:90"
"حیدری","سردار گور دیال سنگھ",5,"82 88 89 90 91","80:84 93:84 93:85 93:87 93:90"
"حیدری","سردار گور دیال سنگھ کی کنجری صندلاں",2,"83 90","80:87 93:87"
"حیدری","سلامتے",4,"71 72 76 80","70:72 72:72 80:72 80:80"
"حیدری","سلیمان (کسان)",4,"70 71 92 94","70:70 72:70 93:92 93:95"
"حیدری","سکندر",4,"73 74 78","70:76 72:76 80:76 80:77"
"حیدری","شبیر",1,"94","93:95"
"حیدری","شدین",5,"65 70 71 72 76","70:60 70:71 72:71 72:73 80:73"
"حیدری","شوقاں (گھوڑی)",7,"70 71 72 76 80 92 93","70:70 72:70 72:72 80:72 80:80 93:91 93:93"
"حیدری","عمری بھرین",1,"97","93:102"
"حیدری","غلام علی",2,"81 88","80:83 93:83"
"حیدری","لالو",3,"73 74 78","70:77 72:77 80:77"
"حیدری","ملا اسماعیل",4,"65 73 74 78","70:61 70:76 72:76 80:76"
"حیدری","ملک (دارا کی کہانی)",10,"66 67 68 69 74 75 79","70:63 70:64 70:65 70:66 70:67 70:68 70:69 70:78 72:78 80:78"
"حیدری","نور و ماچھی",1,"97","93:102"
"حیدری","نوری کاٹو",3,"71 72 76","70:72 72:72 80:72"
"حیدری","پھتی",4,"73 74 78","70:76 72:76 80:76 80:77"
"حیدری","پھمن",7,"77 81 88 89 90 97","72:82 80:82 93:84 93:85 93:87 93:88 93:101"
"حیدری","پھمن کی نانی",7,"76 80 88 89 90","72:81 80:81 93:83 93:84 93:85 93:86 93:88"
"حیدری","چدی",3,"65 70 71","70:60 70:71 72:71"
"حیدری","چوہدری تغیرے",5,"70 71 76 80 93","70:70 72:70 72:80 80:80 93:93"
"حیدری","کئی رانی (گھوڑی)",1,"68","70:67"
"حیدری","کالا بدل (ریچھ)",3,"77 81 91","72:82 80:82 93:90"
"حیدری","کرنل صاحب",2,"85 91","80:90 93:90"
"حیدری","کماں",6,"65 73 74 78 79","70:61 70:77 72:77 80:77 80:78 80:79"
"حیدری","گلو (مراثی کا منڈا)",4,"70 71 72 76","70:70 72:70 72:72 80:72"
"حیدری","گھینا",3,"65 70 71","70:60 70:71 72:71"
"دارو","دارے لوہار",3,"64 65 66","66:63 66:65 66:66"
"دارو","دھاموں",1,"66","66:66"
"دارو","راوی",23,"61 62 63 64 65 66 101 102 103 104 105 106 107","66:56 66:57 66:58 66:59 66:60 66:61 66:62 66:63 66:65 66:66 106:96 106:97 106:98 106:99 106:100 106:101 106:102 106:103 106:104 106:105 106:106 107:106 107:107"
"دارو","رسولاں",4,"101 102","106:96 106:97 106:98 106:99"
"دارو","رضیہ",3,"101 102","106:96 106:97 106:98"
"دارو","سردار",5,"65 68 105 106","66:65 66:71 106:105 106:106 107:106"
"دارو","سردار گور دیال سنگھ",3,"105 106","106:105 106:106 107:106"
"دارو","سردار گور دیال سنگھ کی کنجری صندلاں",3,"105 106","106:105 106:106 107:106"
"دارو","سفید پوش",2,"61","66:56 66:57"
"دارو","سلامتے",1,"69","66:72"
"دارو","سلیمان (کسان)",5,"68 101 102","66:70 106:96 106:97 106:98 106:99"
"دارو","سکندر",1,"71","66:76"
"دارو","سید کرم شاہ",2,"106 107","106:107 107:107"
"دارو","شبیر",3,"101 102","106:96 106:97 106:98"
"دارو","شدین",2,"63 68","66:60 66:71"
"دارو","شوقاں (گھوڑی)",1,"68","66:70"
"دارو","عمری بھرین",1,"104","106:102"
"دارو","غفورے ڈرائیور",2,"108","106:110 107:110"
"دارو","ملا اسماعیل",2,"63 71","66:61 66:76"
"دارو","ملک (دارا کی کہانی)",4,"64 65 66","66:63 66:64 66:65 66:66"
"دارو","نور و ماچھی",2,"104","106:102 106:103"
"دارو","نوری کاٹو",1,"69","66:72"
"دارو","ٹو (نر گھوڑا)",1,"61","66:57"
"دارو","پھتی",1,"71","66:76"
"دارو","پھلا",3,"61 62","66:56 66:58 66:59"
"دارو","پھمن",4,"103 104 108","106:101 106:102 106:110 107:110"
"دارو","پھمن کی نانی",2,"105","106:104 106:105"
"دارو","چدی",2,"63 68","66:60 66:71"
"دارو","چوہدری تغیرے",1,"68","66:70"
"دارو","کئی رانی (گھوڑی)",1,"66","66:67"
"دارو","کالا بدل (ریچھ)",1,"62","66:58"
"دارو","کماں",1,"63","66:61"
"دارو","گازی",2,"61 62","66:56 66:58"
"دارو","گاگو",4,"61 62","66:56 66:57 66:58 66:59"
"دارو","گلو (مراثی کا منڈا)",1,"68","66:70"
"دارو","گھینا",2,"63 68","66:60 66:71"
"دارے لوہار","دھاموں",9,"64 65 66 67 68 69","63:66 65:66 66:66 67:66 67:67 68:67 68:68 69:68 69:69"
