Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"جاگیردار","حضرت صاحب",6,"54 55 56 57","52:56 54:56 55:56 57:56 57:57 58:57"
"جاگیردار","دارے لوہار",2,"60 61","58:63 60:63"
"جاگیردار","راوی",23,"46 47 48 49 50 51 52 53 54 55 56 57 58 59 60","49:44 49:45 49:46 49:47 49:48 49:49 52:49 52:50 52:51 52:52 54:52 54:53 54:54 55:54 55:55 57:55 57:56 57:57 58:57 58:58 60:58 60:59 60:60"
"جاگیردار","سردار",1,"62","60:65"
"جاگیردار","سفید پوش",8,"51 53 54 55 56 57","49:54 52:54 54:54 55:54 55:56 57:56 57:57 58:57"
"جاگیردار","سکیراں",4,"50 51 52 53","49:51 52:51 52:53 54:53"
"جاگیردار","شاداں",3,"50 52 53","49:52 52:52 54:52"
"جاگیردار","شدین",9,"49 50 51 52 53 57 58 59 60","49:49 52:49 52:50 52:52 54:52 55:60 57:60 58:60 60:60"
"جاگیردار","ضابطے خاں",5,"46 47 48","49:44 49:45 49:46 49:47 49:48"
"جاگیردار","متاب ٹیڑی",4,"47 48","49:45 49:46 49:47 49:48"
"جاگیردار","متاب کی بیوی",1,"48","49:48"
"جاگیردار","ملا اسماعیل",3,"59 60","57:61 58:61 60:61"
"جاگیردار","ملّا گھیچری",2,"50 51","49:51 52:51"
"جاگیردار","ملک (دارا کی کہانی)",4,"46 47 60 61","49:44 49:45 58:63 60:63"
"جاگیردار","ملک سمندر خاں",1,"46","49:44"
"جاگیردار","مندی",4,"50 51 52 53","49:51 52:51 52:53 54:53"
"جاگیردار","ٹو (نر گھوڑا)",5,"54 55 56 57","52:57 54:57 55:57 57:57 58:57"
"جاگیردار","پھلا",10,"51 53 54 55 56 57 58 59","49:54 52:54 54:54 55:54 55:56 57:56 57:58 58:58 60:58 60:59"
"جاگیردار","چاچا حنفیا",3,"51 52 53","49:53 52:53 54:53"
"جاگیردار","چدی",4,"57 58 59 60","55:60 57:60 58:60 60:60"
"جاگیردار","کالا بدل (ریچھ)",5,"56 57 58 59","54:58 55:58 57:58 58:58 60:58"
"جاگیردار","کماں",3,"59 60","57:61 58:61 60:61"
"جاگیردار","گازی",7,"54 55 56 57 58 59","52:56 54:56 55:56 57:56 57:58 58:58 60:58"
"جاگیردار","گاگو",11,"51 53 54 55 56 57 58 59","49:54 52:54 54:54 55:54 55:56 57:56 57:57 58:57 58:58 60:58 60:59"
"جاگیردار","گومی",3,"50 52 53","49:52 52:52 54:52"
"جاگیردار","گھینا",4,"57 58 59 60","55:60 57:60 58:60 60:60"
"حضرت صاحب","دارو",4,"103 104 107","101:106 102:106 108:106 108:107"
"حضرت صاحب","دھاموں",3,"29 30 31","31:28 31:30 31:32"
"حضرت صاحب","راوی",56,"2 3 4 5 6 8 9 10 11 12 13 14 15 16 17 18 19 28 29 30 31 53 54 55 56 57 98 99 100 101 102 105 106 107 108","3:1 3:2 3:3 4:3 4:4 5:4 5:5 6:5 6:6 11:6 11:7 11:8 11:9 11:10 11:11 13:11 13:12 13:13 14:13 14:14 15:14 15:15 18:15 18:16 18:17 18:18 19:18 19:19 31:26 31:27 31:28 31:29 31:30 31:31 56:51 56:52 56:53 56:54 56:55 56:56 57:56 57:57 101:96 101:97 101:98 101:99 101:100 101:101 102:101 102:102 108:103 108:104 108:105 108:106 108:107 108:108"
"حضرت صاحب","رسولاں",4,"98 99 100","101:96 101:97 101:98 101:99"
"حضرت صاحب","رشیدہ",2,"20","18:22 19:22"
"حضرت صاحب","رضیہ",3,"98 99","101:96 101:97 101:98"
"حضرت صاحب","سردار",7,"21 28 29 103 106 107","19:24 31:26 31:27 101:105 102:105 108:105 108:106"
"حضرت صاحب","سردار گور دیال سنگھ",4,"103 106 107","101:105 102:105 108:105 108:106"
"حضرت صاحب","سردار گور دیال سنگھ کی کنجری صندلاں",4,"103 106 107","101:105 102:105 108:105 108:106"
"حضرت صاحب","سفید پوش",4,"55 56 57","56:54 56:56 57:56 57:57"
"حضرت صاحب","سلامتے",4,"17 19 31","15:20 18:20 19:20 31:31"
"حضرت صاحب","سلیمان (کسان)",6,"20 98 99 100","18:22 19:22 101:96 101:97 101:98 101:99"
"حضرت صاحب","سٹین فورڈ (گھوڑا)",5,"2 3 4","3:1 3:2 3:4 4:4 5:4"
"حضرت صاحب","سکیراں",6,"29 30 31 53 54","31:28 31:29 31:30 31:32 56:51 56:53"
"حضرت صاحب","سید کرم شاہ",15,"2 3 4 5 6 8 15 16 18 104 107","3:1 3:4 4:4 5:4 5:5 6:5 6:6 11:6 13:18 14:18 15:18 18:18 19:18 102:107 108:107"
"حضرت صاحب","شاداں",1,"54","56:52"
"حضرت صاحب","شبیر",3,"98 99","101:96 101:97 101:98"
"حضرت صاحب","شدین",3,"54 58","56:52 56:60 57:60"
"حضرت صاحب","صاحب زادہ نصیر الدین شاہ",6,"12 13 14 15 17","11:14 13:14 14:14 15:14 15:16 18:16"
"حضرت صاحب","صفیہ",2,"19 20","18:21 19:21"
"حضرت صاحب","عمری بھرین",2,"101 102","101:102 102:102"
"حضرت صاحب","غفورے ڈرائیور",1,"109","108:110"
"حضرت صاحب","غلام علی",4,"12 13 14","11:14 13:14 14:14 15:14"
"حضرت صاحب","ملا اسماعیل",4,"2 30 58 59","3:1 31:29 56:61 57:61"
"حضرت صاحب","ملّا گھیچری",3,"30 53","31:29 31:30 56:51"
"حضرت صاحب","ملک (دارا کی کہانی)",3,"3 4","3:4 4:4 5:4"
"حضرت صاحب","مندی",4,"30 31 53 54","31:29 31:32 56:51 56:53"
"حضرت صاحب","منہا یبل",1,"30","31:29"
"حضرت صاحب","موجو",10,"5 6 9 10 11 12","3:7 4:7 5:7 6:7 11:7 11:8 11:9 11:10 11:12 13:12"
"حضرت صاحب","مولو تیلی",3,"21 28 29","19:24 31:26 31:27"
"حضرت صاحب","نبو میراثی",3,"21 28 29","19:24 31:26 31:27"
"حضرت صاحب","نور و ماچھی",3,"101 102 105","101:102 102:102 108:103"
"حضرت صاحب","نوراں",2,"19 20","18:21 19:21"
"حضرت صاحب","ٹو (نر گھوڑا)",12,"3 4 5 16 17 18 19 30 56 57","3:3 4:3 4:5 5:5 6:5 14:19 15:19 18:19 19:19 31:30 56:57 57:57"
"حضرت صاحب","ٹھمکی",10,"5 6 9 10 11 12","3:7 4:7 5:7 6:7 11:7 11:8 11:9 11:10 11:12 13:12"
"حضرت صاحب","پھلا",6,"3 55 56 57","3:3 4:3 56:54 56:56 57:56 57:58"
"حضرت صاحب","پھمن",4,"101 102 109","101:101 102:101 102:102 108:110"
"حضرت صاحب","پھمن کی نانی",4,"102 103 106","101:104 102:104 108:104 108:105"
"حضرت صاحب","چاچا حنفیا",3,"29 30 54","31:28 31:30 56:53"
"حضرت صاحب","چدی",2,"58","56:60 57:60"
"حضرت صاحب","چوہدری جلال",4,"17 19 31","15:20 18:20 19:20 31:31"
"حضرت صاحب","کالا بدل (ریچھ)",16,"5 6 9 10 11 12 16 17 18 19 57","3:7 4:7 5:7 6:7 11:7 11:8 11:9 11:10 11:12 13:12 14:19 15:19 18:19 19:19 56:58 57:58"
"حضرت صاحب","کرملی",11,"2 3 4 5 16 17 18 19","3:1 3:2 3:3 4:3 4:5 5:5 6:5 14:19 15:19 18:19 19:19"
"حضرت صاحب","کرنل صاحب",7,"2 15 16 18 19","3:1 13:18 14:18 15:18 18:18 19:18 19:19"
"حضرت صاحب","کماں",2,"58 59","56:61 57:61"
"حضرت صاحب","گازی",3,"56 57","56:56 57:56 57:58"
"حضرت صاحب","گاما",3,"17 19","15:20 18:20 19:20"
"حضرت صاحب","گاموں مراثی",14,"2 3 4 5 15 16 18 31","3:1 3:2 3:3 4:3 4:4 5:4 5:5 6:5 13:18 14:18 15:18 18:18 19:18 31:31"
"حضرت صاحب","گاگو",4,"55 56 57","56:54 56:56 57:56 57:57"
"حضرت صاحب","گلو (مراثی کا منڈا)",1,"32","31:34"
"حضرت صاحب","گومی",1,"54","56:52"
"حضرت صاحب","گھینا",2,"58","56:60 57:60"
"حیدری","دارو",1,"68","70:66"
"حیدری","دارے لوہار",5,"67 68 69","70:65 70:66 70:67 70:68 70:69"
"حیدری","دھاموں",4,"68 69","70:66 70:67 70:68 70:69"
"حیدری","راوی",19,"67 68 69 70 71 72 78 79 80 90 91 92 93","70:65 70:66 70:67 70:68 70:69 70:70 72:70 72:71 72:72 80:76 80:77 80:78 80:79 80:80 93:88 93:89 93:90 93:91 93:93"
"حیدری","رسولاں",1,"94","93:95"
"حیدری","رضیہ",1,"94","93:95"
"حیدری","سردار",6,"67 70 71 72 82 91","70:65 70:71 72:71 72:73 80:84 93:90"
"حیدری","سردار گور دیال سنگھ",2,"82 91","80:84 93:90"
"حیدری","سلامتے",3,"71 72 80","70:72 72:72 80:80"
"حیدری","سلیمان (کسان)",4,"70 71 92 94","70:70 72:70 93:92 93:95"
"حیدری","سکندر",3,"74 78","72:76 80:76 80:77"
"حیدری","شبیر",1,"94","93:95"
"حیدری","شدین",3,"70 71 72","70:71 72:71 72:73"
"حیدری","شوقاں (گھوڑی)",6,"70 71 72 80 92 93","70:70 72:70 72:72 80:80 93:91 93:93"
"حیدری","غلام علی",1,"81","80:83"
"حیدری","لالو",2,"74 78","72:77 80:77"
"حیدری","ملا اسماعیل",2,"74 78","72:76 80:76"
"حیدری","ملک (دارا کی کہانی)",6,"67 68 69 79","70:65 70:66 70:67 70:68 70:69 80:78"
"حیدری","نوری کاٹو",2,"71 72","70:72 72:72"
"حیدری","پھتی",3,"74 78","72:76 80:76 80:77"
"حیدری","پھمن",2,"81 90","80:82 93:88"
"حیدری","پھمن کی نانی",2,"80 90","80:81 93:88"
"حیدری","چدی",2,"70 71","70:71 72:71"
"حیدری","چوہدری تغیرے",4,"70 71 80 93","70:70 72:70 80:80 93:93"
"حیدری","کئی رانی (گھوڑی)",1,"68","70:67"
"حیدری","کالا بدل (ریچھ)",2,"81 91","80:82 93:90"
"حیدری","کرنل صاحب",1,"91","93:90"
"حیدری","کماں",4,"74 78 79","72:77 80:77 80:78 80:79"
"حیدری","گلو (مراثی کا منڈا)",3,"70 71 72","70:70 72:70 72:72"
"حیدری","گھینا",2,"70 71","70:71 72:71"
"دارو","دارے لوہار",3,"64 65 66","66:63 66:65 66:66"
"دارو","دھاموں",1,"66","66:66"
"دارو","راوی",13,"63 64 65 66 103 104 105 106 107","66:61 66:62 66:63 66:65 66:66 106:101 106:102 106:103 106:104 106:105 106:106 107:106 107:107"
"دارو","سردار",5,"65 68 105 106","66:65 66:71 106:105 106:106 107:106"
"دارو","سردار گور دیال سنگھ",3,"105 106","106:105 106:106 107:106"
"دارو","سردار گور دیال سنگھ کی کنجری صندلاں",3,"105 106","106:105 106:106 107:106"
"دارو","سلیمان (کسان)",1,"68","66:70"
"دارو","سید کرم شاہ",2,"106 107","106:107 107:107"
"دارو","شدین",1,"68","66:71"
"دارو","شوقاں (گھوڑی)",1,"68","66:70"
"دارو","عمری بھرین",1,"104","106:102"
"دارو","غفورے ڈرائیور",2,"108","106:110 107:110"
"دارو","ملا اسماعیل",1,"63","66:61"
"دارو","ملک (دارا کی کہانی)",4,"64 65 66","66:63 66:64 66:65 66:66"
"دارو","نور و ماچھی",2,"104","106:102 106:103"
"دارو","پھمن",4,"103 104 108","106:101 106:102 106:110 107:110"
"دارو","پھمن کی نانی",2,"105","106:104 106:105"
"دارو","چدی",1,"68","66:71"
"دارو","چوہدری تغیرے",1,"68","66:70"
"دارو","کئی رانی (گھوڑی)",1,"66","66:67"
"دارو","کماں",1,"63","66:61"
"دارو","گلو (مراثی کا منڈا)",1,"68","66:70"
"دارو","گھینا",1,"68","66:71"
"دارے لوہار","دھاموں",9,"64 65 66 67 68 69","63:66 65:66 66:66 67:66 67:67 68:67 68:68 69:68 69:69"
"دارے لوہار","راوی",16,"60 61 62 63 64 65 66 67 68 69","63:58 63:59 63:60 63:61 63:62 63:63 65:63 65:65 66:65 66:66 67:66 67:67 68:67 68:68 69:68 69:69"
"دارے لوہار","سردار",7,"64 65 68 69 70","63:65 65:65 66:65 66:71 67:71 68:71 69:71"
"دارے لوہار","سلامتے",3,"69 70","67:72 68:72 69:72"
"دارے لوہار","سلیمان (کسان)",5,"67 68 69","65:70 66:70 67:70 68:70 69:70"
"دارے لوہار","شدین",5,"61 68 69 70","63:60 66:71 67:71 68:71 69:71"
"دارے لوہار","شوقاں (گھوڑی)",5,"67 68 69","65:70 66:70 67:70 68:70 69:70"
"دارے لوہار","ملا اسماعیل",1,"62","63:61"
"دارے لوہار","ملک (دارا کی کہانی)",12,"63 64 65 66 67 68 69","63:63 65:63 65:64 65:65 66:65 66:66 67:66 67:67 68:67 68:68 69:68 69:69"
"دارے لوہار","نوری کاٹو",3,"69 70","67:72 68:72 69:72"
"دارے لوہار","پھلا",2,"60 61","63:58 63:59"
"دارے لوہار","چدی",5,"61 68 69 70","63:60 66:71 67:71 68:71 69:71"
"دارے لوہار","چوہدری تغیرے",5,"67 68 69","65:70 66:70 67:70 68:70 69:70"
"دارے لوہار","کئی رانی (گھوڑی)",5,"65 66 67","63:67 65:67 66:67 67:67 68:67"
"دارے لوہار","کالا بدل (ریچھ)",1,"60","63:58"
"دارے لوہار","کماں",1,"62","63:61"
"دارے لوہار","گازی",1,"60","63:58"
"دارے لوہار","گاگو",2,"60 61","63:58 63:59"
"دارے لوہار","گلو (مراثی کا منڈا)",5,"67 68 69","65:70 66:70 67:70 68:70 69:70"
"دارے لوہار","گھینا",5,"61 68 69 70","63:60 66:71 67:71 68:71 69:71"
"دھاموں","راوی",23,"25 26 27 28 29 30 31 32 63 64 65 66 67 68 69","28:23 28:24 28:25 28:26 28:27 28:28 30:28 30:29 30:30 32:30 32:31 32:32 66:61 66:62 66:63 66:65 66:66 67:66 67:67 68:67 68:68 69:68 69:69"
"دھاموں","سردار",8,"26 27 65 68 69 70","28:24 28:26 28:27 66:65 66:71 67:71 68:71 69:71"
"دھاموں","سلامتے",7,"29 30 31 33 69 70","28:31 30:31 32:31 32:34 67:72 68:72 69:72"
"دھاموں","سلیمان (کسان)",4,"68 69","66:70 67:70 68:70 69:70"
"دھاموں","سکیراں",6,"28 29 30 31 32","28:28 30:28 30:29 30:30 32:30 32:32"
"دھاموں","شدین",4,"68 69 70","66:71 67:71 68:71 69:71"
"دھاموں","شوقاں (گھوڑی)",4,"68 69","66:70 67:70 68:70 69:70"
"دھاموں","ملا اسماعیل",3,"28 29 63","28:29 30:29 66:61"
"دھاموں","ملّا گھیچری",4,"28 29 30 31","28:29 30:29 30:30 32:30"
"دھاموں","ملک (دارا کی کہانی)",10,"64 65 66 67 68 69","66:63 66:64 66:65 66:66 67:66 67:67 68:67 68:68 69:68 69:69"
"دھاموں","مندی",4,"28 29 31 32","28:29 30:29 30:32 32:32"
"دھاموں","منہا یبل",2,"28 29","28:29 30:29"
"دھاموں","مولو تیلی",4,"26 27","28:24 28:25 28:26 28:27"
"دھاموں","نبو میراثی",4,"26 27","28:24 28:25 28:26 28:27"
"دھاموں","نوری کاٹو",3,"69 70","67:72 68:72 69:72"
"دھاموں","ٹو (نر گھوڑا)",3,"29 30 31","28:30 30:30 32:30"
"دھاموں","چاچا حنفیا",4,"28 29 30 31","28:28 30:28 30:30 32:30"
"دھاموں","چدی",4,"68 69 70","66:71 67:71 68:71 69:71"
"دھاموں","چوہدری تغیرے",4,"68 69","66:70 67:70 68:70 69:70"
"دھاموں","چوہدری جلال",4,"29 30 31 32","28:31 30:31 32:31 32:33"
"دھاموں","کئی رانی (گھوڑی)",3,"66 67","66:67 67:67 68:67"
"دھاموں","کماں",1,"63","66:61"
"دھاموں","گاموں مراثی",4,"29 30 31 32","28:31 30:31 32:31 32:33"
"دھاموں","گلو (مراثی کا منڈا)",6,"32 33 68 69","30:34 32:34 66:70 67:70 68:70 69:70"
"دھاموں","گھینا",4,"68 69 70","66:71 67:71 68:71 69:71"
"راوی","رسولاں",14,"92 93 94 95 96 97 98 99","90:95 91:95 93:95 94:95 95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98 99:99 100:99"
"راوی","رشیدہ",14,"19 20 21 22 36 37 38 39","17:22 18:22 19:22 20:22 21:22 22:22 23:22 34:39 35:39 36:39 37:39 38:39 39:39 40:39"
"راوی","رضیہ",12,"92 93 94 95 96 97 98","90:95 91:95 93:95 94:95 95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98"
"راوی","سردار",53,"21 22 23 24 25 26 27 62 63 64 65 68 69 70 71 72 73 81 82 83 84 85 86 87 89 90 102 103 104 105 106","19:24 20:24 21:24 22:24 23:24 24:24 25:24 25:26 26:26 27:26 27:27 28:27 60:65 61:65 62:65 63:65 65:65 66:65 66:71 67:71 68:71 69:71 70:71 71:71 72:71 72:73 73:73 74:73 79:84 80:84 81:84 82:84 83:84 84:84 85:84 85:85 86:85 86:87 87:87 88:87 88:90 89:90 90:90 91:90 100:105 101:105 102:105 103:105 104:105 105:105 106:105 106:106 107:106"
"راوی","سردار گور دیال سنگھ",25,"81 82 83 84 85 86 87 89 90 102 103 104 105 106","79:84 80:84 81:84 82:84 83:84 84:84 85:84 85:85 86:85 86:87 87:87 88:87 88:90 89:90 90:90 91:90 100:105 101:105 102:105 103:105 104:105 105:105 106:105 106:106 107:106"
"راوی","سردار گور دیال سنگھ کی کنجری صندلاں",16,"84 85 86 87 102 103 104 105 106","82:87 83:87 84:87 85:87 86:87 87:87 88:87 100:105 101:105 102:105 103:105 104:105 105:105 106:105 106:106 107:106"
"راوی","سفید پوش",12,"51 52 53 54 55 56 57","49:54 50:54 51:54 52:54 53:54 54:54 55:54 55:56 56:56 57:56 57:57 58:57"
"راوی","سلامتے",33,"17 18 19 20 28 29 30 31 33 34 35 69 70 71 72 78 79 80","15:20 16:20 17:20 18:20 19:20 20:20 21:20 26:31 27:31 28:31 29:31 30:31 31:31 32:31 32:34 33:34 34:34 35:34 35:35 36:35 67:72 68:72 69:72 70:72 71:72 72:72 73:72 76:80 77:80 78:80 79:80 80:80 81:80"
"راوی","سلیمان (کسان)",32,"19 20 21 22 67 68 69 70 89 90 91 92 94 95 96 97 98 99","17:22 18:22 19:22 20:22 21:22 22:22 23:22 65:70 66:70 67:70 68:70 69:70 70:70 71:70 87:92 88:92 89:92 90:92 91:92 93:92 93:95 94:95 95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98 99:99 100:99"
"راوی","سٹین فورڈ (گھوڑا)",7,"1 2 3 4","1:1 2:1 2:2 3:2 3:4 4:4 5:4"
"راوی","سکندر",8,"73 74 75 76 77","71:76 72:76 73:76 74:76 76:76 77:76 77:77 78:77"
"راوی","سکیراں",31,"25 26 27 28 29 30 31 32 37 38 39 40 48 49 50 51 52 53","23:28 24:28 25:28 26:28 27:28 28:28 29:28 29:29 30:29 30:30 31:30 31:32 32:32 33:32 35:40 36:40 37:40 38:40 39:40 40:40 41:40 46:51 47:51 48:51 49:51 50:51 51:51 52:51 52:53 53:53 54:53"
"راوی","سید کرم شاہ",24,"1 3 4 5 6 15 16 17 18 104 105 106 107","1:1 2:1 2:4 3:4 4:4 5:4 5:5 6:5 6:6 7:6 13:18 14:18 15:18 16:18 17:18 18:18 19:18 102:107 103:107 104:107 105:107 106:107 107:107 108:107"
"راوی","شاداں",7,"49 50 51 52","47:52 48:52 49:52 50:52 51:52 52:52 53:52"
"راوی","شبیر",12,"92 93 94 95 96 97 98","90:95 91:95 93:95 94:95 95:95 96:95 96:96 97:96 97:97 98:97 98:98 99:98"
"راوی","شدین",29,"46 47 48 49 50 51 52 57 58 59 60 68 69 70 71 72 73","44:49 45:49 46:49 47:49 48:49 49:49 50:49 50:50 51:50 51:52 52:52 53:52 55:60 56:60 57:60 58:60 59:60 60:60 61:60 66:71 67:71 68:71 69:71 70:71 71:71 72:71 72:73 73:73 74:73"
"راوی","شوقاں (گھوڑی)",25,"67 68 69 70 71 72 78 79 80 88 89 90 91 92 93","65:70 66:70 67:70 68:70 69:70 70:70 71:70 71:72 72:72 73:72 76:80 77:80 78:80 79:80 80:80 81:80 86:91 87:91 88:91 89:91 90:91 91:91 93:91 93:93 94:93"
"راوی","صاحب زادہ نصیر الدین شاہ",10,"11 12 13 14 15 16","9:14 10:14 11:14 12:14 13:14 14:14 15:14 15:16 16:16 17:16"
"راوی","صفیہ",9,"18 19 20 21 22","16:21 17:21 18:21 19:21 20:21 21:21 22:21 22:22 23:22"
"راوی","ضابطے خاں",19,"39 40 41 42 43 44 45 46 47 48","37:42 38:42 39:42 40:42 41:42 42:42 43:42 43:43 44:43 44:44 45:44 45:45 46:45 46:46 47:46 47:47 48:47 48:48 49:48"
"راوی","عمری بھرین",7,"99 100 101 102","97:102 98:102 99:102 100:102 101:102 102:102 103:102"
"راوی","غفورے ڈرائیور",10,"107 108 109 110 111 112","105:110 106:110 107:110 108:110 109:110 110:110 111:110 111:111 112:111 112:112"
"راوی","غلام علی",14,"11 12 13 14 80 81 82 83","9:14 10:14 11:14 12:14 13:14 14:14 15:14 78:83 79:83 80:83 81:83 82:83 83:83 84:83"
"راوی","لالو",6,"74 75 76 77","72:77 73:77 74:77 76:77 77:77 78:77"
"راوی","متاب ٹیڑی",18,"39 40 41 42 43 44 45 46 47 48","37:42 38:42 39:42 40:42 41:42 42:42 43:42 43:43 44:43 44:45 45:45 46:45 46:46 47:46 47:47 48:47 48:48 49:48"
"راوی","متاب کی بیوی",13,"40 41 42 43 46 47 48","38:43 39:43 40:43 41:43 42:43 43:43 44:43 44:48 45:48 46:48 47:48 48:48 49:48"
"راوی","ملا اسماعیل",29,"1 26 27 28 29 39 40 41 42 58 59 60 61 73 74 75 76","1:1 2:1 24:29 25:29 26:29 27:29 28:29 29:29 30:29 37:42 38:42 39:42 40:42 41:42 42:42 43:42 56:61 57:61 58:61 59:61 60:61 61:61 62:61 71:76 72:76 73:76 74:76 76:76 77:76"
"راوی","ملّا گھیچری",16,"26 27 28 29 30 48 49 50 51","24:29 25:29 26:29 27:29 28:29 29:29 30:29 30:30 31:30 46:51 47:51 48:51 49:51 50:51 51:51 52:51"
"راوی","ملک (دارا کی کہانی)",38,"2 3 4 41 42 43 44 45 60 61 62 63 64 65 66 67 68 69 75 76 77 78","1:4 2:4 3:4 4:4 5:4 39:44 40:44 41:44 42:44 43:44 44:44 45:44 45:45 46:45 58:63 59:63 60:63 61:63 62:63 63:63 65:63 65:64 65:65 66:65 66:66 67:66 67:67 68:67 68:68 69:68 69:69 70:69 73:78 74:78 76:78 77:78 78:78 79:78"
"راوی","ملک سمندر خاں",7,"41 42 43 44","39:44 40:44 41:44 42:44 43:44 44:44 45:44"
"راوی","مندی",28,"26 27 28 29 31 32 37 38 39 40 48 49 50 51 52 53","24:29 25:29 26:29 27:29 28:29 29:29 30:29 30:32 31:32 32:32 33:32 35:40 36:40 37:40 38:40 39:40 40:40 41:40 46:51 47:51 48:51 49:51 50:51 51:51 52:51 52:53 53:53 54:53"
"راوی","منہا یبل",14,"26 27 28 29 37 38 39 40","24:29 25:29 26:29 27:29 28:29 29:29 30:29 35:40 36:40 37:40 38:40 39:40 40:40 41:40"
"راوی","موجو",16,"4 5 6 7 8 9 10 11 12","2:7 3:7 4:7 5:7 6:7 7:7 8:7 8:8 9:8 9:9 10:9 10:10 11:10 11:12 12:12 13:12"
"راوی","مولو تیلی",13,"21 22 23 24 25 26 27","19:24 20:24 21:24 22:24 23:24 24:24 25:24 25:25 26:25 26:26 27:26 27:27 28:27"
"راوی","نبو میراثی",13,"21 22 23 24 25 26 27","19:24 20:24 21:24 22:24 23:24 24:24 25:24 25:25 26:25 26:26 27:26 27:27 28:27"
"راوی","نور و ماچھی",9,"99 100 101 102 103","97:102 98:102 99:102 100:102 101:102 102:102 103:102 103:103 104:103"
"راوی","نوراں",7,"18 19 20 21","16:21 17:21 18:21 19:21 20:21 21:21 22:21"
"راوی","نوری کاٹو",7,"69 70 71 72","67:72 68:72 69:72 70:72 71:72 72:72 73:72"
"راوی","ٹو (نر گھوڑا)",28,"2 3 4 5 16 17 18 19 27 28 29 30 54 55 56 57","1:3 2:3 3:3 4:3 4:5 5:5 6:5 14:19 15:19 16:19 17:19 18:19 19:19 20:19 25:30 26:30 27:30 28:30 29:30 30:30 31:30 52:57 53:57 54:57 55:57 56:57 57:57 58:57"
"راوی","ٹھمکی",16,"4 5 6 7 8 9 10 11 12","2:7 3:7 4:7 5:7 6:7 7:7 8:7 8:8 9:8 9:9 10:9 10:10 11:10 11:12 12:12 13:12"
"راوی","پھتی",8,"73 74 75 76 77","71:76 72:76 73:76 74:76 76:76 77:76 77:77 78:77"
"راوی","پھلا",26,"2 3 38 39 40 41 51 52 53 54 55 56 57 58 59","1:3 2:3 3:3 4:3 36:41 37:41 38:41 39:41 40:41 41:41 42:41 49:54 50:54 51:54 52:54 53:54 54:54 55:54 55:56 56:56 57:56 57:58 58:58 59:58 59:59 60:59"
"راوی","پھمن",33,"79 80 81 82 83 84 85 86 87 88 98 99 100 101 102 107 108 109 110","77:82 78:82 79:82 80:82 81:82 82:82 83:82 83:84 84:84 85:84 85:85 86:85 86:87 87:87 88:87 88:88 89:88 96:101 97:101 98:101 99:101 100:101 101:101 102:101 102:102 103:102 105:110 106:110 107:110 108:110 109:110 110:110 111:110"
"راوی","پھمن کی نانی",29,"78 79 80 81 82 83 84 85 86 87 88 101 102 103 104 105","76:81 77:81 78:81 79:81 80:81 81:81 82:81 82:82 83:82 83:83 84:83 84:84 85:84 85:85 86:85 86:86 87:86 87:88 88:88 89:88 99:104 100:104 101:104 102:104 103:104 104:104 105:104 105:105 106:105"
"راوی","چاچا حنفیا",24,"25 26 27 28 29 30 37 38 39 40 50 51 52 53","23:28 24:28 25:28 26:28 27:28 28:28 29:28 29:30 30:30 31:30 35:40 36:40 37:40 38:40 39:40 40:40 41:40 48:53 49:53 50:53 51:53 52:53 53:53 54:53"
"راوی","چدی",14,"57 58 59 60 68 69 70 71","55:60 56:60 57:60 58:60 59:60 60:60 61:60 66:71 67:71 68:71 69:71 70:71 71:71 72:71"
"راوی","چوہدری تغیرے",21,"67 68 69 70 78 79 80 90 91 92 93 94","65:70 66:70 67:70 68:70 69:70 70:70 71:70 76:80 77:80 78:80 79:80 80:80 81:80 88:93 89:93 90:93 91:93 93:93 94:93 94:94 95:94"
"راوی","چوہدری جلال",17,"17 18 19 20 28 29 30 31 32 33","15:20 16:20 17:20 18:20 19:20 20:20 21:20 26:31 27:31 28:31 29:31 30:31 31:31 32:31 32:33 33:33 34:33"
"راوی","کئی رانی (گھوڑی)",6,"64 65 66 67","62:67 63:67 65:67 66:67 67:67 68:67"
"راوی","کالا بدل (ریچھ)",51,"4 5 6 7 8 9 10 11 12 16 17 18 19 36 37 38 39 55 56 57 58 79 80 81 82 87 88 89 90","2:7 3:7 4:7 5:7 6:7 7:7 8:7 8:8 9:8 9:9 10:9 10:10 11:10 11:12 12:12 13:12 14:19 15:19 16:19 17:19 18:19 19:19 20:19 34:39 35:39 36:39 37:39 38:39 39:39 40:39 53:58 54:58 55:58 56:58 57:58 58:58 59:58 77:82 78:82 79:82 80:82 81:82 82:82 83:82 85:90 86:90 87:90 88:90 89:90 90:90 91:90"
"راوی","کرملی",16,"1 2 3 4 5 16 17 18 19","1:1 2:1 2:2 3:2 3:3 4:3 4:5 5:5 6:5 14:19 15:19 16:19 17:19 18:19 19:19 20:19"
"راوی","کرنل صاحب",18,"1 15 16 17 18 19 87 88 89 90","1:1 2:1 13:18 14:18 15:18 16:18 17:18 18:18 19:18 19:19 20:19 85:90 86:90 87:90 88:90 89:90 90:90 91:90"
