Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"حضرت مسیح موعود علیہ السلام","مولانا غلام یحیی",1,"35","31:40"
"حضرت مسیح موعود علیہ السلام","مولانا قاضی محمود",1,"35","31:40"
"حضرت مسیح موعود علیہ السلام","مولانا محمد اسماعیل شہید",1,"35","31:40"
"حضرت مسیح موعود علیہ السلام","مولانا مظہر علی",1,"35","31:40"
"حضرت مسیح موعود علیہ السلام","مولوی اسمعیل",1,"34","31:37"
"حضرت مسیح موعود علیہ السلام","مولوی ثناء اللہ",1,"34","31:37"
"حضرت مسیح موعود علیہ السلام","مولوی عزیز مرزا",1,"34","31:37"
"حضرت مسیح موعود علیہ السلام","نپولین اعظم",1,"27","31:23"
"حضرت مسیح موعود علیہ السلام","والی",1,"32","31:34"
"حکیم (بادشاہ کی کہانی)","حکیم صاحب",1,"25","25:25"
"حکیم (بادشاہ کی کہانی)","خواجہ نظام",1,"63","58:68"
"حکیم (بادشاہ کی کہانی)","راوی (میں)",22,"20 21 22 23 24 25 53 54 55 56 57 58","25:15 25:16 25:17 25:18 25:19 25:20 25:21 25:22 25:23 25:24 25:25 58:48 58:49 58:50 58:51 58:52 58:53 58:54 58:55 58:56 58:57 58:58"
"حکیم (بادشاہ کی کہانی)","ریحام",1,"21","25:18"
"حکیم (بادشاہ کی کہانی)","ریما",1,"21","25:18"
"حکیم (بادشاہ کی کہانی)","سر ولیم جونز",1,"22","25:20"
"حکیم (بادشاہ کی کہانی)","سلطان علاؤ الدین",1,"63","58:68"
"حکیم (بادشاہ کی کہانی)","سید احمد گیلانی",1,"23","25:22"
"حکیم (بادشاہ کی کہانی)","سید حسن علی بلگرامی",1,"54","58:50"
"حکیم (بادشاہ کی کہانی)","سید محمد طاہر شاہد",1,"28","25:31"
"حکیم (بادشاہ کی کہانی)","شاہی طبیب",1,"58","58:58"
"حکیم (بادشاہ کی کہانی)","شیخ (استاد جوہر)",1,"58","58:59"
"حکیم (بادشاہ کی کہانی)","شیخ بدیع الدین سرہندی",1,"58","58:59"
"حکیم (بادشاہ کی کہانی)","صحابی",1,"57","58:56"
"حکیم (بادشاہ کی کہانی)","مجدد الزمان",1,"58","58:59"
"حکیم (بادشاہ کی کہانی)","محسن",1,"29","25:33"
"حکیم (بادشاہ کی کہانی)","محمد ﷺ",3,"28 57 62","25:31 58:56 58:66"
"حکیم (بادشاہ کی کہانی)","مصباحی",1,"25","25:25"
"حکیم (بادشاہ کی کہانی)","ملا جی",1,"54","58:51"
"حکیم (بادشاہ کی کہانی)","ملا محمود جا",1,"63","58:68"
"حکیم (بادشاہ کی کہانی)","ملکہ",1,"58","58:58"
"حکیم (بادشاہ کی کہانی)","مولانا عبد الحکیم سیالکوٹی",1,"58","58:59"
"حکیم (بادشاہ کی کہانی)","مولوی روح اللہ صاحب",1,"60","58:62"
"حکیم (بادشاہ کی کہانی)","نوجوان (بادشاہ کی کہانی)",2,"55 58","58:52 58:58"
"حکیم (بادشاہ کی کہانی)","نپولین اعظم",1,"24","25:23"
"حکیم (بادشاہ کی کہانی)","والی",3,"29 55 63","25:34 58:53 58:68"
"حکیم صاحب","راوی (میں)",11,"20 21 22 23 24 25","25:15 25:16 25:17 25:18 25:19 25:20 25:21 25:22 25:23 25:24 25:25"
"حکیم صاحب","ریحام",1,"21","25:18"
"حکیم صاحب","ریما",1,"21","25:18"
"حکیم صاحب","سر ولیم جونز",1,"22","25:20"
"حکیم صاحب","سید احمد گیلانی",1,"23","25:22"
"حکیم صاحب","سید محمد طاہر شاہد",1,"28","25:31"
"حکیم صاحب","محسن",1,"29","25:33"
"حکیم صاحب","محمد ﷺ",1,"28","25:31"
"حکیم صاحب","مصباحی",1,"25","25:25"
"حکیم صاحب","نپولین اعظم",1,"24","25:23"
"حکیم صاحب","والی",1,"29","25:34"
"حیدر قلی خان","خواجہ نظام",1,"71","75:68"
"حیدر قلی خان","راوی (میں)",11,"70 71 72 73 74 75","75:65 75:66 75:67 75:68 75:69 75:70 75:71 75:72 75:73 75:74 75:75"
"حیدر قلی خان","سلطان علاؤ الدین",1,"71","75:68"
"حیدر قلی خان","غریب ملازمہ عورت",1,"77","75:79"
"حیدر قلی خان","غلام محمد بلور",1,"73","75:71"
"حیدر قلی خان","فتح الدین",1,"78","75:81"
"حیدر قلی خان","فتح جنگ خان",1,"75","75:75"
"حیدر قلی خان","محمد شاہ",1,"75","75:75"
"حیدر قلی خان","محمد عالم خان",1,"75","75:75"
"حیدر قلی خان","محمد علی جوہر",1,"79","75:84"
"حیدر قلی خان","محمد ﷺ",4,"70 73 75","75:66 75:71 75:72 75:75"
"حیدر قلی خان","ملا محمود جا",1,"71","75:68"
"حیدر قلی خان","ملازمہ کے بچے",1,"77","75:79"
"حیدر قلی خان","مولانا روم",1,"77","75:80"
"حیدر قلی خان","مولوی علی حسن",1,"77","75:79"
"حیدر قلی خان","میاں احمد خان",1,"75","75:75"
"حیدر قلی خان","نادر شاہ",1,"75","75:75"
"حیدر قلی خان","والی",1,"71","75:68"
"حیدر قلی خان","کوکل تاش خان",1,"75","75:75"
"خواجہ نظام","راوی (میں)",11,"63 64 65 66 67 68","68:58 68:59 68:60 68:61 68:62 68:63 68:64 68:65 68:66 68:67 68:68"
"خواجہ نظام","سلطان علاؤ الدین",1,"68","68:68"
"خواجہ نظام","شاہی طبیب",2,"63 65","68:58 68:63"
"خواجہ نظام","شیخ (استاد جوہر)",1,"63","68:59"
"خواجہ نظام","شیخ بدیع الدین سرہندی",1,"63","68:59"
"خواجہ نظام","غلام محمد بلور",1,"69","68:71"
"خواجہ نظام","فتح جنگ خان",1,"71","68:75"
"خواجہ نظام","مجدد الزمان",1,"63","68:59"
"خواجہ نظام","محمد شاہ",1,"71","68:75"
"خواجہ نظام","محمد عالم خان",1,"71","68:75"
"خواجہ نظام","محمد ﷺ",2,"67 69","68:66 68:71"
"خواجہ نظام","ملا محمود جا",1,"68","68:68"
"خواجہ نظام","ملکہ",1,"63","68:58"
"خواجہ نظام","مولانا عبد الحکیم سیالکوٹی",1,"63","68:59"
"خواجہ نظام","مولوی روح اللہ صاحب",1,"65","68:62"
"خواجہ نظام","میاں احمد خان",1,"71","68:75"
"خواجہ نظام","نادر شاہ",1,"71","68:75"
"خواجہ نظام","نوجوان (بادشاہ کی کہانی)",1,"63","68:58"
"خواجہ نظام","والی",1,"68","68:68"
"خواجہ نظام","کوکل تاش خان",1,"71","68:75"
"دکاندار (دیوا کی کہانی)","دیوان (اکرام علی خاں کی کہانی)",1,"91","90:92"
"دکاندار (دیوا کی کہانی)","راوی (میں)",10,"85 86 87 88 89 90","90:80 90:81 90:82 90:83 90:84 90:85 90:86 90:87 90:89 90:90"
"دکاندار (دیوا کی کہانی)","سید صاحب",1,"91","90:92"
"دکاندار (دیوا کی کہانی)","عبداللہ ابن جدعان",1,"94","90:99"
"دکاندار (دیوا کی کہانی)","عبدالمطلب",1,"94","90:99"
"دکاندار (دیوا کی کہانی)","فتح الدین",1,"85","90:81"
"دکاندار (دیوا کی کہانی)","قاضی صاحب",1,"91","90:92"
"دکاندار (دیوا کی کہانی)","محمد علی جوہر",1,"87","90:84"
"دکاندار (دیوا کی کہانی)","محمد ﷺ",3,"87 89 92","90:84 90:89 90:95"
"دکاندار (دیوا کی کہانی)","مولانا روم",1,"85","90:80"
"دکاندار (دیوا کی کہانی)","نواب (سید صاحب کی کہانی)",1,"91","90:92"
"دکاندار (دیوا کی کہانی)","نوکرانی (دیوا کی کہانی)",1,"90","90:90"
"دکاندار (دیوا کی کہانی)","والی",1,"91","90:92"
"دیوان (اکرام علی خاں کی کہانی)","راوی (میں)",10,"87 88 89 90 91 92","92:82 92:83 92:84 92:85 92:86 92:87 92:89 92:90 92:91 92:92"
"دیوان (اکرام علی خاں کی کہانی)","سید صاحب",1,"92","92:92"
"دیوان (اکرام علی خاں کی کہانی)","عبداللہ ابن جدعان",1,"95","92:99"
"دیوان (اکرام علی خاں کی کہانی)","عبدالمطلب",1,"95","92:99"
"دیوان (اکرام علی خاں کی کہانی)","قاضی صاحب",1,"92","92:92"
"دیوان (اکرام علی خاں کی کہانی)","محمد علی جوہر",1,"88","92:84"
"دیوان (اکرام علی خاں کی کہانی)","محمد ﷺ",3,"88 90 93","92:84 92:89 92:95"
"دیوان (اکرام علی خاں کی کہانی)","نواب (سید صاحب کی کہانی)",1,"92","92:92"
"دیوان (اکرام علی خاں کی کہانی)","نوکرانی (دیوا کی کہانی)",1,"91","92:90"
"دیوان (اکرام علی خاں کی کہانی)","والی",1,"92","92:92"
"راوی (میں)","ریحام",12,"13 14 15 16 17 18","8:18 9:18 10:18 11:18 12:18 13:18 14:18 15:18 16:18 17:18 18:18 19:18"
"راوی (میں)","ریما",12,"13 14 15 16 17 18","8:18 9:18 10:18 11:18 12:18 13:18 14:18 15:18 16:18 17:18 18:18 19:18"
"راوی (میں)","سر ولیم جونز",12,"15 16 17 18 19 20","10:20 11:20 12:20 13:20 14:20 15:20 16:20 17:20 18:20 19:20 20:20 21:20"
"راوی (میں)","سلطان علاؤ الدین",12,"63 64 65 66 67 68","58:68 59:68 60:68 61:68 62:68 63:68 64:68 65:68 66:68 67:68 68:68 69:68"
"راوی (میں)","سید احمد گیلانی",12,"17 18 19 20 21 22","12:22 13:22 14:22 15:22 16:22 17:22 18:22 19:22 20:22 21:22 22:22 23:22"
"راوی (میں)","سید حسن علی بلگرامی",12,"45 46 47 48 49 50","40:50 41:50 42:50 43:50 44:50 45:50 46:50 47:50 48:50 49:50 50:50 51:50"
"راوی (میں)","سید صاحب",23,"35 36 37 38 39 40 87 88 89 90 91 92","30:40 31:40 32:40 33:40 34:40 35:40 36:40 37:40 38:40 39:40 40:40 41:40 82:92 83:92 84:92 85:92 86:92 87:92 89:92 90:92 91:92 92:92 93:92"
"راوی (میں)","سید محمد طاہر شاہد",12,"26 27 28 29 30 31","21:31 22:31 23:31 24:31 25:31 26:31 27:31 28:31 29:31 30:31 31:31 32:31"
"راوی (میں)","شاہی طبیب",18,"53 54 55 56 57 58 61 62 63","48:58 49:58 50:58 51:58 52:58 53:58 54:58 55:58 56:58 57:58 58:58 59:58 59:63 60:63 61:63 62:63 63:63 64:63"
"راوی (میں)","شیخ (استاد جوہر)",24,"41 42 43 44 45 46 54 55 56 57 58 59","36:46 37:46 38:46 39:46 40:46 41:46 42:46 43:46 44:46 45:46 46:46 47:46 49:59 50:59 51:59 52:59 53:59 54:59 55:59 56:59 57:59 58:59 59:59 60:59"
"راوی (میں)","شیخ بدیع الدین سرہندی",12,"54 55 56 57 58 59","49:59 50:59 51:59 52:59 53:59 54:59 55:59 56:59 57:59 58:59 59:59 60:59"
"راوی (میں)","صحابی",14,"1 51 52 53 54 55 56","1:1 2:1 46:56 47:56 48:56 49:56 50:56 51:56 52:56 53:56 54:56 55:56 56:56 57:56"
"راوی (میں)","عبداللہ ابن جدعان",12,"94 95 96 97 98 99","89:99 90:99 91:99 92:99 93:99 94:99 95:99 96:99 97:99 98:99 99:99 100:99"
"راوی (میں)","عبدالمطلب",12,"94 95 96 97 98 99","89:99 90:99 91:99 92:99 93:99 94:99 95:99 96:99 97:99 98:99 99:99 100:99"
"راوی (میں)","غریب ملازمہ عورت",12,"74 75 76 77 78 79","69:79 70:79 71:79 72:79 73:79 74:79 75:79 76:79 77:79 78:79 79:79 80:79"
"راوی (میں)","غلام محمد بلور",12,"66 67 68 69 70 71","61:71 62:71 63:71 64:71 65:71 66:71 67:71 68:71 69:71 70:71 71:71 72:71"
"راوی (میں)","فتح الدین",12,"76 77 78 79 80 81","71:81 72:81 73:81 74:81 75:81 76:81 77:81 78:81 79:81 80:81 81:81 82:81"
"راوی (میں)","فتح جنگ خان",12,"70 71 72 73 74 75","65:75 66:75 67:75 68:75 69:75 70:75 71:75 72:75 73:75 74:75 75:75 76:75"
"راوی (میں)","قاضی صاحب",11,"87 88 89 90 91 92","82:92 83:92 84:92 85:92 86:92 87:92 89:92 90:92 91:92 92:92 93:92"
"راوی (میں)","مجدد الزمان",12,"54 55 56 57 58 59","49:59 50:59 51:59 52:59 53:59 54:59 55:59 56:59 57:59 58:59 59:59 60:59"
"راوی (میں)","محسن",12,"28 29 30 31 32 33","23:33 24:33 25:33 26:33 27:33 28:33 29:33 30:33 31:33 32:33 33:33 34:33"
"راوی (میں)","محمد شاہ",12,"70 71 72 73 74 75","65:75 66:75 67:75 68:75 69:75 70:75 71:75 72:75 73:75 74:75 75:75 76:75"
"راوی (میں)","محمد عالم خان",12,"70 71 72 73 74 75","65:75 66:75 67:75 68:75 69:75 70:75 71:75 72:75 73:75 74:75 75:75 76:75"
"راوی (میں)","محمد علی جوہر",12,"79 80 81 82 83 84","74:84 75:84 76:84 77:84 78:84 79:84 80:84 81:84 82:84 83:84 84:84 85:84"
"راوی (میں)","محمد ﷺ",93,"1 26 27 28 29 30 31 36 37 38 39 40 44 45 46 47 52 53 54 55 56 61 62 63 64 65 66 69 70 71 72 74 75 80 81 82 83 84 87 88 89 92 93 94 95 96 98 99","1:1 2:1 21:31 22:31 23:31 24:31 25:31 26:31 27:31 28:31 29:31 30:31 31:31 32:31 32:40 33:40 34:40 35:40 36:40 37:40 38:40 39:40 40:40 41:40 41:47 42:47 43:47 44:47 45:47 46:47 47:47 48:47 48:56 49:56 50:56 51:56 52:56 53:56 54:56 55:56 56:56 57:56 57:66 58:66 59:66 60:66 61:66 62:66 63:66 64:66 65:66 66:66 67:66 67:71 68:71 69:71 70:71 71:71 72:71 72:72 73:72 73:75 74:75 75:75 76:75 76:84 77:84 78:84 79:84 80:84 81:84 82:84 83:84 84:84 85:84 85:89 86:89 87:89 89:89 90:89 90:95 91:95 92:95 93:95 94:95 95:95 96:95 96:96 97:96 97:99 98:99 99:99 100:99"
"راوی (میں)","مصباحی",12,"20 21 22 23 24 25","15:25 16:25 17:25 18:25 19:25 20:25 21:25 22:25 23:25 24:25 25:25 26:25"
"راوی (میں)","ملا جی",12,"46 47 48 49 50 51","41:51 42:51 43:51 44:51 45:51 46:51 47:51 48:51 49:51 50:51 51:51 52:51"
"راوی (میں)","ملا محمود جا",12,"63 64 65 66 67 68","58:68 59:68 60:68 61:68 62:68 63:68 64:68 65:68 66:68 67:68 68:68 69:68"
"راوی (میں)","ملازمہ کے بچے",12,"74 75 76 77 78 79","69:79 70:79 71:79 72:79 73:79 74:79 75:79 76:79 77:79 78:79 79:79 80:79"
"راوی (میں)","ملکہ",12,"53 54 55 56 57 58","48:58 49:58 50:58 51:58 52:58 53:58 54:58 55:58 56:58 57:58 58:58 59:58"
"راوی (میں)","مولانا آزاد",12,"32 33 34 35 36 37","27:37 28:37 29:37 30:37 31:37 32:37 33:37 34:37 35:37 36:37 37:37 38:37"
"راوی (میں)","مولانا حسرت موہانی",12,"32 33 34 35 36 37","27:37 28:37 29:37 30:37 31:37 32:37 33:37 34:37 35:37 36:37 37:37 38:37"
"راوی (میں)","مولانا روم",12,"75 76 77 78 79 80","70:80 71:80 72:80 73:80 74:80 75:80 76:80 77:80 78:80 79:80 80:80 81:80"
"راوی (میں)","مولانا شبلی نعمانی",12,"32 33 34 35 36 37","27:37 28:37 29:37 30:37 31:37 32:37 33:37 34:37 35:37 36:37 37:37 38:37"
"راوی (میں)","مولانا ظفر علی خاں",12,"32 33 34 35 36 37","27:37 28:37 29:37 30:37 31:37 32:37 33:37 34:37 35:37 36:37 37:37 38:37"
"راوی (میں)","مولانا عبد الحکیم سیالکوٹی",12,"54 55 56 57 58 59","49:59 50:59 51:59 52:59 53:59 54:59 55:59 56:59 57:59 58:59 59:59 60:59"
"راوی (میں)","مولانا عبدالقادر",12,"35 36 37 38 39 40","30:40 31:40 32:40 33:40 34:40 35:40 36:40 37:40 38:40 39:40 40:40 41:40"
"راوی (میں)","مولانا غلام یحیی",12,"35 36 37 38 39 40","30:40 31:40 32:40 33:40 34:40 35:40 36:40 37:40 38:40 39:40 40:40 41:40"
"راوی (میں)","مولانا قاضی محمود",12,"35 36 37 38 39 40","30:40 31:40 32:40 33:40 34:40 35:40 36:40 37:40 38:40 39:40 40:40 41:40"
"راوی (میں)","مولانا محمد اسماعیل شہید",12,"35 36 37 38 39 40","30:40 31:40 32:40 33:40 34:40 35:40 36:40 37:40 38:40 39:40 40:40 41:40"
"راوی (میں)","مولانا مظہر علی",12,"35 36 37 38 39 40","30:40 31:40 32:40 33:40 34:40 35:40 36:40 37:40 38:40 39:40 40:40 41:40"
"راوی (میں)","مولوی اسمعیل",12,"32 33 34 35 36 37","27:37 28:37 29:37 30:37 31:37 32:37 33:37 34:37 35:37 36:37 37:37 38:37"
"راوی (میں)","مولوی ثناء اللہ",12,"32 33 34 35 36 37","27:37 28:37 29:37 30:37 31:37 32:37 33:37 34:37 35:37 36:37 37:37 38:37"
"راوی (میں)","مولوی روح اللہ صاحب",12,"57 58 59 60 61 62","52:62 53:62 54:62 55:62 56:62 57:62 58:62 59:62 60:62 61:62 62:62 63:62"
"راوی (میں)","مولوی عزیز مرزا",12,"32 33 34 35 36 37","27:37 28:37 29:37 30:37 31:37 32:37 33:37 34:37 35:37 36:37 37:37 38:37"
"راوی (میں)","مولوی علی حسن",12,"74 75 76 77 78 79","69:79 70:79 71:79 72:79 73:79 74:79 75:79 76:79 77:79 78:79 79:79 80:79"
"راوی (میں)","میاں احمد خان",12,"70 71 72 73 74 75","65:75 66:75 67:75 68:75 69:75 70:75 71:75 72:75 73:75 74:75 75:75 76:75"
"راوی (میں)","نادر شاہ",12,"70 71 72 73 74 75","65:75 66:75 67:75 68:75 69:75 70:75 71:75 72:75 73:75 74:75 75:75 76:75"
"راوی (میں)","نواب (سید صاحب کی کہانی)",11,"87 88 89 90 91 92","82:92 83:92 84:92 85:92 86:92 87:92 89:92 90:92 91:92 92:92 93:92"
"راوی (میں)","نوجوان (بادشاہ کی کہانی)",30,"38 39 40 41 42 43 45 46 49 50 51 52 55 56 57 58","33:43 34:43 35:43 36:43 37:43 38:43 39:43 40:43 41:43 42:43 43:43 44:43 44:46 45:46 46:46 47:46 47:52 48:52 49:52 50:52 51:52 52:52 53:52 53:58 54:58 55:58 56:58 57:58 58:58 59:58"
"راوی (میں)","نوکرانی (دیوا کی کہانی)",11,"85 86 87 88 89 90","80:90 81:90 82:90 83:90 84:90 85:90 86:90 87:90 89:90 90:90 91:90"
"راوی (میں)","نپولین اعظم",12,"18 19 20 21 22 23","13:23 14:23 15:23 16:23 17:23 18:23 19:23 20:23 21:23 22:23 23:23 24:23"
"راوی (میں)","والی",56,"3 4 5 29 30 31 32 33 34 35 36 48 49 50 51 52 53 63 64 65 66 67 68 87 88 89 90 91 92","1:5 2:5 3:5 4:5 5:5 6:5 24:34 25:34 26:34 27:34 28:34 29:34 30:34 31:34 32:34 33:34 34:34 35:34 35:36 36:36 37:36 43:53 44:53 45:53 46:53 47:53 48:53 49:53 50:53 51:53 52:53 53:53 54:53 58:68 59:68 60:68 61:68 62:68 63:68 64:68 65:68 66:68 67:68 68:68 69:68 82:92 83:92 84:92 85:92 86:92 87:92 89:92 90:92 91:92 92:92 93:92"
"راوی (میں)","کوکل تاش خان",12,"70 71 72 73 74 75","65:75 66:75 67:75 68:75 69:75 70:75 71:75 72:75 73:75 74:75 75:75 76:75"
"ریحام","ریما",1,"18","18:18"
"ریحام","سر ولیم جونز",1,"19","18:20"
"ریحام","سید احمد گیلانی",1,"20","18:22"
"ریحام","مصباحی",1,"21","18:25"
"ریحام","نپولین اعظم",1,"20","18:23"
"ریما","سر ولیم جونز",1,"19","18:20"
"ریما","سید احمد گیلانی",1,"20","18:22"
"ریما","مصباحی",1,"21","18:25"
"ریما","نپولین اعظم",1,"20","18:23"
"سر ولیم جونز","سید احمد گیلانی",1,"21","20:22"
"سر ولیم جونز","مصباحی",1,"22","20:25"
"سر ولیم جونز","نپولین اعظم",1,"21","20:23"
"سلطان علاؤ الدین","شاہی طبیب",2,"63 65","68:58 68:63"
"سلطان علاؤ الدین","شیخ (استاد جوہر)",1,"63","68:59"
"سلطان علاؤ الدین","شیخ بدیع الدین سرہندی",1,"63","68:59"
"سلطان علاؤ الدین","غلام محمد بلور",1,"69","68:71"
"سلطان علاؤ الدین","فتح جنگ خان",1,"71","68:75"
"سلطان علاؤ الدین","مجدد الزمان",1,"63","68:59"
"سلطان علاؤ الدین","محمد شاہ",1,"71","68:75"
"سلطان علاؤ الدین","محمد عالم خان",1,"71","68:75"
"سلطان علاؤ الدین","محمد ﷺ",2,"67 69","68:66 68:71"
"سلطان علاؤ الدین","ملا محمود جا",1,"68","68:68"
"سلطان علاؤ الدین","ملکہ",1,"63","68:58"
"سلطان علاؤ الدین","مولانا عبد الحکیم سیالکوٹی",1,"63","68:59"
"سلطان علاؤ الدین","مولوی روح اللہ صاحب",1,"65","68:62"
"سلطان علاؤ الدین","میاں احمد خان",1,"71","68:75"
"سلطان علاؤ الدین","نادر شاہ",1,"71","68:75"
"سلطان علاؤ الدین","نوجوان (بادشاہ کی کہانی)",1,"63","68:58"
"سلطان علاؤ الدین","والی",1,"68","68:68"
"سلطان علاؤ الدین","کوکل تاش خان",1,"71","68:75"
"سید احمد گیلانی","سید محمد طاہر شاہد",1,"26","22:31"
"سید احمد گیلانی","محمد ﷺ",1,"26","22:31"
"سید احمد گیلانی","مصباحی",1,"23","22:25"
"سید احمد گیلانی","نپولین اعظم",1,"22","22:23"
"سید حسن علی بلگرامی","سید صاحب",1,"45","50:40"
"سید حسن علی بلگرامی","شاہی طبیب",1,"54","50:58"
"سید حسن علی بلگرامی","شیخ (استاد جوہر)",2,"48 54","50:46 50:59"
"سید حسن علی بلگرامی","شیخ بدیع الدین سرہندی",1,"54","50:59"
"سید حسن علی بلگرامی","صحابی",1,"53","50:56"
"سید حسن علی بلگرامی","مجدد الزمان",1,"54","50:59"
"سید حسن علی بلگرامی","محمد ﷺ",3,"45 48 53","50:40 50:47 50:56"
"سید حسن علی بلگرامی","ملا جی",1,"50","50:51"
"سید حسن علی بلگرامی","ملکہ",1,"54","50:58"
"سید حسن علی بلگرامی","مولانا عبد الحکیم سیالکوٹی",1,"54","50:59"
"سید حسن علی بلگرامی","مولانا عبدالقادر",1,"45","50:40"
"سید حسن علی بلگرامی","مولانا غلام یحیی",1,"45","50:40"
"سید حسن علی بلگرامی","مولانا قاضی محمود",1,"45","50:40"
"سید حسن علی بلگرامی","مولانا محمد اسماعیل شہید",1,"45","50:40"
"سید حسن علی بلگرامی","مولانا مظہر علی",1,"45","50:40"
"سید حسن علی بلگرامی","نوجوان (بادشاہ کی کہانی)",3,"46 48 51","50:43 50:46 50:52"
"سید حسن علی بلگرامی","والی",1,"51","50:53"
"سید صاحب","سید محمد طاہر شاہد",1,"35","40:31"
"سید صاحب","شیخ (استاد جوہر)",1,"43","40:46"
"سید صاحب","عبداللہ ابن جدعان",1,"95","92:99"
"سید صاحب","عبدالمطلب",1,"95","92:99"
"سید صاحب","قاضی صاحب",1,"92","92:92"
"سید صاحب","محسن",1,"36","40:33"
"سید صاحب","محمد علی جوہر",1,"88","92:84"
"سید صاحب","محمد ﷺ",5,"35 40 88 90 93","40:31 40:40 92:84 92:89 92:95"
"سید صاحب","مولانا آزاد",1,"38","40:37"
"سید صاحب","مولانا حسرت موہانی",1,"38","40:37"
"سید صاحب","مولانا شبلی نعمانی",1,"38","40:37"
"سید صاحب","مولانا ظفر علی خاں",1,"38","40:37"
"سید صاحب","مولانا عبدالقادر",1,"40","40:40"
"سید صاحب","مولانا غلام یحیی",1,"40","40:40"
"سید صاحب","مولانا قاضی محمود",1,"40","40:40"
"سید صاحب","مولانا محمد اسماعیل شہید",1,"40","40:40"
"سید صاحب","مولانا مظہر علی",1,"40","40:40"
"سید صاحب","مولوی اسمعیل",1,"38","40:37"
"سید صاحب","مولوی ثناء اللہ",1,"38","40:37"
"سید صاحب","مولوی عزیز مرزا",1,"38","40:37"
"سید صاحب","نواب (سید صاحب کی کہانی)",1,"92","92:92"
"سید صاحب","نوجوان (بادشاہ کی کہانی)",1,"41","40:43"
"سید صاحب","نوکرانی (دیوا کی کہانی)",1,"91","92:90"
"سید صاحب","والی",3,"37 38 92","40:34 40:36 92:92"
"سید محمد طاہر شاہد","محسن",1,"32","31:33"
"سید محمد طاہر شاہد","محمد ﷺ",1,"31","31:31"
"سید محمد طاہر شاہد","مصباحی",1,"28","31:25"
"سید محمد طاہر شاہد","مولانا آزاد",1,"34","31:37"
"سید محمد طاہر شاہد","مولانا حسرت موہانی",1,"34","31:37"
"سید محمد طاہر شاہد","مولانا شبلی نعمانی",1,"34","31:37"
"سید محمد طاہر شاہد","مولانا ظفر علی خاں",1,"34","31:37"
"سید محمد طاہر شاہد","مولانا عبدالقادر",1,"35","31:40"
"سید محمد طاہر شاہد","مولانا غلام یحیی",1,"35","31:40"
"سید محمد طاہر شاہد","مولانا قاضی محمود",1,"35","31:40"
"سید محمد طاہر شاہد","مولانا محمد اسماعیل شہید",1,"35","31:40"
"سید محمد طاہر شاہد","مولانا مظہر علی",1,"35","31:40"
"سید محمد طاہر شاہد","مولوی اسمعیل",1,"34","31:37"
"سید محمد طاہر شاہد","مولوی ثناء اللہ",1,"34","31:37"
"سید محمد طاہر شاہد","مولوی عزیز مرزا",1,"34","31:37"
"سید محمد طاہر شاہد","نپولین اعظم",1,"27","31:23"
"سید محمد طاہر شاہد","والی",1,"32","31:34"
"شاہی طبیب","شیخ (استاد جوہر)",2,"58 61","58:59 63:59"
"شاہی طبیب","شیخ بدیع الدین سرہندی",2,"58 61","58:59 63:59"
"شاہی طبیب","صحابی",1,"57","58:56"
"شاہی طبیب","غلام محمد بلور",1,"67","63:71"
"شاہی طبیب","مجدد الزمان",2,"58 61","58:59 63:59"
"شاہی طبیب","محمد ﷺ",3,"57 62 64","58:56 58:66 63:66"
"شاہی طبیب","ملا جی",1,"54","58:51"
"شاہی طبیب","ملا محمود جا",2,"63 65","58:68 63:68"
"شاہی طبیب","ملکہ",2,"58 60","58:58 63:58"
"شاہی طبیب","مولانا عبد الحکیم سیالکوٹی",2,"58 61","58:59 63:59"
"شاہی طبیب","مولوی روح اللہ صاحب",2,"60 62","58:62 63:62"
"شاہی طبیب","نوجوان (بادشاہ کی کہانی)",3,"55 58 60","58:52 58:58 63:58"
"شاہی طبیب","والی",3,"55 63 65","58:53 58:68 63:68"
"شیخ (استاد جوہر)","شیخ بدیع الدین سرہندی",1,"59","59:59"
"شیخ (استاد جوہر)","صحابی",2,"51 57","46:56 59:56"
"شیخ (استاد جوہر)","مجدد الزمان",1,"59","59:59"
"شیخ (استاد جوہر)","محمد ﷺ",4,"43 46 57 62","46:40 46:47 59:56 59:66"
"شیخ (استاد جوہر)","ملا جی",2,"48 55","46:51 59:51"
"شیخ (استاد جوہر)","ملا محمود جا",1,"63","59:68"
"شیخ (استاد جوہر)","ملکہ",1,"58","59:58"
"شیخ (استاد جوہر)","مولانا آزاد",1,"41","46:37"
"شیخ (استاد جوہر)","مولانا حسرت موہانی",1,"41","46:37"
"شیخ (استاد جوہر)","مولانا شبلی نعمانی",1,"41","46:37"
"شیخ (استاد جوہر)","مولانا ظفر علی خاں",1,"41","46:37"
"شیخ (استاد جوہر)","مولانا عبد الحکیم سیالکوٹی",1,"59","59:59"
"شیخ (استاد جوہر)","مولانا عبدالقادر",1,"43","46:40"
"شیخ (استاد جوہر)","مولانا غلام یحیی",1,"43","46:40"
"شیخ (استاد جوہر)","مولانا قاضی محمود",1,"43","46:40"
"شیخ (استاد جوہر)","مولانا محمد اسماعیل شہید",1,"43","46:40"
"شیخ (استاد جوہر)","مولانا مظہر علی",1,"43","46:40"
"شیخ (استاد جوہر)","مولوی اسمعیل",1,"41","46:37"
