Character_A,Character_B,Weight,Pages(centers),Pairs(pa:pb)
"ریحام","ریما",1,"18","18:18"
"ریحام","سر ولیم جونز",1,"19","18:20"
"ریحام","سید احمد گیلانی",1,"20","18:22"
"ریحام","نپولین اعظم",1,"20","18:23"
"ریما","سر ولیم جونز",1,"19","18:20"
"ریما","سید احمد گیلانی",1,"20","18:22"
"ریما","نپولین اعظم",1,"20","18:23"
"سر ولیم جونز","سید احمد گیلانی",1,"21","20:22"
"سر ولیم جونز","مصباحی",1,"22","20:25"
"سر ولیم جونز","نپولین اعظم",1,"21","20:23"
"سلطان علاؤ الدین","شاہی طبیب",1,"65","68:63"
"سلطان علاؤ الدین","غلام محمد بلور",1,"69","68:71"
"سلطان علاؤ الدین","محمد ﷺ",2,"67 69","68:66 68:71"
"سلطان علاؤ الدین","ملا محمود جا",1,"68","68:68"
"سلطان علاؤ الدین","والی",1,"68","68:68"
"سید احمد گیلانی","مصباحی",1,"23","22:25"
"سید احمد گیلانی","نپولین اعظم",1,"22","22:23"
"سید حسن علی بلگرامی","شیخ (استاد جوہر)",1,"48","50:46"
"سید حسن علی بلگرامی","محمد ﷺ",1,"48","50:47"
"سید حسن علی بلگرامی","ملا جی",1,"50","50:51"
"سید حسن علی بلگرامی","نوجوان (بادشاہ کی کہانی)",2,"48 51","50:46 50:52"
"سید حسن علی بلگرامی","والی",1,"51","50:53"
"سید صاحب","قاضی صاحب",1,"92","92:92"
"سید صاحب","محمد ﷺ",3,"40 90 93","40:40 92:89 92:95"
"سید صاحب","مولانا آزاد",1,"38","40:37"
"سید صاحب","مولانا حسرت موہانی",1,"38","40:37"
"سید صاحب","مولانا شبلی نعمانی",1,"38","40:37"
"سید صاحب","مولانا ظفر علی خاں",1,"38","40:37"
"سید صاحب","مولانا عبدالقادر",1,"40","40:40"
"سید صاحب","مولانا غلام یحیی",1,"40","40:40"
"سید صاحب","مولانا قاضی محمود",1,"40","40:40"
"سید صاحب","مولانا محمد اسماعیل شہید",1,"40","40:40"
"سید صاحب","مولانا مظہر علی",1,"40","40:40"
"سید صاحب","مولوی اسمعیل",1,"38","40:37"
"سید صاحب","مولوی ثناء اللہ",1,"38","40:37"
"سید صاحب","مولوی عزیز مرزا",1,"38","40:37"
"سید صاحب","نواب (سید صاحب کی کہانی)",1,"92","92:92"
"سید صاحب","نوجوان (بادشاہ کی کہانی)",1,"41","40:43"
"سید صاحب","نوکرانی (دیوا کی کہانی)",1,"91","92:90"
"سید صاحب","والی",2,"38 92","40:36 92:92"
"سید محمد طاہر شاہد","محسن",1,"32","31:33"
"سید محمد طاہر شاہد","محمد ﷺ",1,"31","31:31"
"سید محمد طاہر شاہد","والی",1,"32","31:34"
"شاہی طبیب","شیخ (استاد جوہر)",2,"58 61","58:59 63:59"
"شاہی طبیب","شیخ بدیع الدین سرہندی",2,"58 61","58:59 63:59"
"شاہی طبیب","صحابی",1,"57","58:56"
"شاہی طبیب","مجدد الزمان",2,"58 61","58:59 63:59"
"شاہی طبیب","محمد ﷺ",2,"57 64","58:56 63:66"
"شاہی طبیب","ملا محمود جا",1,"65","63:68"
"شاہی طبیب","ملکہ",2,"58 60","58:58 63:58"
"شاہی طبیب","مولانا عبد الحکیم سیالکوٹی",2,"58 61","58:59 63:59"
"شاہی طبیب","مولوی روح اللہ صاحب",2,"60 62","58:62 63:62"
"شاہی طبیب","نوجوان (بادشاہ کی کہانی)",2,"58 60","58:58 63:58"
"شاہی طبیب","والی",2,"55 65","58:53 63:68"
"شیخ (استاد جوہر)","شیخ بدیع الدین سرہندی",1,"59","59:59"
"شیخ (استاد جوہر)","صحابی",1,"57","59:56"
"شیخ (استاد جوہر)","مجدد الزمان",1,"59","59:59"
"شیخ (استاد جوہر)","محمد ﷺ",2,"46 57","46:47 59:56"
"شیخ (استاد جوہر)","ملا جی",1,"48","46:51"
"شیخ (استاد جوہر)","ملکہ",1,"58","59:58"
"شیخ (استاد جوہر)","مولانا عبد الحکیم سیالکوٹی",1,"59","59:59"
"شیخ (استاد جوہر)","مولوی روح اللہ صاحب",1,"60","59:62"
"شیخ (استاد جوہر)","نوجوان (بادشاہ کی کہانی)",3,"44 46 58","46:43 46:46 59:58"
"شیخ بدیع الدین سرہندی","صحابی",1,"57","59:56"
"شیخ بدیع الدین سرہندی","مجدد الزمان",1,"59","59:59"
"شیخ بدیع الدین سرہندی","محمد ﷺ",1,"57","59:56"
"شیخ بدیع الدین سرہندی","ملکہ",1,"58","59:58"
"شیخ بدیع الدین سرہندی","مولانا عبد الحکیم سیالکوٹی",1,"59","59:59"
"شیخ بدیع الدین سرہندی","مولوی روح اللہ صاحب",1,"60","59:62"
"شیخ بدیع الدین سرہندی","نوجوان (بادشاہ کی کہانی)",1,"58","59:58"
"صحابی","مجدد الزمان",1,"57","56:59"
"صحابی","محمد ﷺ",2,"1 56","1:1 56:56"
"صحابی","ملا جی",1,"53","56:51"
"صحابی","ملکہ",1,"57","56:58"
"صحابی","مولانا عبد الحکیم سیالکوٹی",1,"57","56:59"
"صحابی","نوجوان (بادشاہ کی کہانی)",2,"54 57","56:52 56:58"
"صحابی","والی",2,"3 54","1:5 56:53"
"عبداللہ ابن جدعان","عبدالمطلب",1,"99","99:99"
"عبداللہ ابن جدعان","محمد ﷺ",3,"97 99","99:95 99:96 99:99"
"عبدالمطلب","محمد ﷺ",3,"97 99","99:95 99:96 99:99"
"غریب ملازمہ عورت","فتح الدین",1,"80","79:81"
"غریب ملازمہ عورت","فتح جنگ خان",1,"77","79:75"
"غریب ملازمہ عورت","محمد شاہ",1,"77","79:75"
"غریب ملازمہ عورت","محمد عالم خان",1,"77","79:75"
"غریب ملازمہ عورت","محمد علی جوہر",1,"81","79:84"
"غریب ملازمہ عورت","محمد ﷺ",2,"77 81","79:75 79:84"
"غریب ملازمہ عورت","ملازمہ کے بچے",1,"79","79:79"
"غریب ملازمہ عورت","مولانا روم",1,"79","79:80"
"غریب ملازمہ عورت","مولوی علی حسن",1,"79","79:79"
"غریب ملازمہ عورت","میاں احمد خان",1,"77","79:75"
"غریب ملازمہ عورت","نادر شاہ",1,"77","79:75"
"غریب ملازمہ عورت","کوکل تاش خان",1,"77","79:75"
"غلام محمد بلور","فتح جنگ خان",1,"73","71:75"
"غلام محمد بلور","محمد شاہ",1,"73","71:75"
"غلام محمد بلور","محمد عالم خان",1,"73","71:75"
"غلام محمد بلور","محمد ﷺ",2,"68 71","71:66 71:71"
"غلام محمد بلور","ملا محمود جا",1,"69","71:68"
"غلام محمد بلور","میاں احمد خان",1,"73","71:75"
"غلام محمد بلور","نادر شاہ",1,"73","71:75"
"غلام محمد بلور","والی",1,"69","71:68"
"غلام محمد بلور","کوکل تاش خان",1,"73","71:75"
"فتح الدین","محمد علی جوہر",1,"82","81:84"
"فتح الدین","محمد ﷺ",1,"82","81:84"
"فتح الدین","ملازمہ کے بچے",1,"80","81:79"
"فتح الدین","مولانا روم",1,"80","81:80"
"فتح الدین","مولوی علی حسن",1,"80","81:79"
"فتح جنگ خان","محمد شاہ",1,"75","75:75"
"فتح جنگ خان","محمد عالم خان",1,"75","75:75"
"فتح جنگ خان","محمد ﷺ",3,"73 75","75:71 75:72 75:75"
"فتح جنگ خان","ملازمہ کے بچے",1,"77","75:79"
"فتح جنگ خان","مولانا روم",1,"77","75:80"
"فتح جنگ خان","مولوی علی حسن",1,"77","75:79"
"فتح جنگ خان","میاں احمد خان",1,"75","75:75"
"فتح جنگ خان","نادر شاہ",1,"75","75:75"
"فتح جنگ خان","کوکل تاش خان",1,"75","75:75"
"قاضی صاحب","محمد ﷺ",2,"90 93","92:89 92:95"
"قاضی صاحب","نواب (سید صاحب کی کہانی)",1,"92","92:92"
"قاضی صاحب","نوکرانی (دیوا کی کہانی)",1,"91","92:90"
"قاضی صاحب","والی",1,"92","92:92"
"مجدد الزمان","محمد ﷺ",1,"57","59:56"
"مجدد الزمان","ملکہ",1,"58","59:58"
"مجدد الزمان","مولانا عبد الحکیم سیالکوٹی",1,"59","59:59"
"مجدد الزمان","مولوی روح اللہ صاحب",1,"60","59:62"
"مجدد الزمان","نوجوان (بادشاہ کی کہانی)",1,"58","59:58"
"محسن","محمد ﷺ",1,"32","33:31"
"محسن","مولانا آزاد",1,"35","33:37"
"محسن","مولانا حسرت موہانی",1,"35","33:37"
"محسن","مولانا شبلی نعمانی",1,"35","33:37"
"محسن","مولانا ظفر علی خاں",1,"35","33:37"
"محسن","مولوی اسمعیل",1,"35","33:37"
"محسن","مولوی ثناء اللہ",1,"35","33:37"
"محسن","مولوی عزیز مرزا",1,"35","33:37"
"محسن","والی",1,"33","33:34"
"محمد شاہ","محمد عالم خان",1,"75","75:75"
"محمد شاہ","محمد ﷺ",3,"73 75","75:71 75:72 75:75"
"محمد شاہ","ملازمہ کے بچے",1,"77","75:79"
"محمد شاہ","مولانا روم",1,"77","75:80"
"محمد شاہ","مولوی علی حسن",1,"77","75:79"
"محمد شاہ","میاں احمد خان",1,"75","75:75"
"محمد شاہ","نادر شاہ",1,"75","75:75"
"محمد شاہ","کوکل تاش خان",1,"75","75:75"
"محمد عالم خان","محمد ﷺ",3,"73 75","75:71 75:72 75:75"
"محمد عالم خان","ملازمہ کے بچے",1,"77","75:79"
"محمد عالم خان","مولانا روم",1,"77","75:80"
"محمد عالم خان","مولوی علی حسن",1,"77","75:79"
"محمد عالم خان","میاں احمد خان",1,"75","75:75"
"محمد عالم خان","نادر شاہ",1,"75","75:75"
"محمد عالم خان","کوکل تاش خان",1,"75","75:75"
"محمد علی جوہر","محمد ﷺ",1,"84","84:84"
"محمد علی جوہر","ملازمہ کے بچے",1,"81","84:79"
"محمد علی جوہر","مولانا روم",1,"82","84:80"
"محمد علی جوہر","مولوی علی حسن",1,"81","84:79"
"محمد ﷺ","ملا جی",2,"49 53","47:51 56:51"
"محمد ﷺ","ملا محمود جا",2,"67 69","66:68 71:68"
"محمد ﷺ","ملازمہ کے بچے",2,"77 81","75:79 84:79"
"محمد ﷺ","ملکہ",1,"57","56:58"
"محمد ﷺ","مولانا آزاد",1,"38","40:37"
"محمد ﷺ","مولانا حسرت موہانی",1,"38","40:37"
"محمد ﷺ","مولانا روم",2,"77 82","75:80 84:80"
"محمد ﷺ","مولانا شبلی نعمانی",1,"38","40:37"
"محمد ﷺ","مولانا ظفر علی خاں",1,"38","40:37"
"محمد ﷺ","مولانا عبد الحکیم سیالکوٹی",1,"57","56:59"
"محمد ﷺ","مولانا عبدالقادر",1,"40","40:40"
"محمد ﷺ","مولانا غلام یحیی",1,"40","40:40"
"محمد ﷺ","مولانا قاضی محمود",1,"40","40:40"
"محمد ﷺ","مولانا محمد اسماعیل شہید",1,"40","40:40"
"محمد ﷺ","مولانا مظہر علی",1,"40","40:40"
"محمد ﷺ","مولوی اسمعیل",1,"38","40:37"
"محمد ﷺ","مولوی ثناء اللہ",1,"38","40:37"
"محمد ﷺ","مولوی روح اللہ صاحب",1,"64","66:62"
"محمد ﷺ","مولوی عزیز مرزا",1,"38","40:37"
"محمد ﷺ","مولوی علی حسن",2,"77 81","75:79 84:79"
"محمد ﷺ","میاں احمد خان",3,"73 75","71:75 72:75 75:75"
"محمد ﷺ","نادر شاہ",3,"73 75","71:75 72:75 75:75"
"محمد ﷺ","نواب (سید صاحب کی کہانی)",2,"90 93","89:92 95:92"
"محمد ﷺ","نوجوان (بادشاہ کی کہانی)",6,"41 45 46 49 54 57","40:43 47:43 47:46 47:52 56:52 56:58"
"محمد ﷺ","نوکرانی (دیوا کی کہانی)",2,"89 92","89:90 95:90"
"محمد ﷺ","والی",8,"3 32 38 54 67 69 90 93","1:5 31:34 40:36 56:53 66:68 71:68 89:92 95:92"
"محمد ﷺ","کوکل تاش خان",3,"73 75","71:75 72:75 75:75"
"مصباحی","نپولین اعظم",1,"24","25:23"
"ملا جی","نوجوان (بادشاہ کی کہانی)",2,"48 51","51:46 51:52"
"ملا جی","والی",1,"52","51:53"
"ملا محمود جا","والی",1,"68","68:68"
"ملازمہ کے بچے","مولانا روم",1,"79","79:80"
"ملازمہ کے بچے","مولوی علی حسن",1,"79","79:79"
"ملازمہ کے بچے","میاں احمد خان",1,"77","79:75"
"ملازمہ کے بچے","نادر شاہ",1,"77","79:75"
"ملازمہ کے بچے","کوکل تاش خان",1,"77","79:75"
"ملکہ","مولانا عبد الحکیم سیالکوٹی",1,"58","58:59"
"ملکہ","مولوی روح اللہ صاحب",1,"60","58:62"
"ملکہ","نوجوان (بادشاہ کی کہانی)",1,"58","58:58"
"ملکہ","والی",1,"55","58:53"
"مولانا آزاد","مولانا حسرت موہانی",1,"37","37:37"
"مولانا آزاد","مولانا شبلی نعمانی",1,"37","37:37"
"مولانا آزاد","مولانا ظفر علی خاں",1,"37","37:37"
"مولانا آزاد","مولانا عبدالقادر",1,"38","37:40"
"مولانا آزاد","مولانا غلام یحیی",1,"38","37:40"
"مولانا آزاد","مولانا قاضی محمود",1,"38","37:40"
"مولانا آزاد","مولانا محمد اسماعیل شہید",1,"38","37:40"
"مولانا آزاد","مولانا مظہر علی",1,"38","37:40"
"مولانا آزاد","مولوی اسمعیل",1,"37","37:37"
"مولانا آزاد","مولوی ثناء اللہ",1,"37","37:37"
"مولانا آزاد","مولوی عزیز مرزا",1,"37","37:37"
"مولانا آزاد","والی",2,"35 36","37:34 37:36"
"مولانا حسرت موہانی","مولانا شبلی نعمانی",1,"37","37:37"
"مولانا حسرت موہانی","مولانا ظفر علی خاں",1,"37","37:37"
"مولانا حسرت موہانی","مولانا عبدالقادر",1,"38","37:40"
"مولانا حسرت موہانی","مولانا غلام یحیی",1,"38","37:40"
"مولانا حسرت موہانی","مولانا قاضی محمود",1,"38","37:40"
"مولانا حسرت موہانی","مولانا محمد اسماعیل شہید",1,"38","37:40"
"مولانا حسرت موہانی","مولانا مظہر علی",1,"38","37:40"
"مولانا حسرت موہانی","مولوی اسمعیل",1,"37","37:37"
"مولانا حسرت موہانی","مولوی ثناء اللہ",1,"37","37:37"
"مولانا حسرت موہانی","مولوی عزیز مرزا",1,"37","37:37"
"مولانا حسرت موہانی","والی",2,"35 36","37:34 37:36"
"مولانا روم","مولوی علی حسن",1,"79","80:79"
"مولانا روم","میاں احمد خان",1,"77","80:75"
"مولانا روم","نادر شاہ",1,"77","80:75"
"مولانا روم","کوکل تاش خان",1,"77","80:75"
"مولانا شبلی نعمانی","مولانا ظفر علی خاں",1,"37","37:37"
"مولانا شبلی نعمانی","مولانا عبدالقادر",1,"38","37:40"
"مولانا شبلی نعمانی","مولانا غلام یحیی",1,"38","37:40"
"مولانا شبلی نعمانی","مولانا قاضی محمود",1,"38","37:40"
"مولانا شبلی نعمانی","مولانا محمد اسماعیل شہید",1,"38","37:40"
"مولانا شبلی نعمانی","مولانا مظہر علی",1,"38","37:40"
"مولانا شبلی نعمانی","مولوی اسمعیل",1,"37","37:37"
"مولانا شبلی نعمانی","مولوی ثناء اللہ",1,"37","37:37"
"مولانا شبلی نعمانی","مولوی عزیز مرزا",1,"37","37:37"
"مولانا شبلی نعمانی","والی",2,"35 36","37:34 37:36"
"مولانا ظفر علی خاں","مولانا عبدالقادر",1,"38","37:40"
"مولانا ظفر علی خاں","مولانا غلام یحیی",1,"38","37:40"
"مولانا ظفر علی خاں","مولانا قاضی محمود",1,"38","37:40"
"مولانا ظفر علی خاں","مولانا محمد اسماعیل شہید",1,"38","37:40"
"مولانا ظفر علی خاں","مولانا مظہر علی",1,"38","37:40"
"مولانا ظفر علی خاں","مولوی اسمعیل",1,"37","37:37"
"مولانا ظفر علی خاں","مولوی ثناء اللہ",1,"37","37:37"
"مولانا ظفر علی خاں","مولوی عزیز مرزا",1,"37","37:37"
"مولانا ظفر علی خاں","والی",2,"35 36","37:34 37:36"
"مولانا عبد الحکیم سیالکوٹی","مولوی روح اللہ صاحب",1,"60","59:62"
"مولانا عبد الحکیم سیالکوٹی","نوجوان (بادشاہ کی کہانی)",1,"58","59:58"
"مولانا عبدالقادر","مولانا غلام یحیی",1,"40","40:40"
"مولانا عبدالقادر","مولانا قاضی محمود",1,"40","40:40"
"مولانا عبدالقادر","مولانا محمد اسماعیل شہید",1,"40","40:40"
"مولانا عبدالقادر","مولانا مظہر علی",1,"40","40:40"
"مولانا عبدالقادر","مولوی اسمعیل",1,"38","40:37"
"مولانا عبدالقادر","مولوی ثناء اللہ",1,"38","40:37"
"مولانا عبدالقادر","مولوی عزیز مرزا",1,"38","40:37"
"مولانا عبدالقادر","نوجوان (بادشاہ کی کہانی)",1,"41","40:43"
"مولانا عبدالقادر","والی",1,"38","40:36"
"مولانا غلام یحیی","مولانا قاضی محمود",1,"40","40:40"
"مولانا غلام یحیی","مولانا محمد اسماعیل شہید",1,"40","40:40"
"مولانا غلام یحیی","مولانا مظہر علی",1,"40","40:40"
"مولانا غلام یحیی","مولوی اسمعیل",1,"38","40:37"
"مولانا غلام یحیی","مولوی ثناء اللہ",1,"38","40:37"
"مولانا غلام یحیی","مولوی عزیز مرزا",1,"38","40:37"
"مولانا غلام یحیی","نوجوان (بادشاہ کی کہانی)",1,"41","40:43"
"مولانا غلام یحیی","والی",1,"38","40:36"
"مولانا قاضی محمود","مولانا محمد اسماعیل شہید",1,"40","40:40"
"مولانا قاضی محمود","مولانا مظہر علی",1,"40","40:40"
"مولانا قاضی محمود","مولوی اسمعیل",1,"38","40:37"
"مولانا قاضی محمود","مولوی ثناء اللہ",1,"38","40:37"
"مولانا قاضی محمود","مولوی عزیز مرزا",1,"38","40:37"
"مولانا قاضی محمود","نوجوان (بادشاہ کی کہانی)",1,"41","40:43"
"مولانا قاضی محمود","والی",1,"38","40:36"
"مولانا محمد اسماعیل شہید","مولانا مظہر علی",1,"40","40:40"
"مولانا محمد اسماعیل شہید","مولوی اسمعیل",1,"38","40:37"
"مولانا محمد اسماعیل شہید","مولوی ثناء اللہ",1,"38","40:37"
"مولانا محمد اسماعیل شہید","مولوی عزیز مرزا",1,"38","40:37"
"مولانا محمد اسماعیل شہید","نوجوان (بادشاہ کی کہانی)",1,"41","40:43"
"مولانا محمد اسماعیل شہید","والی",1,"38","40:36"
"مولانا مظہر علی","مولوی اسمعیل",1,"38","40:37"
"مولانا مظہر علی","مولوی ثناء اللہ",1,"38","40:37"
"مولانا مظہر علی","مولوی عزیز مرزا",1,"38","40:37"
"مولانا مظہر علی","نوجوان (بادشاہ کی کہانی)",1,"41","40:43"
"مولانا مظہر علی","والی",1,"38","40:36"
"مولوی اسمعیل","مولوی ثناء اللہ",1,"37","37:37"
"مولوی اسمعیل","مولوی عزیز مرزا",1,"37","37:37"
"مولوی اسمعیل","والی",2,"35 36","37:34 37:36"
"مولوی ثناء اللہ","مولوی عزیز مرزا",1,"37","37:37"
"مولوی ثناء اللہ","والی",2,"35 36","37:34 37:36"
"مولوی روح اللہ صاحب","نوجوان (بادشاہ کی کہانی)",1,"60","62:58"
"مولوی عزیز مرزا","والی",2,"35 36","37:34 37:36"
"مولوی علی حسن","میاں احمد خان",1,"77","79:75"
"مولوی علی حسن","نادر شاہ",1,"77","79:75"
"مولوی علی حسن","کوکل تاش خان",1,"77","79:75"
"میاں احمد خان","نادر شاہ",1,"75","75:75"
"میاں احمد خان","کوکل تاش خان",1,"75","75:75"
"نادر شاہ","کوکل تاش خان",1,"75","75:75"
"نواب (سید صاحب کی کہانی)","نوکرانی (دیوا کی کہانی)",1,"91","92:90"
"نواب (سید صاحب کی کہانی)","والی",1,"92","92:92"
"نوجوان (بادشاہ کی کہانی)","والی",2,"52 55","52:53 58:53"
"نوکرانی (دیوا کی کہانی)","والی",1,"91","90:92"
